k_s_per_km,kPk_pi_p1_1,kPk_pi_p2_1,kPk_pi_p7_1,kPk_pi_p8_1,kPk_pi_p9_1
1.236516e-01,1.745972e-10,2.909322e-10,2.170170e-10,2.685837e-10,2.148729e-10
1.240779e-01,1.787899e-10,2.833151e-10,2.104665e-10,2.578729e-10,2.107653e-10
1.245043e-01,1.820821e-10,2.742199e-10,2.032771e-10,2.476997e-10,2.083513e-10
1.249307e-01,1.823522e-10,2.654181e-10,1.981161e-10,2.416356e-10,2.090214e-10
1.253571e-01,1.781230e-10,2.538135e-10,1.910919e-10,2.342044e-10,2.080591e-10
1.257835e-01,1.697393e-10,2.430567e-10,1.851709e-10,2.288438e-10,2.054692e-10
1.262099e-01,1.590151e-10,2.299562e-10,1.792347e-10,2.241125e-10,2.029316e-10
1.266363e-01,1.473108e-10,2.184184e-10,1.734722e-10,2.188029e-10,1.981925e-10
1.270626e-01,1.360211e-10,2.089959e-10,1.698075e-10,2.132894e-10,1.923799e-10
1.274890e-01,1.289806e-10,2.015312e-10,1.664968e-10,2.081269e-10,1.859278e-10
1.279154e-01,1.253403e-10,1.965810e-10,1.632879e-10,2.033419e-10,1.780088e-10
1.283418e-01,1.249030e-10,1.943496e-10,1.595039e-10,1.995092e-10,1.692571e-10
1.287682e-01,1.259900e-10,1.938858e-10,1.562456e-10,1.953053e-10,1.615115e-10
1.291946e-01,1.266000e-10,1.942391e-10,1.525709e-10,1.917049e-10,1.534394e-10
1.296209e-01,1.263167e-10,1.931834e-10,1.482523e-10,1.887172e-10,1.469201e-10
1.300473e-01,1.258793e-10,1.906067e-10,1.431452e-10,1.856538e-10,1.415410e-10
1.304737e-01,1.215694e-10,1.861261e-10,1.376651e-10,1.828766e-10,1.366337e-10
1.309001e-01,1.166319e-10,1.800417e-10,1.332327e-10,1.799074e-10,1.335759e-10
1.313265e-01,1.114447e-10,1.732138e-10,1.296170e-10,1.757726e-10,1.313802e-10
1.317529e-01,1.065997e-10,1.651775e-10,1.263355e-10,1.703966e-10,1.294061e-10
1.321793e-01,1.019729e-10,1.575508e-10,1.238055e-10,1.643498e-10,1.284936e-10
1.326056e-01,1.002101e-10,1.520585e-10,1.209291e-10,1.578897e-10,1.272609e-10
1.330320e-01,9.803828e-11,1.476287e-10,1.177587e-10,1.501732e-10,1.257509e-10
1.334584e-01,9.686364e-11,1.445650e-10,1.145312e-10,1.428126e-10,1.238324e-10
1.338848e-01,9.480938e-11,1.432665e-10,1.106894e-10,1.357185e-10,1.215395e-10
1.343112e-01,9.199189e-11,1.419312e-10,1.072831e-10,1.291683e-10,1.177481e-10
1.347376e-01,8.759916e-11,1.404996e-10,1.039663e-10,1.229078e-10,1.140181e-10
1.351639e-01,8.332653e-11,1.371828e-10,1.006889e-10,1.178094e-10,1.096506e-10
1.355903e-01,7.842322e-11,1.340766e-10,9.804410e-11,1.144486e-10,1.052744e-10
1.360167e-01,7.505450e-11,1.294628e-10,9.605412e-11,1.125185e-10,1.012699e-10
1.364431e-01,7.303840e-11,1.240749e-10,9.419664e-11,1.108434e-10,9.704391e-11
1.368695e-01,7.224880e-11,1.192902e-10,9.217349e-11,1.112055e-10,9.282137e-11
1.372959e-01,7.291546e-11,1.147550e-10,9.027153e-11,1.113323e-10,8.988327e-11
1.377223e-01,7.481390e-11,1.102486e-10,8.811473e-11,1.113269e-10,8.743711e-11
1.381486e-01,7.542634e-11,1.062693e-10,8.534630e-11,1.111848e-10,8.499848e-11
1.385750e-01,7.486693e-11,1.034710e-10,8.224161e-11,1.102804e-10,8.362082e-11
1.390014e-01,7.315072e-11,1.007455e-10,7.932083e-11,1.084465e-10,8.162364e-11
1.394278e-01,6.944662e-11,9.761574e-11,7.653245e-11,1.057027e-10,8.028958e-11
1.398542e-01,6.528886e-11,9.438418e-11,7.412134e-11,1.024165e-10,7.943886e-11
1.402806e-01,5.981069e-11,9.104292e-11,7.215668e-11,9.847592e-11,7.783162e-11
1.407069e-01,5.537181e-11,8.759897e-11,7.068493e-11,9.424883e-11,7.635168e-11
1.411333e-01,5.150996e-11,8.437234e-11,6.925852e-11,8.977995e-11,7.475403e-11
1.415597e-01,4.959076e-11,8.200608e-11,6.807261e-11,8.551996e-11,7.297815e-11
1.419861e-01,4.958913e-11,8.073379e-11,6.671697e-11,8.184323e-11,7.113000e-11
1.424125e-01,5.050284e-11,8.023413e-11,6.497614e-11,7.880108e-11,6.896435e-11
1.428389e-01,5.151879e-11,8.062844e-11,6.324219e-11,7.627035e-11,6.693769e-11
1.432653e-01,5.335824e-11,8.184433e-11,6.126864e-11,7.415208e-11,6.517674e-11
1.436916e-01,5.320654e-11,8.266023e-11,5.929299e-11,7.263111e-11,6.337126e-11
1.441180e-01,5.244465e-11,8.266375e-11,5.752547e-11,7.136193e-11,6.167277e-11
1.445444e-01,5.026132e-11,8.215831e-11,5.589871e-11,7.039893e-11,5.994347e-11
1.449708e-01,4.735521e-11,8.008282e-11,5.467050e-11,6.925532e-11,5.840225e-11
1.453972e-01,4.439009e-11,7.719414e-11,5.364575e-11,6.807566e-11,5.677546e-11
1.458236e-01,4.142073e-11,7.298382e-11,5.240086e-11,6.676985e-11,5.548987e-11
1.462499e-01,3.903497e-11,6.848396e-11,5.157913e-11,6.529108e-11,5.396495e-11
1.466763e-01,3.749227e-11,6.402331e-11,5.045777e-11,6.372865e-11,5.270401e-11
1.471027e-01,3.655556e-11,6.000380e-11,4.929069e-11,6.211039e-11,5.152398e-11
1.475291e-01,3.614339e-11,5.666134e-11,4.785162e-11,6.086446e-11,4.984586e-11
1.479555e-01,3.616963e-11,5.459548e-11,4.658357e-11,5.958877e-11,4.882873e-11
1.483819e-01,3.602524e-11,5.275527e-11,4.517974e-11,5.801355e-11,4.773697e-11
1.488083e-01,3.543003e-11,5.204990e-11,4.407691e-11,5.693216e-11,4.649533e-11
1.492346e-01,3.469019e-11,5.129962e-11,4.289427e-11,5.588296e-11,4.550603e-11
1.496610e-01,3.412936e-11,5.094831e-11,4.181449e-11,5.496822e-11,4.449963e-11
1.500874e-01,3.307626e-11,5.060129e-11,4.096157e-11,5.396132e-11,4.330895e-11
1.505138e-01,3.248887e-11,5.036978e-11,3.986345e-11,5.278516e-11,4.251039e-11
1.509402e-01,3.202781e-11,4.998235e-11,3.879520e-11,5.124276e-11,4.180466e-11
1.513666e-01,3.188888e-11,4.976099e-11,3.786017e-11,4.952692e-11,4.087792e-11
1.517929e-01,3.165279e-11,4.973419e-11,3.690562e-11,4.760491e-11,4.015059e-11
1.522193e-01,3.130514e-11,4.966366e-11,3.605107e-11,4.581076e-11,3.916127e-11
1.526457e-01,3.042496e-11,4.967529e-11,3.533866e-11,4.393500e-11,3.794685e-11
1.530721e-01,2.951335e-11,4.950584e-11,3.474461e-11,4.206730e-11,3.687322e-11
1.534985e-01,2.795889e-11,4.887597e-11,3.431794e-11,4.035986e-11,3.570662e-11
1.539249e-01,2.644870e-11,4.780461e-11,3.381020e-11,3.887930e-11,3.451897e-11
1.543513e-01,2.485031e-11,4.620991e-11,3.320166e-11,3.786313e-11,3.333463e-11
1.547776e-01,2.342128e-11,4.408381e-11,3.264589e-11,3.714709e-11,3.197679e-11
1.552040e-01,2.259924e-11,4.159684e-11,3.183005e-11,3.672137e-11,3.089895e-11
1.556304e-01,2.216810e-11,3.902464e-11,3.096385e-11,3.655852e-11,2.995806e-11
1.560568e-01,2.240026e-11,3.646506e-11,2.998667e-11,3.644887e-11,2.912369e-11
1.564832e-01,2.295565e-11,3.455193e-11,2.902356e-11,3.662378e-11,2.813771e-11
1.569096e-01,2.315420e-11,3.298343e-11,2.805590e-11,3.651566e-11,2.735455e-11
1.573359e-01,2.358249e-11,3.223735e-11,2.724130e-11,3.627486e-11,2.680628e-11
1.577623e-01,2.336675e-11,3.189980e-11,2.649152e-11,3.570799e-11,2.621582e-11
1.581887e-01,2.291255e-11,3.191692e-11,2.582463e-11,3.507758e-11,2.607767e-11
1.586151e-01,2.191502e-11,3.210268e-11,2.529966e-11,3.402485e-11,2.570387e-11
1.590415e-01,2.059404e-11,3.245885e-11,2.470568e-11,3.310341e-11,2.520702e-11
1.594679e-01,1.951986e-11,3.233389e-11,2.416982e-11,3.193184e-11,2.487018e-11
1.598943e-01,1.848969e-11,3.191525e-11,2.360605e-11,3.082803e-11,2.429892e-11
1.603206e-01,1.784751e-11,3.118928e-11,2.284062e-11,2.966893e-11,2.363994e-11
1.607470e-01,1.747499e-11,3.049362e-11,2.226989e-11,2.869944e-11,2.314831e-11
1.611734e-01,1.742941e-11,2.952496e-11,2.159469e-11,2.809121e-11,2.220517e-11
1.615998e-01,1.752412e-11,2.865158e-11,2.097943e-11,2.750619e-11,2.154885e-11
1.620262e-01,1.747730e-11,2.796222e-11,2.049669e-11,2.721874e-11,2.073610e-11
1.624526e-01,1.725615e-11,2.726839e-11,1.997427e-11,2.701486e-11,2.005883e-11
1.628789e-01,1.714682e-11,2.677016e-11,1.950260e-11,2.699251e-11,1.940330e-11
1.633053e-01,1.667621e-11,2.631203e-11,1.906981e-11,2.696606e-11,1.884689e-11
1.637317e-01,1.595776e-11,2.579848e-11,1.860371e-11,2.682620e-11,1.825964e-11
1.641581e-01,1.531047e-11,2.512038e-11,1.819697e-11,2.651750e-11,1.793500e-11
1.645845e-01,1.473021e-11,2.437894e-11,1.776955e-11,2.606308e-11,1.770570e-11
1.650109e-01,1.418207e-11,2.371642e-11,1.728965e-11,2.553872e-11,1.737469e-11
1.654373e-01,1.379306e-11,2.300608e-11,1.687419e-11,2.495761e-11,1.722511e-11
1.658636e-01,1.357478e-11,2.226780e-11,1.648780e-11,2.428415e-11,1.710513e-11
1.662900e-01,1.339712e-11,2.170760e-11,1.616593e-11,2.351419e-11,1.697303e-11
1.667164e-01,1.317300e-11,2.133659e-11,1.594304e-11,2.279611e-11,1.692722e-11
1.671428e-01,1.297402e-11,2.105044e-11,1.568596e-11,2.214445e-11,1.666830e-11
1.675692e-01,1.270068e-11,2.089829e-11,1.550254e-11,2.164957e-11,1.642272e-11
1.679956e-01,1.231641e-11,2.065547e-11,1.532228e-11,2.130080e-11,1.623321e-11
1.684220e-01,1.191515e-11,2.040744e-11,1.519582e-11,2.101286e-11,1.604017e-11
1.688483e-01,1.157999e-11,1.990898e-11,1.498392e-11,2.074441e-11,1.545636e-11
1.692747e-01,1.141706e-11,1.934742e-11,1.486476e-11,2.061541e-11,1.527168e-11
1.697011e-01,1.128313e-11,1.864924e-11,1.464922e-11,2.044643e-11,1.454544e-11
1.701275e-01,1.123899e-11,1.784270e-11,1.452540e-11,2.027624e-11,1.433705e-11
1.705539e-01,1.124256e-11,1.706370e-11,1.442547e-11,1.998300e-11,1.377005e-11
1.709803e-01,1.133115e-11,1.639619e-11,1.423114e-11,1.961371e-11,1.345859e-11
1.714066e-01,1.111185e-11,1.595067e-11,1.421079e-11,1.910285e-11,1.323845e-11
1.718330e-01,1.104651e-11,1.564215e-11,1.413396e-11,1.863571e-11,1.311736e-11
1.722594e-01,1.078501e-11,1.547421e-11,1.398109e-11,1.803219e-11,1.275419e-11
1.726858e-01,1.046228e-11,1.556574e-11,1.393987e-11,1.749556e-11,1.264846e-11
1.731122e-01,1.019399e-11,1.553833e-11,1.378186e-11,1.693148e-11,1.249735e-11
1.735386e-01,9.772639e-12,1.551803e-11,1.361523e-11,1.647542e-11,1.233923e-11
1.739650e-01,9.642250e-12,1.549188e-11,1.347504e-11,1.608510e-11,1.224859e-11
1.743913e-01,9.469848e-12,1.524232e-11,1.327660e-11,1.580203e-11,1.213325e-11
1.748177e-01,9.266784e-12,1.489426e-11,1.309885e-11,1.566567e-11,1.202200e-11
1.752441e-01,9.343038e-12,1.448966e-11,1.294376e-11,1.558307e-11,1.191089e-11
1.756705e-01,9.184906e-12,1.401639e-11,1.276623e-11,1.552607e-11,1.170670e-11
1.760969e-01,9.099348e-12,1.356926e-11,1.259568e-11,1.551365e-11,1.141920e-11
1.765233e-01,8.835283e-12,1.318129e-11,1.239371e-11,1.547982e-11,1.113396e-11
1.769496e-01,8.388386e-12,1.285406e-11,1.215187e-11,1.537739e-11,1.078606e-11
1.773760e-01,8.072428e-12,1.258887e-11,1.194111e-11,1.524848e-11,1.039922e-11
1.778024e-01,7.514523e-12,1.235182e-11,1.172606e-11,1.505721e-11,1.013934e-11
1.782288e-01,7.122412e-12,1.215639e-11,1.149293e-11,1.473416e-11,9.861874e-12
1.786552e-01,6.738881e-12,1.191899e-11,1.126215e-11,1.439773e-11,9.602797e-12
1.790816e-01,6.438949e-12,1.160900e-11,1.109036e-11,1.400215e-11,9.337936e-12
1.795080e-01,6.339562e-12,1.136345e-11,1.087778e-11,1.363312e-11,9.115864e-12
1.799343e-01,6.201637e-12,1.104431e-11,1.074293e-11,1.319759e-11,8.920007e-12
1.803607e-01,6.236961e-12,1.085493e-11,1.059772e-11,1.284915e-11,8.778053e-12
1.807871e-01,6.239575e-12,1.065822e-11,1.041205e-11,1.251503e-11,8.670503e-12
1.812135e-01,6.230278e-12,1.065294e-11,1.031007e-11,1.221826e-11,8.677533e-12
1.816399e-01,6.230519e-12,1.065285e-11,1.004769e-11,1.193383e-11,8.695431e-12
1.820663e-01,6.082846e-12,1.073372e-11,9.900604e-12,1.173752e-11,8.612511e-12
1.824926e-01,6.041573e-12,1.089442e-11,9.704287e-12,1.149314e-11,8.552127e-12
1.829190e-01,5.784785e-12,1.096679e-11,9.513711e-12,1.131792e-11,8.545060e-12
1.833454e-01,5.679333e-12,1.101805e-11,9.363715e-12,1.112891e-11,8.420186e-12
1.837718e-01,5.503712e-12,1.099697e-11,9.197044e-12,1.094426e-11,8.431197e-12
1.841982e-01,5.336848e-12,1.087594e-11,9.048848e-12,1.074780e-11,8.331056e-12
1.846246e-01,5.201876e-12,1.072079e-11,8.975188e-12,1.053681e-11,8.268195e-12
1.850510e-01,5.090389e-12,1.054601e-11,8.851096e-12,1.033321e-11,8.173611e-12
1.854773e-01,4.947838e-12,1.034173e-11,8.778146e-12,1.011880e-11,8.010826e-12
1.859037e-01,4.864370e-12,1.019594e-11,8.716483e-12,9.922269e-12,7.878606e-12
1.863301e-01,4.687709e-12,1.007981e-11,8.648248e-12,9.730714e-12,7.783741e-12
1.867565e-01,4.553619e-12,1.001666e-11,8.596896e-12,9.595167e-12,7.687225e-12
1.871829e-01,4.425208e-12,9.967819e-12,8.549120e-12,9.486619e-12,7.609765e-12
1.876093e-01,4.306198e-12,9.910598e-12,8.496652e-12,9.395544e-12,7.577934e-12
1.880356e-01,4.188640e-12,9.862190e-12,8.463417e-12,9.333848e-12,7.547148e-12
1.884620e-01,4.155278e-12,9.756247e-12,8.449775e-12,9.286940e-12,7.508258e-12
1.888884e-01,4.109028e-12,9.602484e-12,8.424439e-12,9.291692e-12,7.477540e-12
1.893148e-01,4.040532e-12,9.419561e-12,8.418235e-12,9.302600e-12,7.418766e-12
1.897412e-01,4.062818e-12,9.195502e-12,8.439299e-12,9.337923e-12,7.406251e-12
1.901676e-01,3.909816e-12,9.005916e-12,8.426500e-12,9.352119e-12,7.382694e-12
1.905940e-01,3.906700e-12,8.795486e-12,8.442015e-12,9.423059e-12,7.375332e-12
1.910203e-01,3.759154e-12,8.631447e-12,8.440980e-12,9.469470e-12,7.289399e-12
1.914467e-01,3.585123e-12,8.512627e-12,8.442916e-12,9.566161e-12,7.278159e-12
1.918731e-01,3.520451e-12,8.386229e-12,8.462524e-12,9.661841e-12,7.112850e-12
1.922995e-01,3.320205e-12,8.324657e-12,8.453813e-12,9.777938e-12,7.059470e-12
1.927259e-01,3.262017e-12,8.255192e-12,8.429977e-12,9.939027e-12,6.945817e-12
1.931523e-01,3.239852e-12,8.138963e-12,8.461453e-12,1.008512e-11,6.822862e-12
1.935786e-01,3.151921e-12,8.043105e-12,8.407663e-12,1.028181e-11,6.725851e-12
1.940050e-01,3.264991e-12,7.890793e-12,8.423116e-12,1.046311e-11,6.619855e-12
1.944314e-01,3.249676e-12,7.747480e-12,8.369347e-12,1.067093e-11,6.467631e-12
1.948578e-01,3.339599e-12,7.609724e-12,8.327008e-12,1.083409e-11,6.367680e-12
1.952842e-01,3.395616e-12,7.469751e-12,8.288290e-12,1.102728e-11,6.222761e-12
1.957106e-01,3.409866e-12,7.375475e-12,8.247006e-12,1.115152e-11,6.108597e-12
1.961370e-01,3.477162e-12,7.258848e-12,8.190336e-12,1.125793e-11,6.034096e-12
1.965633e-01,3.456547e-12,7.223158e-12,8.149977e-12,1.128959e-11,5.928236e-12
1.969897e-01,3.487347e-12,7.149180e-12,8.089444e-12,1.127808e-11,5.850636e-12
1.974161e-01,3.496107e-12,7.079619e-12,8.041299e-12,1.120645e-11,5.773473e-12
1.978425e-01,3.487274e-12,6.997348e-12,8.002763e-12,1.106181e-11,5.669143e-12
1.982689e-01,3.558239e-12,6.873914e-12,7.952505e-12,1.086870e-11,5.569887e-12
1.986953e-01,3.541699e-12,6.731984e-12,7.901466e-12,1.063610e-11,5.490471e-12
1.991216e-01,3.624851e-12,6.574217e-12,7.858199e-12,1.038352e-11,5.377042e-12
1.995480e-01,3.619218e-12,6.411495e-12,7.806192e-12,1.011435e-11,5.271388e-12
1.999744e-01,3.619604e-12,6.264929e-12,7.750384e-12,9.834707e-12,5.217240e-12
2.004008e-01,3.641888e-12,6.144964e-12,7.707757e-12,9.570925e-12,5.123454e-12
2.008272e-01,3.550833e-12,6.054814e-12,7.643687e-12,9.301846e-12,5.053952e-12
2.012536e-01,3.544526e-12,6.028340e-12,7.594100e-12,9.067355e-12,4.981406e-12
2.016800e-01,3.462850e-12,6.015264e-12,7.560630e-12,8.825076e-12,4.890632e-12
2.021063e-01,3.396819e-12,6.039933e-12,7.479945e-12,8.617755e-12,4.826752e-12
2.025327e-01,3.371205e-12,6.076610e-12,7.457638e-12,8.393970e-12,4.786123e-12
2.029591e-01,3.302113e-12,6.066468e-12,7.379536e-12,8.209564e-12,4.702360e-12
2.033855e-01,3.281104e-12,6.108623e-12,7.329857e-12,8.003297e-12,4.699967e-12
2.038119e-01,3.268982e-12,6.024878e-12,7.268066e-12,7.843122e-12,4.665214e-12
2.042383e-01,3.244286e-12,6.015303e-12,7.209314e-12,7.672879e-12,4.639638e-12
2.046646e-01,3.259530e-12,5.895289e-12,7.140658e-12,7.538600e-12,4.642625e-12
2.050910e-01,3.262342e-12,5.826368e-12,7.101057e-12,7.415382e-12,4.638455e-12
2.055174e-01,3.286806e-12,5.710850e-12,7.032176e-12,7.318222e-12,4.610655e-12
2.059438e-01,3.299823e-12,5.621827e-12,7.005672e-12,7.245461e-12,4.607827e-12
2.063702e-01,3.356342e-12,5.514864e-12,6.965607e-12,7.190577e-12,4.589019e-12
2.067966e-01,3.373126e-12,5.426541e-12,6.943936e-12,7.162232e-12,4.556832e-12
2.072230e-01,3.460698e-12,5.314580e-12,6.930723e-12,7.138297e-12,4.549406e-12
2.076493e-01,3.517420e-12,5.227995e-12,6.928892e-12,7.142442e-12,4.517920e-12
2.080757e-01,3.572113e-12,5.119728e-12,6.933402e-12,7.143479e-12,4.484767e-12
2.085021e-01,3.675516e-12,5.026041e-12,6.953982e-12,7.161665e-12,4.475585e-12
2.089285e-01,3.703036e-12,4.937499e-12,6.983783e-12,7.169187e-12,4.436550e-12
2.093549e-01,3.753529e-12,4.856158e-12,7.016860e-12,7.178591e-12,4.398489e-12
2.097813e-01,3.801515e-12,4.807319e-12,7.071324e-12,7.185223e-12,4.366352e-12
2.102076e-01,3.762721e-12,4.775561e-12,7.126620e-12,7.186167e-12,4.312761e-12
2.106340e-01,3.804214e-12,4.771825e-12,7.190210e-12,7.184102e-12,4.273487e-12
2.110604e-01,3.742278e-12,4.800574e-12,7.274465e-12,7.171931e-12,4.249160e-12
2.114868e-01,3.719853e-12,4.833408e-12,7.346028e-12,7.164490e-12,4.219205e-12
2.119132e-01,3.695464e-12,4.887144e-12,7.435473e-12,7.143436e-12,4.212244e-12
2.123396e-01,3.622386e-12,4.936642e-12,7.527265e-12,7.124831e-12,4.209962e-12
2.127660e-01,3.612987e-12,4.974857e-12,7.608070e-12,7.102195e-12,4.203645e-12
2.131923e-01,3.542185e-12,5.011680e-12,7.700090e-12,7.078037e-12,4.200013e-12
2.136187e-01,3.518552e-12,5.025047e-12,7.786100e-12,7.047689e-12,4.227139e-12
2.140451e-01,3.479729e-12,5.029875e-12,7.859821e-12,7.017745e-12,4.217493e-12
2.144715e-01,3.433830e-12,5.039627e-12,7.946962e-12,6.983972e-12,4.257135e-12
2.148979e-01,3.424410e-12,5.014618e-12,8.012313e-12,6.951628e-12,4.271672e-12
2.153243e-01,3.377229e-12,5.045134e-12,8.070823e-12,6.920041e-12,4.283475e-12
2.157507e-01,3.375894e-12,5.016302e-12,8.129328e-12,6.888077e-12,4.305867e-12
2.161770e-01,3.365610e-12,5.054461e-12,8.159258e-12,6.859263e-12,4.324341e-12
2.166034e-01,3.344437e-12,5.042008e-12,8.192674e-12,6.830343e-12,4.326013e-12
2.170298e-01,3.396412e-12,5.053468e-12,8.207510e-12,6.809538e-12,4.360748e-12
2.174562e-01,3.372393e-12,5.036027e-12,8.209710e-12,6.787120e-12,4.369644e-12
2.178826e-01,3.437793e-12,5.010641e-12,8.198899e-12,6.774135e-12,4.373131e-12
2.183090e-01,3.467620e-12,4.958051e-12,8.179228e-12,6.764186e-12,4.380664e-12
2.187353e-01,3.496943e-12,4.900760e-12,8.137944e-12,6.767061e-12,4.357584e-12
2.191617e-01,3.580171e-12,4.814428e-12,8.088997e-12,6.774409e-12,4.333620e-12
2.195881e-01,3.612032e-12,4.741278e-12,8.027359e-12,6.797057e-12,4.320458e-12
2.200145e-01,3.691590e-12,4.654088e-12,7.944733e-12,6.825291e-12,4.291661e-12
2.204409e-01,3.779689e-12,4.583632e-12,7.861572e-12,6.865053e-12,4.275184e-12
2.208673e-01,3.849809e-12,4.525487e-12,7.758843e-12,6.909163e-12,4.257762e-12
2.212937e-01,3.972592e-12,4.475141e-12,7.646736e-12,6.955518e-12,4.217682e-12
2.217200e-01,4.073443e-12,4.450588e-12,7.533597e-12,7.001134e-12,4.181311e-12
2.221464e-01,4.183891e-12,4.435323e-12,7.404955e-12,7.041434e-12,4.140972e-12
2.225728e-01,4.305429e-12,4.438526e-12,7.277713e-12,7.076620e-12,4.086142e-12
2.229992e-01,4.404791e-12,4.464602e-12,7.150413e-12,7.099105e-12,4.044400e-12
2.234256e-01,4.496097e-12,4.495456e-12,7.019981e-12,7.118545e-12,4.000084e-12
2.238520e-01,4.584798e-12,4.558995e-12,6.894754e-12,7.122730e-12,3.947509e-12
2.242783e-01,4.646698e-12,4.624840e-12,6.780709e-12,7.130965e-12,3.897016e-12
2.247047e-01,4.695411e-12,4.723748e-12,6.661616e-12,7.129433e-12,3.851122e-12
2.251311e-01,4.740697e-12,4.831016e-12,6.567739e-12,7.138814e-12,3.774534e-12
2.255575e-01,4.748007e-12,4.972284e-12,6.472668e-12,7.148176e-12,3.731346e-12
2.259839e-01,4.759512e-12,5.109127e-12,6.393037e-12,7.170047e-12,3.670794e-12
2.264103e-01,4.761781e-12,5.295440e-12,6.328882e-12,7.201187e-12,3.605795e-12
2.268367e-01,4.734685e-12,5.446956e-12,6.277152e-12,7.239442e-12,3.564786e-12
2.272630e-01,4.735185e-12,5.659822e-12,6.239414e-12,7.291688e-12,3.497667e-12
2.276894e-01,4.703522e-12,5.825108e-12,6.220255e-12,7.341718e-12,3.433953e-12
2.281158e-01,4.685402e-12,6.032641e-12,6.209995e-12,7.402259e-12,3.387995e-12
2.285422e-01,4.676326e-12,6.209753e-12,6.211183e-12,7.450798e-12,3.329393e-12
2.289686e-01,4.644436e-12,6.396348e-12,6.231058e-12,7.508118e-12,3.292460e-12
2.293950e-01,4.644873e-12,6.570543e-12,6.249109e-12,7.549773e-12,3.262492e-12
2.298213e-01,4.619711e-12,6.737390e-12,6.283497e-12,7.598265e-12,3.229516e-12
2.302477e-01,4.617470e-12,6.892545e-12,6.319085e-12,7.636940e-12,3.199733e-12
2.306741e-01,4.605323e-12,7.036134e-12,6.355800e-12,7.682956e-12,3.176701e-12
2.311005e-01,4.598440e-12,7.160222e-12,6.397447e-12,7.726956e-12,3.149690e-12
2.315269e-01,4.595016e-12,7.272725e-12,6.439357e-12,7.775749e-12,3.139268e-12
2.319533e-01,4.572659e-12,7.363700e-12,6.473787e-12,7.822913e-12,3.144564e-12
2.323797e-01,4.560493e-12,7.437535e-12,6.513342e-12,7.866175e-12,3.150609e-12
2.328060e-01,4.527735e-12,7.501278e-12,6.542444e-12,7.899012e-12,3.165215e-12
2.332324e-01,4.478814e-12,7.547599e-12,6.566246e-12,7.913555e-12,3.176949e-12
2.336588e-01,4.444741e-12,7.590738e-12,6.591269e-12,7.908036e-12,3.177159e-12
2.340852e-01,4.358777e-12,7.632224e-12,6.598405e-12,7.875667e-12,3.189743e-12
2.345116e-01,4.302991e-12,7.664741e-12,6.611700e-12,7.821839e-12,3.216435e-12
2.349380e-01,4.217621e-12,7.712379e-12,6.610629e-12,7.745128e-12,3.261246e-12
2.353643e-01,4.118729e-12,7.742895e-12,6.612264e-12,7.657018e-12,3.331675e-12
2.357907e-01,4.045935e-12,7.789090e-12,6.603514e-12,7.562153e-12,3.410810e-12
2.362171e-01,3.936745e-12,7.816508e-12,6.601306e-12,7.470575e-12,3.469845e-12
2.366435e-01,3.847410e-12,7.844401e-12,6.586989e-12,7.387171e-12,3.520000e-12
2.370699e-01,3.765949e-12,7.851976e-12,6.582652e-12,7.315141e-12,3.553182e-12
2.374963e-01,3.660506e-12,7.847399e-12,6.575787e-12,7.260533e-12,3.584940e-12
2.379227e-01,3.596494e-12,7.811133e-12,6.568184e-12,7.214722e-12,3.659367e-12
2.383490e-01,3.514237e-12,7.769150e-12,6.576654e-12,7.188881e-12,3.760774e-12
2.387754e-01,3.444425e-12,7.678028e-12,6.578253e-12,7.162783e-12,3.879813e-12
2.392018e-01,3.391156e-12,7.593785e-12,6.598931e-12,7.155996e-12,3.997655e-12
2.396282e-01,3.326092e-12,7.463065e-12,6.616855e-12,7.144789e-12,4.063271e-12
2.400546e-01,3.270633e-12,7.336657e-12,6.653837e-12,7.153238e-12,4.088061e-12
2.404810e-01,3.220389e-12,7.183668e-12,6.686884e-12,7.158764e-12,4.091632e-12
2.409073e-01,3.155165e-12,7.024070e-12,6.747033e-12,7.182345e-12,4.095461e-12
2.413337e-01,3.099805e-12,6.856656e-12,6.799448e-12,7.202981e-12,4.134192e-12
2.417601e-01,3.040651e-12,6.680329e-12,6.878461e-12,7.234205e-12,4.210665e-12
2.421865e-01,2.968941e-12,6.503958e-12,6.958267e-12,7.258747e-12,4.285688e-12
2.426129e-01,2.915700e-12,6.326075e-12,7.051445e-12,7.279680e-12,4.338311e-12
2.430393e-01,2.845846e-12,6.150714e-12,7.154510e-12,7.286306e-12,4.336390e-12
2.434657e-01,2.792843e-12,5.981655e-12,7.264222e-12,7.276173e-12,4.279319e-12
2.438920e-01,2.737447e-12,5.819103e-12,7.383355e-12,7.245786e-12,4.202139e-12
2.443184e-01,2.698229e-12,5.665229e-12,7.511098e-12,7.190515e-12,4.138067e-12
2.447448e-01,2.660916e-12,5.523224e-12,7.645247e-12,7.112824e-12,4.105947e-12
2.451712e-01,2.652804e-12,5.389816e-12,7.784532e-12,7.009783e-12,4.107320e-12
2.455976e-01,2.644113e-12,5.266712e-12,7.931285e-12,6.884764e-12,4.114274e-12
