k_s_per_km,kPk_pi_p1_2,kPk_pi_p2_2,kPk_pi_p7_2,kPk_pi_p8_2,kPk_pi_p9_2
3.722327e+00,1.470203e-17,4.909361e-11,1.480246e-10,6.843637e-11,4.384996e-11
3.722739e+00,1.483883e-17,4.944265e-11,1.496229e-10,6.860490e-11,4.268487e-11
3.723150e+00,1.448266e-17,4.986638e-11,1.510586e-10,6.905517e-11,4.170722e-11
3.723562e+00,1.472252e-17,5.045315e-11,1.523206e-10,6.977485e-11,4.096974e-11
3.723973e+00,1.461109e-17,5.122851e-11,1.533905e-10,7.075490e-11,4.050720e-11
3.724385e+00,1.465530e-17,5.213426e-11,1.542686e-10,7.200155e-11,4.032376e-11
3.724796e+00,1.474100e-17,5.305227e-11,1.549540e-10,7.348645e-11,4.040592e-11
3.725208e+00,1.450279e-17,5.390250e-11,1.554600e-10,7.520822e-11,4.072616e-11
3.725619e+00,1.445420e-17,5.468457e-11,1.557972e-10,7.714659e-11,4.124679e-11
3.726031e+00,1.465174e-17,5.547628e-11,1.559810e-10,7.926435e-11,4.193373e-11
3.726442e+00,1.477086e-17,5.633669e-11,1.560190e-10,8.155987e-11,4.275913e-11
3.726854e+00,1.448209e-17,5.722910e-11,1.559278e-10,8.399196e-11,4.370207e-11
3.727265e+00,1.443345e-17,5.804991e-11,1.557156e-10,8.651360e-11,4.474915e-11
3.727677e+00,1.469553e-17,5.874101e-11,1.553797e-10,8.911855e-11,4.590997e-11
3.728088e+00,1.450633e-17,5.931806e-11,1.549183e-10,9.173649e-11,4.718708e-11
3.728500e+00,1.458527e-17,5.985503e-11,1.543239e-10,9.435008e-11,4.859100e-11
3.728911e+00,1.448717e-17,6.040151e-11,1.535943e-10,9.690680e-11,5.010834e-11
3.729323e+00,1.467490e-17,6.094740e-11,1.527225e-10,9.937202e-11,5.172362e-11
3.729734e+00,1.461015e-17,6.142651e-11,1.517134e-10,1.017023e-10,5.338743e-11
3.730146e+00,1.449637e-17,6.178820e-11,1.505650e-10,1.038789e-10,5.505335e-11
3.730557e+00,1.464197e-17,6.204120e-11,1.492849e-10,1.058507e-10,5.665267e-11
3.730969e+00,1.461309e-17,6.225721e-11,1.478729e-10,1.076056e-10,5.812605e-11
3.731380e+00,1.459877e-17,6.250744e-11,1.463390e-10,1.091017e-10,5.941213e-11
3.731792e+00,1.463906e-17,6.280117e-11,1.446787e-10,1.103142e-10,6.048128e-11
3.732203e+00,1.490434e-17,6.306834e-11,1.428971e-10,1.112369e-10,6.130861e-11
3.732615e+00,1.454720e-17,6.324829e-11,1.409899e-10,1.118473e-10,6.192938e-11
3.733026e+00,1.450615e-17,6.337183e-11,1.389751e-10,1.121725e-10,6.240063e-11
3.733438e+00,1.445159e-17,6.353153e-11,1.368543e-10,1.122236e-10,6.279758e-11
3.733849e+00,1.463705e-17,6.380055e-11,1.346549e-10,1.120024e-10,6.319960e-11
3.734261e+00,1.464885e-17,6.417730e-11,1.323868e-10,1.115495e-10,6.368759e-11
3.734672e+00,1.469180e-17,6.458904e-11,1.300840e-10,1.108922e-10,6.432480e-11
3.735084e+00,1.479073e-17,6.496093e-11,1.277603e-10,1.100655e-10,6.515770e-11
3.735495e+00,1.452480e-17,6.527031e-11,1.254492e-10,1.091259e-10,6.619703e-11
3.735907e+00,1.476458e-17,6.556453e-11,1.231549e-10,1.081076e-10,6.743163e-11
3.736318e+00,1.477356e-17,6.590635e-11,1.208961e-10,1.070552e-10,6.880952e-11
3.736729e+00,1.472142e-17,6.631024e-11,1.186676e-10,1.060237e-10,7.026312e-11
3.737141e+00,1.457488e-17,6.670754e-11,1.164580e-10,1.050340e-10,7.170784e-11
3.737552e+00,1.462296e-17,6.698023e-11,1.142670e-10,1.041385e-10,7.304030e-11
3.737964e+00,1.485636e-17,6.703672e-11,1.120713e-10,1.033800e-10,7.415675e-11
3.738375e+00,1.462633e-17,6.689391e-11,1.098733e-10,1.027604e-10,7.496179e-11
3.738787e+00,1.477687e-17,6.662763e-11,1.076650e-10,1.023078e-10,7.540769e-11
3.739198e+00,1.468573e-17,6.627343e-11,1.054742e-10,1.020083e-10,7.545940e-11
3.739610e+00,1.465610e-17,6.578919e-11,1.033063e-10,1.018527e-10,7.511698e-11
3.740021e+00,1.483434e-17,6.509108e-11,1.012079e-10,1.018422e-10,7.440978e-11
3.740433e+00,1.468532e-17,6.410639e-11,9.921545e-11,1.019497e-10,7.339175e-11
3.740844e+00,1.481195e-17,6.283678e-11,9.739032e-11,1.021603e-10,7.214582e-11
3.741256e+00,1.474292e-17,6.134011e-11,9.577844e-11,1.024580e-10,7.075805e-11
3.741667e+00,1.474391e-17,5.970726e-11,9.444099e-11,1.028091e-10,6.933340e-11
3.742079e+00,1.474707e-17,5.797716e-11,9.341964e-11,1.031994e-10,6.796246e-11
3.742490e+00,1.493857e-17,5.614821e-11,9.275645e-11,1.036195e-10,6.674207e-11
3.742902e+00,1.485124e-17,5.417889e-11,9.246992e-11,1.040413e-10,6.574680e-11
3.743313e+00,1.482682e-17,5.208802e-11,9.256088e-11,1.044810e-10,6.504695e-11
3.743725e+00,1.479375e-17,4.995651e-11,9.302203e-11,1.049260e-10,6.470654e-11
3.744136e+00,1.477506e-17,4.793946e-11,9.379332e-11,1.053681e-10,6.475581e-11
3.744548e+00,1.430137e-17,4.611351e-11,9.479312e-11,1.058344e-10,6.518578e-11
3.744959e+00,1.484035e-17,4.450281e-11,9.593182e-11,1.063022e-10,6.598176e-11
3.745371e+00,1.464449e-17,4.308073e-11,9.712525e-11,1.067957e-10,6.711780e-11
3.745782e+00,1.434898e-17,4.185575e-11,9.828437e-11,1.073172e-10,6.854660e-11
3.746194e+00,1.447788e-17,4.086353e-11,9.934509e-11,1.078624e-10,7.022274e-11
3.746605e+00,1.461995e-17,4.016488e-11,1.002541e-10,1.084365e-10,7.207812e-11
3.747017e+00,1.463296e-17,3.978263e-11,1.009954e-10,1.090347e-10,7.405551e-11
3.747428e+00,1.453685e-17,3.969230e-11,1.015736e-10,1.096370e-10,7.607619e-11
3.747840e+00,1.470608e-17,3.983160e-11,1.020255e-10,1.102482e-10,7.808150e-11
3.748251e+00,1.454259e-17,4.014368e-11,1.024025e-10,1.108484e-10,7.999785e-11
3.748663e+00,1.483278e-17,4.061104e-11,1.027718e-10,1.114185e-10,8.177659e-11
3.749074e+00,1.444575e-17,4.123748e-11,1.031981e-10,1.119660e-10,8.335753e-11
3.749486e+00,1.456757e-17,4.202804e-11,1.037534e-10,1.124507e-10,8.469810e-11
3.749897e+00,1.463730e-17,4.292348e-11,1.044814e-10,1.128731e-10,8.574446e-11
3.750309e+00,1.461396e-17,4.385952e-11,1.053983e-10,1.132342e-10,8.647537e-11
3.750720e+00,1.447619e-17,4.479916e-11,1.064981e-10,1.135109e-10,8.685493e-11
3.751132e+00,1.453569e-17,4.575249e-11,1.077664e-10,1.137303e-10,8.686185e-11
3.751543e+00,1.459141e-17,4.673375e-11,1.091635e-10,1.138849e-10,8.648354e-11
3.751955e+00,1.463317e-17,4.775184e-11,1.106549e-10,1.139847e-10,8.572089e-11
3.752366e+00,1.450002e-17,4.878438e-11,1.121911e-10,1.140524e-10,8.459650e-11
3.752778e+00,1.478455e-17,4.981315e-11,1.137406e-10,1.140992e-10,8.314082e-11
3.753189e+00,1.485260e-17,5.082545e-11,1.152651e-10,1.141452e-10,8.141225e-11
3.753601e+00,1.460389e-17,5.184106e-11,1.167511e-10,1.142290e-10,7.946716e-11
3.754012e+00,1.474036e-17,5.287958e-11,1.181818e-10,1.143602e-10,7.739206e-11
3.754424e+00,1.476035e-17,5.395981e-11,1.195664e-10,1.145722e-10,7.526261e-11
3.754835e+00,1.490997e-17,5.507070e-11,1.209083e-10,1.148989e-10,7.317758e-11
3.755246e+00,1.444367e-17,5.620402e-11,1.222242e-10,1.153397e-10,7.122486e-11
3.755658e+00,1.461995e-17,5.736655e-11,1.235335e-10,1.159509e-10,6.948323e-11
3.756069e+00,1.471897e-17,5.856856e-11,1.248412e-10,1.167178e-10,6.800752e-11
3.756481e+00,1.462647e-17,5.982477e-11,1.261531e-10,1.176525e-10,6.681951e-11
3.756892e+00,1.466231e-17,6.112082e-11,1.274486e-10,1.187686e-10,6.593223e-11
3.757304e+00,1.489914e-17,6.244503e-11,1.287072e-10,1.200489e-10,6.532598e-11
3.757715e+00,1.507275e-17,6.377734e-11,1.298850e-10,1.214867e-10,6.496985e-11
3.758127e+00,1.484559e-17,6.511996e-11,1.309402e-10,1.230747e-10,6.481307e-11
3.758538e+00,1.503628e-17,6.646878e-11,1.318200e-10,1.247766e-10,6.479770e-11
3.758950e+00,1.506544e-17,6.782350e-11,1.324843e-10,1.265849e-10,6.486215e-11
3.759361e+00,1.535009e-17,6.915089e-11,1.328938e-10,1.284664e-10,6.494710e-11
3.759773e+00,1.517621e-17,7.042655e-11,1.330317e-10,1.303820e-10,6.500116e-11
3.760184e+00,1.513024e-17,7.162829e-11,1.328977e-10,1.323102e-10,6.498338e-11
3.760596e+00,1.508277e-17,7.277155e-11,1.325111e-10,1.342202e-10,6.486433e-11
3.761007e+00,1.496504e-17,7.387367e-11,1.319081e-10,1.360549e-10,6.462045e-11
3.761419e+00,1.525374e-17,7.494978e-11,1.311463e-10,1.378220e-10,6.423485e-11
3.761830e+00,1.496551e-17,7.597652e-11,1.302988e-10,1.394532e-10,6.370436e-11
3.762242e+00,1.472741e-17,7.693423e-11,1.294193e-10,1.409517e-10,6.301527e-11
3.762653e+00,1.522580e-17,7.781544e-11,1.285614e-10,1.422868e-10,6.215715e-11
3.763065e+00,1.494413e-17,7.864555e-11,1.277578e-10,1.434310e-10,6.111201e-11
3.763476e+00,1.482417e-17,7.944251e-11,1.270347e-10,1.443763e-10,5.987553e-11
3.763888e+00,1.476584e-17,8.020709e-11,1.263957e-10,1.451049e-10,5.844307e-11
3.764299e+00,1.508259e-17,8.089980e-11,1.258394e-10,1.455936e-10,5.683890e-11
3.764711e+00,1.505433e-17,8.147351e-11,1.253498e-10,1.458440e-10,5.509284e-11
3.765122e+00,1.486111e-17,8.189073e-11,1.249113e-10,1.458394e-10,5.327292e-11
3.765534e+00,1.486885e-17,8.215082e-11,1.245005e-10,1.455647e-10,5.144956e-11
3.765945e+00,1.493987e-17,8.226939e-11,1.240989e-10,1.450414e-10,4.972403e-11
3.766357e+00,1.479451e-17,8.224726e-11,1.236874e-10,1.442414e-10,4.818604e-11
3.766768e+00,1.470893e-17,8.203793e-11,1.232553e-10,1.431810e-10,4.694849e-11
3.767180e+00,1.466256e-17,8.156913e-11,1.227932e-10,1.418683e-10,4.610209e-11
3.767591e+00,1.467071e-17,8.082876e-11,1.223051e-10,1.403151e-10,4.568880e-11
3.768003e+00,1.476409e-17,7.984871e-11,1.217961e-10,1.385707e-10,4.572816e-11
3.768414e+00,1.452815e-17,7.869397e-11,1.212787e-10,1.366501e-10,4.621016e-11
3.768826e+00,1.457747e-17,7.740832e-11,1.207656e-10,1.345810e-10,4.709750e-11
3.769237e+00,1.434551e-17,7.600886e-11,1.202759e-10,1.324239e-10,4.832115e-11
3.769649e+00,1.439739e-17,7.447509e-11,1.198234e-10,1.301972e-10,4.980561e-11
3.770060e+00,1.479650e-17,7.281645e-11,1.194234e-10,1.279572e-10,5.145741e-11
3.770472e+00,1.432048e-17,7.107454e-11,1.190829e-10,1.257462e-10,5.320310e-11
3.770883e+00,1.438578e-17,6.935048e-11,1.188082e-10,1.236052e-10,5.496562e-11
3.771295e+00,1.482341e-17,6.772964e-11,1.185992e-10,1.215720e-10,5.670305e-11
3.771706e+00,1.434133e-17,6.626399e-11,1.184572e-10,1.197044e-10,5.837759e-11
3.772118e+00,1.453017e-17,6.492603e-11,1.183848e-10,1.179989e-10,5.998784e-11
3.772529e+00,1.444743e-17,6.367847e-11,1.183938e-10,1.165270e-10,6.153210e-11
3.772940e+00,1.450622e-17,6.252897e-11,1.185104e-10,1.152888e-10,6.303395e-11
3.773352e+00,1.450966e-17,6.155725e-11,1.187622e-10,1.142805e-10,6.452156e-11
3.773763e+00,1.444872e-17,6.085960e-11,1.191875e-10,1.135310e-10,6.600230e-11
3.774175e+00,1.424418e-17,6.045023e-11,1.198310e-10,1.130073e-10,6.748382e-11
3.774586e+00,1.445621e-17,6.025586e-11,1.207283e-10,1.127162e-10,6.894170e-11
3.774998e+00,1.476160e-17,6.015853e-11,1.219104e-10,1.126348e-10,7.035048e-11
3.775409e+00,1.465284e-17,6.008222e-11,1.233807e-10,1.127296e-10,7.166169e-11
3.775821e+00,1.468957e-17,6.003422e-11,1.251335e-10,1.129820e-10,7.283898e-11
3.776232e+00,1.443402e-17,6.007741e-11,1.271250e-10,1.133603e-10,7.384136e-11
3.776644e+00,1.443749e-17,6.024921e-11,1.293107e-10,1.138211e-10,7.465212e-11
3.777055e+00,1.492846e-17,6.049503e-11,1.316107e-10,1.143434e-10,7.526347e-11
3.777467e+00,1.445765e-17,6.068346e-11,1.339595e-10,1.148827e-10,7.569242e-11
3.777878e+00,1.432461e-17,6.069338e-11,1.362684e-10,1.153902e-10,7.596857e-11
3.778290e+00,1.435620e-17,6.050822e-11,1.384898e-10,1.158620e-10,7.613821e-11
3.778701e+00,1.469556e-17,6.024363e-11,1.405517e-10,1.162276e-10,7.626096e-11
3.779113e+00,1.426531e-17,6.001067e-11,1.424427e-10,1.164935e-10,7.639875e-11
3.779524e+00,1.456274e-17,5.980643e-11,1.441430e-10,1.166377e-10,7.659340e-11
3.779936e+00,1.476641e-17,5.954406e-11,1.456637e-10,1.166322e-10,7.686657e-11
3.780347e+00,1.437947e-17,5.915389e-11,1.470065e-10,1.164877e-10,7.721034e-11
3.780759e+00,1.462676e-17,5.865377e-11,1.481878e-10,1.161881e-10,7.759178e-11
3.781170e+00,1.450900e-17,5.814851e-11,1.492095e-10,1.157370e-10,7.795003e-11
3.781582e+00,1.456183e-17,5.774422e-11,1.500803e-10,1.151508e-10,7.820902e-11
3.781993e+00,1.441490e-17,5.747881e-11,1.507938e-10,1.144370e-10,7.828011e-11
3.782405e+00,1.461777e-17,5.729945e-11,1.513444e-10,1.136034e-10,7.807589e-11
3.782816e+00,1.430264e-17,5.712640e-11,1.517168e-10,1.126850e-10,7.751971e-11
3.783228e+00,1.479381e-17,5.693098e-11,1.518990e-10,1.116712e-10,7.654944e-11
3.783639e+00,1.472171e-17,5.677059e-11,1.518776e-10,1.105992e-10,7.514193e-11
3.784051e+00,1.482142e-17,5.673503e-11,1.516375e-10,1.094894e-10,7.328994e-11
3.784462e+00,1.488485e-17,5.685138e-11,1.511666e-10,1.083424e-10,7.104770e-11
3.784874e+00,1.431611e-17,5.703658e-11,1.504803e-10,1.072077e-10,6.852865e-11
3.785285e+00,1.462099e-17,5.720080e-11,1.495938e-10,1.060837e-10,6.586644e-11
3.785697e+00,1.467051e-17,5.731124e-11,1.485229e-10,1.049851e-10,6.318279e-11
3.786108e+00,1.481673e-17,5.739580e-11,1.472988e-10,1.039445e-10,6.062420e-11
3.786520e+00,1.470910e-17,5.749376e-11,1.459455e-10,1.029604e-10,5.829881e-11
3.786931e+00,1.460617e-17,5.759726e-11,1.445015e-10,1.020663e-10,5.631695e-11
3.787343e+00,1.494174e-17,5.764199e-11,1.429843e-10,1.012792e-10,5.473174e-11
3.787754e+00,1.461622e-17,5.754538e-11,1.414175e-10,1.006082e-10,5.358031e-11
3.788166e+00,1.440596e-17,5.726465e-11,1.398029e-10,1.000733e-10,5.285556e-11
3.788577e+00,1.466379e-17,5.682718e-11,1.381436e-10,9.969734e-11,5.252413e-11
3.788989e+00,1.463073e-17,5.629562e-11,1.364153e-10,9.947197e-11,5.252154e-11
3.789400e+00,1.462578e-17,5.571285e-11,1.346026e-10,9.943666e-11,5.276682e-11
3.789812e+00,1.458623e-17,5.504555e-11,1.326682e-10,9.958959e-11,5.317519e-11
3.790223e+00,1.474300e-17,5.421464e-11,1.305961e-10,9.993831e-11,5.365437e-11
3.790635e+00,1.448204e-17,5.320066e-11,1.283853e-10,1.004956e-10,5.412896e-11
3.791046e+00,1.462043e-17,5.207183e-11,1.260697e-10,1.012211e-10,5.455155e-11
3.791457e+00,1.462315e-17,5.093379e-11,1.236924e-10,1.021280e-10,5.490352e-11
3.791869e+00,1.465648e-17,4.986381e-11,1.213191e-10,1.032026e-10,5.519192e-11
3.792280e+00,1.467202e-17,4.887461e-11,1.190498e-10,1.044139e-10,5.544472e-11
3.792692e+00,1.461150e-17,4.791067e-11,1.169699e-10,1.057613e-10,5.571050e-11
3.793103e+00,1.456410e-17,4.692526e-11,1.151832e-10,1.072098e-10,5.604559e-11
3.793515e+00,1.480300e-17,4.591412e-11,1.137625e-10,1.087326e-10,5.651023e-11
3.793926e+00,1.468505e-17,4.494199e-11,1.127740e-10,1.103098e-10,5.715231e-11
3.794338e+00,1.466269e-17,4.407914e-11,1.122447e-10,1.119147e-10,5.801086e-11
3.794749e+00,1.433701e-17,4.335652e-11,1.121765e-10,1.135094e-10,5.909767e-11
3.795161e+00,1.447095e-17,4.272169e-11,1.125390e-10,1.151042e-10,6.041253e-11
3.795572e+00,1.467242e-17,4.208626e-11,1.132761e-10,1.166379e-10,6.192367e-11
3.795984e+00,1.474026e-17,4.138703e-11,1.143123e-10,1.181176e-10,6.359599e-11
3.796395e+00,1.438142e-17,4.066063e-11,1.155145e-10,1.195218e-10,6.535170e-11
3.796807e+00,1.463206e-17,3.997272e-11,1.167777e-10,1.208257e-10,6.713874e-11
3.797218e+00,1.439916e-17,3.936461e-11,1.179930e-10,1.220471e-10,6.890411e-11
3.797630e+00,1.440920e-17,3.881779e-11,1.190668e-10,1.231714e-10,7.061502e-11
3.798041e+00,1.427552e-17,3.828399e-11,1.199118e-10,1.241945e-10,7.223371e-11
3.798453e+00,1.442075e-17,3.772028e-11,1.204777e-10,1.251323e-10,7.374996e-11
3.798864e+00,1.426305e-17,3.713290e-11,1.207420e-10,1.259736e-10,7.514559e-11
3.799276e+00,1.419731e-17,3.656162e-11,1.207249e-10,1.267281e-10,7.642024e-11
3.799687e+00,1.430378e-17,3.605502e-11,1.204878e-10,1.274107e-10,7.756080e-11
3.800099e+00,1.443454e-17,3.562419e-11,1.201313e-10,1.280142e-10,7.856252e-11
3.800510e+00,1.430905e-17,3.524774e-11,1.197927e-10,1.285531e-10,7.940482e-11
3.800922e+00,1.439443e-17,3.489280e-11,1.196284e-10,1.290426e-10,8.006787e-11
3.801333e+00,1.419777e-17,3.455984e-11,1.198077e-10,1.294511e-10,8.051389e-11
3.801745e+00,1.437372e-17,3.429278e-11,1.205207e-10,1.298141e-10,8.068802e-11
3.802156e+00,1.439171e-17,3.413177e-11,1.218436e-10,1.301013e-10,8.056533e-11
3.802568e+00,1.443296e-17,3.408320e-11,1.238322e-10,1.303133e-10,8.011475e-11
3.802979e+00,1.405440e-17,3.413192e-11,1.264692e-10,1.304552e-10,7.932185e-11
3.803391e+00,1.423862e-17,3.426850e-11,1.296987e-10,1.304964e-10,7.818878e-11
3.803802e+00,1.440678e-17,3.450705e-11,1.333889e-10,1.304393e-10,7.675060e-11
3.804214e+00,1.438143e-17,3.487890e-11,1.374046e-10,1.302707e-10,7.505554e-11
3.804625e+00,1.453664e-17,3.540170e-11,1.415552e-10,1.299712e-10,7.319091e-11
3.805037e+00,1.456731e-17,3.606912e-11,1.456875e-10,1.295399e-10,7.124641e-11
3.805448e+00,1.466997e-17,3.684910e-11,1.496246e-10,1.289753e-10,6.934051e-11
3.805860e+00,1.449265e-17,3.772443e-11,1.532553e-10,1.282576e-10,6.757420e-11
3.806271e+00,1.496593e-17,3.869869e-11,1.564676e-10,1.274155e-10,6.605434e-11
3.806683e+00,1.446687e-17,3.981239e-11,1.592296e-10,1.264347e-10,6.484417e-11
3.807094e+00,1.452660e-17,4.107958e-11,1.614979e-10,1.253252e-10,6.399682e-11
3.807506e+00,1.431454e-17,4.248721e-11,1.632679e-10,1.241187e-10,6.352800e-11
3.807917e+00,1.448483e-17,4.396414e-11,1.646023e-10,1.228146e-10,6.336699e-11
3.808329e+00,1.438473e-17,4.548756e-11,1.655558e-10,1.214553e-10,6.343469e-11
3.808740e+00,1.481317e-17,4.706018e-11,1.661782e-10,1.200680e-10,6.363268e-11
3.809152e+00,1.467051e-17,4.871683e-11,1.665306e-10,1.186620e-10,6.385408e-11
3.809563e+00,1.475643e-17,5.045793e-11,1.666665e-10,1.172863e-10,6.399442e-11
3.809974e+00,1.468618e-17,5.225977e-11,1.666386e-10,1.159524e-10,6.396621e-11
3.810386e+00,1.471457e-17,5.407537e-11,1.664921e-10,1.146792e-10,6.370501e-11
3.810797e+00,1.456654e-17,5.584667e-11,1.662675e-10,1.135056e-10,6.318052e-11
3.811209e+00,1.479192e-17,5.755193e-11,1.659951e-10,1.124371e-10,6.239385e-11
3.811620e+00,1.458015e-17,5.916704e-11,1.656972e-10,1.114915e-10,6.138682e-11
3.812032e+00,1.461057e-17,6.068070e-11,1.653837e-10,1.106966e-10,6.021937e-11
3.812443e+00,1.460524e-17,6.205487e-11,1.650574e-10,1.100394e-10,5.897975e-11
3.812855e+00,1.470515e-17,6.326212e-11,1.647089e-10,1.095421e-10,5.775353e-11
3.813266e+00,1.479261e-17,6.426491e-11,1.643199e-10,1.092186e-10,5.664790e-11
3.813678e+00,1.450312e-17,6.507899e-11,1.638690e-10,1.090333e-10,5.572186e-11
3.814089e+00,1.453906e-17,6.568991e-11,1.633352e-10,1.090107e-10,5.502151e-11
3.814501e+00,1.457265e-17,6.607891e-11,1.626926e-10,1.091209e-10,5.455471e-11
3.814912e+00,1.488521e-17,6.622886e-11,1.619205e-10,1.093589e-10,5.430559e-11
3.815324e+00,1.455906e-17,6.615523e-11,1.609938e-10,1.097200e-10,5.422789e-11
3.815735e+00,1.449709e-17,6.590388e-11,1.599007e-10,1.101754e-10,5.425889e-11
3.816147e+00,1.449997e-17,6.552530e-11,1.586228e-10,1.107178e-10,5.432728e-11
3.816558e+00,1.433914e-17,6.504787e-11,1.571593e-10,1.113367e-10,5.436330e-11
3.816970e+00,1.456778e-17,6.446043e-11,1.555089e-10,1.120091e-10,5.430677e-11
3.817381e+00,1.469062e-17,6.373922e-11,1.536961e-10,1.127272e-10,5.411328e-11
3.817793e+00,1.446808e-17,6.287415e-11,1.517414e-10,1.134865e-10,5.375471e-11
3.818204e+00,1.446848e-17,6.191050e-11,1.496965e-10,1.142504e-10,5.322307e-11
3.818616e+00,1.447943e-17,6.091867e-11,1.476039e-10,1.150401e-10,5.251867e-11
3.819027e+00,1.436410e-17,5.996651e-11,1.455404e-10,1.158194e-10,5.164994e-11
3.819439e+00,1.453344e-17,5.904144e-11,1.435601e-10,1.165878e-10,5.064560e-11
3.819850e+00,1.429484e-17,5.809880e-11,1.417264e-10,1.173527e-10,4.952563e-11
3.820262e+00,1.457563e-17,5.709694e-11,1.400715e-10,1.180867e-10,4.829371e-11
3.820673e+00,1.434092e-17,5.605234e-11,1.386319e-10,1.187966e-10,4.695694e-11
3.821085e+00,1.464245e-17,5.501386e-11,1.374151e-10,1.194723e-10,4.550623e-11
3.821496e+00,1.454027e-17,5.404098e-11,1.364298e-10,1.200938e-10,4.394768e-11
3.821908e+00,1.431120e-17,5.314245e-11,1.356644e-10,1.206652e-10,4.228144e-11
3.822319e+00,1.459507e-17,5.228469e-11,1.351118e-10,1.211719e-10,4.053783e-11
3.822731e+00,1.479693e-17,5.140310e-11,1.347598e-10,1.215974e-10,3.874920e-11
3.823142e+00,1.447864e-17,5.046679e-11,1.346043e-10,1.219435e-10,3.698567e-11
3.823554e+00,1.478732e-17,4.948952e-11,1.346427e-10,1.221874e-10,3.532103e-11
3.823965e+00,1.477687e-17,4.853082e-11,1.348754e-10,1.223144e-10,3.386087e-11
3.824377e+00,1.472946e-17,4.762522e-11,1.353068e-10,1.223375e-10,3.270534e-11
3.824788e+00,1.437698e-17,4.675445e-11,1.359512e-10,1.222107e-10,3.200807e-11
3.825200e+00,1.447557e-17,4.584743e-11,1.367855e-10,1.219695e-10,3.183017e-11
3.825611e+00,1.454617e-17,4.487516e-11,1.377909e-10,1.216090e-10,3.222857e-11
3.826023e+00,1.467788e-17,4.386782e-11,1.389456e-10,1.211214e-10,3.322742e-11
3.826434e+00,1.480269e-17,4.289976e-11,1.402116e-10,1.205349e-10,3.480288e-11
3.826846e+00,1.459623e-17,4.201379e-11,1.415578e-10,1.198463e-10,3.690132e-11
3.827257e+00,1.459391e-17,4.120631e-11,1.429369e-10,1.190773e-10,3.941820e-11
3.827669e+00,1.475117e-17,4.042709e-11,1.443143e-10,1.182527e-10,4.224692e-11
3.828080e+00,1.466981e-17,3.964653e-11,1.456439e-10,1.173916e-10,4.524411e-11
3.828491e+00,1.466480e-17,3.888270e-11,1.468904e-10,1.165144e-10,4.828900e-11
3.828903e+00,1.486226e-17,3.820098e-11,1.480183e-10,1.156548e-10,5.127418e-11
3.829314e+00,1.435986e-17,3.766514e-11,1.489852e-10,1.148204e-10,5.409152e-11
3.829726e+00,1.467584e-17,3.726947e-11,1.497599e-10,1.140443e-10,5.668577e-11
3.830137e+00,1.477153e-17,3.694317e-11,1.503058e-10,1.133574e-10,5.900307e-11
3.830549e+00,1.453506e-17,3.660661e-11,1.505736e-10,1.127617e-10,6.101326e-11
3.830960e+00,1.472789e-17,3.627055e-11,1.505601e-10,1.123025e-10,6.273216e-11
3.831372e+00,1.498196e-17,3.601278e-11,1.502623e-10,1.119587e-10,6.418441e-11
3.831783e+00,1.490656e-17,3.589985e-11,1.496915e-10,1.117427e-10,6.538103e-11
3.832195e+00,1.472043e-17,3.591885e-11,1.488708e-10,1.116611e-10,6.634551e-11
3.832606e+00,1.459270e-17,3.598583e-11,1.478439e-10,1.116944e-10,6.708707e-11
3.833018e+00,1.449835e-17,3.601169e-11,1.466591e-10,1.118445e-10,6.762144e-11
3.833429e+00,1.481080e-17,3.597153e-11,1.453832e-10,1.120971e-10,6.795908e-11
3.833841e+00,1.426744e-17,3.592091e-11,1.440729e-10,1.124241e-10,6.812124e-11
3.834252e+00,1.475445e-17,3.594495e-11,1.427949e-10,1.128074e-10,6.813866e-11
3.834664e+00,1.471335e-17,3.608028e-11,1.415985e-10,1.132242e-10,6.805804e-11
3.835075e+00,1.480104e-17,3.627609e-11,1.405351e-10,1.136310e-10,6.794208e-11
3.835487e+00,1.492338e-17,3.643724e-11,1.396294e-10,1.140314e-10,6.786668e-11
3.835898e+00,1.461452e-17,3.650810e-11,1.389082e-10,1.143850e-10,6.792057e-11
3.836310e+00,1.478659e-17,3.654930e-11,1.383932e-10,1.146674e-10,6.822528e-11
3.836721e+00,1.472692e-17,3.669829e-11,1.380722e-10,1.148857e-10,6.886429e-11
3.837133e+00,1.462479e-17,3.703173e-11,1.379317e-10,1.150043e-10,6.991801e-11
3.837544e+00,1.472080e-17,3.752670e-11,1.379547e-10,1.150414e-10,7.143710e-11
3.837956e+00,1.481588e-17,3.810980e-11,1.381187e-10,1.149969e-10,7.345034e-11
3.838367e+00,1.479772e-17,3.872930e-11,1.383977e-10,1.148735e-10,7.593076e-11
3.838779e+00,1.482351e-17,3.941024e-11,1.387652e-10,1.146962e-10,7.883092e-11
3.839190e+00,1.458115e-17,4.021882e-11,1.391894e-10,1.144740e-10,8.204143e-11
3.839602e+00,1.468117e-17,4.120821e-11,1.396414e-10,1.142155e-10,8.545532e-11
3.840013e+00,1.467333e-17,4.234758e-11,1.400893e-10,1.139480e-10,8.891881e-11
3.840425e+00,1.482078e-17,4.354612e-11,1.405066e-10,1.136766e-10,9.230979e-11
3.840836e+00,1.473770e-17,4.469388e-11,1.408635e-10,1.134125e-10,9.548497e-11
3.841248e+00,1.480752e-17,4.575029e-11,1.411362e-10,1.131830e-10,9.835220e-11
