k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
1.702627e+00,4.050095e-11,4.746370e-11,3.416786e-11,3.885548e-11,4.937943e-11
1.703070e+00,4.091095e-11,4.738884e-11,3.453838e-11,3.899962e-11,4.886696e-11
1.703513e+00,4.134552e-11,4.741635e-11,3.470800e-11,3.907587e-11,4.836158e-11
1.703956e+00,4.179926e-11,4.757206e-11,3.468432e-11,3.908503e-11,4.786804e-11
1.704399e+00,4.226597e-11,4.777196e-11,3.448953e-11,3.903037e-11,4.739030e-11
1.704842e+00,4.273732e-11,4.788832e-11,3.415655e-11,3.891800e-11,4.693106e-11
1.705286e+00,4.320362e-11,4.784859e-11,3.372470e-11,3.875637e-11,4.649216e-11
1.705729e+00,4.365353e-11,4.769544e-11,3.323310e-11,3.855432e-11,4.607543e-11
1.706172e+00,4.407477e-11,4.756322e-11,3.271657e-11,3.832180e-11,4.568272e-11
1.706615e+00,4.445565e-11,4.758180e-11,3.220475e-11,3.807102e-11,4.531656e-11
1.707058e+00,4.478586e-11,4.778342e-11,3.172126e-11,3.781229e-11,4.498071e-11
1.707501e+00,4.505835e-11,4.807941e-11,3.128537e-11,3.755551e-11,4.467965e-11
1.707944e+00,4.526943e-11,4.832465e-11,3.091309e-11,3.731173e-11,4.441991e-11
1.708387e+00,4.541839e-11,4.842335e-11,3.061830e-11,3.708958e-11,4.420976e-11
1.708830e+00,4.550758e-11,4.839256e-11,3.041447e-11,3.689671e-11,4.405782e-11
1.709273e+00,4.554108e-11,4.833854e-11,3.031413e-11,3.674037e-11,4.397289e-11
1.709716e+00,4.552277e-11,4.836234e-11,3.032879e-11,3.662598e-11,4.396345e-11
1.710159e+00,4.545518e-11,4.846881e-11,3.046680e-11,3.655807e-11,4.403723e-11
1.710602e+00,4.533927e-11,4.854944e-11,3.073078e-11,3.654010e-11,4.420040e-11
1.711045e+00,4.517369e-11,4.845308e-11,3.111648e-11,3.657369e-11,4.445716e-11
1.711488e+00,4.495511e-11,4.809106e-11,3.161090e-11,3.665780e-11,4.481024e-11
1.711931e+00,4.468060e-11,4.749582e-11,3.219302e-11,3.678799e-11,4.525980e-11
1.712374e+00,4.434787e-11,4.679185e-11,3.283632e-11,3.695737e-11,4.580258e-11
1.712817e+00,4.395730e-11,4.610204e-11,3.351004e-11,3.715776e-11,4.643376e-11
1.713260e+00,4.351534e-11,4.545939e-11,3.418116e-11,3.738081e-11,4.714665e-11
1.713703e+00,4.303371e-11,4.478957e-11,3.481620e-11,3.761751e-11,4.793102e-11
1.714146e+00,4.252883e-11,4.397466e-11,3.538194e-11,3.785757e-11,4.877455e-11
1.714590e+00,4.202223e-11,4.294401e-11,3.584775e-11,3.809034e-11,4.966339e-11
1.715033e+00,4.153884e-11,4.172658e-11,3.618765e-11,3.830561e-11,5.058106e-11
1.715476e+00,4.110499e-11,4.042988e-11,3.638238e-11,3.849439e-11,5.150966e-11
1.715919e+00,4.074663e-11,3.916562e-11,3.642163e-11,3.864744e-11,5.243084e-11
1.716362e+00,4.048690e-11,3.798242e-11,3.630326e-11,3.875598e-11,5.332557e-11
1.716805e+00,4.034554e-11,3.685210e-11,3.603314e-11,3.881124e-11,5.417433e-11
1.717248e+00,4.033797e-11,3.571374e-11,3.562512e-11,3.880293e-11,5.495813e-11
1.717691e+00,4.047387e-11,3.453328e-11,3.509822e-11,3.872352e-11,5.565898e-11
1.718134e+00,4.075833e-11,3.333476e-11,3.447475e-11,3.857019e-11,5.626076e-11
1.718577e+00,4.119142e-11,3.218329e-11,3.377788e-11,3.834312e-11,5.674922e-11
1.719020e+00,4.176798e-11,3.114106e-11,3.302866e-11,3.804488e-11,5.711213e-11
1.719463e+00,4.247762e-11,3.023455e-11,3.224565e-11,3.768003e-11,5.734020e-11
1.719906e+00,4.330417e-11,2.945443e-11,3.144492e-11,3.725463e-11,5.742713e-11
1.720349e+00,4.422753e-11,2.878320e-11,3.063924e-11,3.677702e-11,5.736909e-11
1.720792e+00,4.522414e-11,2.821923e-11,2.984098e-11,3.625806e-11,5.716503e-11
1.721235e+00,4.626706e-11,2.777823e-11,2.906353e-11,3.570886e-11,5.681628e-11
1.721678e+00,4.732769e-11,2.747607e-11,2.832059e-11,3.514072e-11,5.632683e-11
1.722121e+00,4.837764e-11,2.731088e-11,2.762815e-11,3.456536e-11,5.570386e-11
1.722564e+00,4.939135e-11,2.726273e-11,2.700344e-11,3.399432e-11,5.495593e-11
1.723007e+00,5.034766e-11,2.731382e-11,2.646493e-11,3.344008e-11,5.409486e-11
1.723450e+00,5.123091e-11,2.746584e-11,2.603292e-11,3.291604e-11,5.313495e-11
1.723893e+00,5.203057e-11,2.773785e-11,2.572703e-11,3.243496e-11,5.209204e-11
1.724337e+00,5.274111e-11,2.814634e-11,2.556465e-11,3.200742e-11,5.098379e-11
1.724780e+00,5.336188e-11,2.868249e-11,2.555786e-11,3.164065e-11,4.982885e-11
1.725223e+00,5.389433e-11,2.931273e-11,2.571159e-11,3.133791e-11,4.864671e-11
1.725666e+00,5.433963e-11,2.999996e-11,2.602331e-11,3.109946e-11,4.745633e-11
1.726109e+00,5.469795e-11,3.072848e-11,2.648104e-11,3.092329e-11,4.627476e-11
1.726552e+00,5.496693e-11,3.151132e-11,2.706256e-11,3.080370e-11,4.511802e-11
1.726995e+00,5.514078e-11,3.237085e-11,2.773687e-11,3.073210e-11,4.400006e-11
1.727438e+00,5.521194e-11,3.330776e-11,2.846490e-11,3.069829e-11,4.293315e-11
1.727881e+00,5.517303e-11,3.428527e-11,2.920304e-11,3.069181e-11,4.192916e-11
1.728324e+00,5.501674e-11,3.524380e-11,2.990842e-11,3.070327e-11,4.099730e-11
1.728767e+00,5.473782e-11,3.613379e-11,3.054233e-11,3.072362e-11,4.014512e-11
1.729210e+00,5.433650e-11,3.694539e-11,3.107489e-11,3.074353e-11,3.937966e-11
1.729653e+00,5.381767e-11,3.770903e-11,3.148656e-11,3.075444e-11,3.870585e-11
1.730096e+00,5.318989e-11,3.846689e-11,3.176636e-11,3.074797e-11,3.812655e-11
1.730539e+00,5.246674e-11,3.923742e-11,3.191075e-11,3.071639e-11,3.764232e-11
1.730982e+00,5.166331e-11,3.999829e-11,3.192281e-11,3.065509e-11,3.725080e-11
1.731425e+00,5.079394e-11,4.069989e-11,3.181058e-11,3.056164e-11,3.694787e-11
1.731868e+00,4.987393e-11,4.129530e-11,3.158480e-11,3.043595e-11,3.672762e-11
1.732311e+00,4.891662e-11,4.176640e-11,3.125634e-11,3.028110e-11,3.658207e-11
1.732754e+00,4.793163e-11,4.212898e-11,3.083347e-11,3.010293e-11,3.650240e-11
1.733197e+00,4.692784e-11,4.241654e-11,3.032134e-11,2.990966e-11,3.647944e-11
1.733641e+00,4.591299e-11,4.265670e-11,2.972309e-11,2.971003e-11,3.650385e-11
1.734084e+00,4.489490e-11,4.285711e-11,2.904221e-11,2.951220e-11,3.656623e-11
1.734527e+00,4.388282e-11,4.300360e-11,2.828681e-11,2.932314e-11,3.665714e-11
1.734970e+00,4.288673e-11,4.306889e-11,2.747234e-11,2.914828e-11,3.676699e-11
1.735413e+00,4.191808e-11,4.302832e-11,2.662247e-11,2.899173e-11,3.688639e-11
1.735856e+00,4.098904e-11,4.286871e-11,2.577012e-11,2.885635e-11,3.700613e-11
1.736299e+00,4.011128e-11,4.259693e-11,2.495700e-11,2.874331e-11,3.711702e-11
1.736742e+00,3.929352e-11,4.224406e-11,2.423039e-11,2.865181e-11,3.721003e-11
1.737185e+00,3.854094e-11,4.185574e-11,2.363845e-11,2.858079e-11,3.727720e-11
1.737628e+00,3.785459e-11,4.147354e-11,2.322484e-11,2.852976e-11,3.731261e-11
1.738071e+00,3.723035e-11,4.111606e-11,2.302279e-11,2.849873e-11,3.731142e-11
1.738514e+00,3.666026e-11,4.076931e-11,2.304950e-11,2.848707e-11,3.727002e-11
1.738957e+00,3.613364e-11,4.039890e-11,2.330311e-11,2.849234e-11,3.718713e-11
1.739400e+00,3.563781e-11,3.998058e-11,2.376195e-11,2.851204e-11,3.706262e-11
1.739843e+00,3.516124e-11,3.952602e-11,2.438757e-11,2.854397e-11,3.689802e-11
1.740286e+00,3.469477e-11,3.908491e-11,2.512971e-11,2.858594e-11,3.669582e-11
1.740729e+00,3.423086e-11,3.871641e-11,2.593149e-11,2.863754e-11,3.645907e-11
1.741172e+00,3.376705e-11,3.844959e-11,2.673666e-11,2.869970e-11,3.619180e-11
1.741615e+00,3.330534e-11,3.826220e-11,2.749523e-11,2.877266e-11,3.589726e-11
1.742058e+00,3.284893e-11,3.809875e-11,2.816533e-11,2.885672e-11,3.557969e-11
1.742501e+00,3.240449e-11,3.791592e-11,2.871602e-11,2.895357e-11,3.524386e-11
1.742944e+00,3.198085e-11,3.772112e-11,2.912968e-11,2.906569e-11,3.489369e-11
1.743388e+00,3.158629e-11,3.757334e-11,2.939961e-11,2.919471e-11,3.453346e-11
1.743831e+00,3.122993e-11,3.753832e-11,2.952893e-11,2.933953e-11,3.416698e-11
1.744274e+00,3.092109e-11,3.763484e-11,2.953022e-11,2.949639e-11,3.379810e-11
1.744717e+00,3.066732e-11,3.781124e-11,2.942128e-11,2.965974e-11,3.343001e-11
1.745160e+00,3.047553e-11,3.797347e-11,2.922269e-11,2.982415e-11,3.306529e-11
1.745603e+00,3.035269e-11,3.804854e-11,2.895490e-11,2.998467e-11,3.270660e-11
1.746046e+00,3.030459e-11,3.803506e-11,2.863449e-11,3.013567e-11,3.235603e-11
1.746489e+00,3.033542e-11,3.800262e-11,2.827421e-11,3.027137e-11,3.201576e-11
1.746932e+00,3.044787e-11,3.803893e-11,2.788418e-11,3.038693e-11,3.168778e-11
1.747375e+00,3.064299e-11,3.818434e-11,2.747406e-11,3.047882e-11,3.137416e-11
1.747818e+00,3.091981e-11,3.839956e-11,2.705556e-11,3.054554e-11,3.107691e-11
1.748261e+00,3.127454e-11,3.859236e-11,2.664371e-11,3.058776e-11,3.079810e-11
1.748704e+00,3.170189e-11,3.868180e-11,2.625909e-11,3.060745e-11,3.054165e-11
1.749147e+00,3.219401e-11,3.865292e-11,2.592784e-11,3.060771e-11,3.031144e-11
1.749590e+00,3.273993e-11,3.856317e-11,2.568031e-11,3.059245e-11,3.011082e-11
1.750033e+00,3.332842e-11,3.849921e-11,2.554837e-11,3.056749e-11,2.994429e-11
1.750476e+00,3.394661e-11,3.851788e-11,2.555995e-11,3.054052e-11,2.981729e-11
1.750919e+00,3.457918e-11,3.861074e-11,2.573348e-11,3.051997e-11,2.973452e-11
1.751362e+00,3.521054e-11,3.871601e-11,2.607089e-11,3.051544e-11,2.969950e-11
1.751805e+00,3.582411e-11,3.876144e-11,2.655355e-11,3.053486e-11,2.971557e-11
1.752248e+00,3.640247e-11,3.870596e-11,2.714396e-11,3.058384e-11,2.978386e-11
1.752692e+00,3.692855e-11,3.855274e-11,2.778852e-11,3.066670e-11,2.990350e-11
1.753135e+00,3.738555e-11,3.833122e-11,2.842294e-11,3.078625e-11,3.007354e-11
1.753578e+00,3.775901e-11,3.806832e-11,2.897950e-11,3.094321e-11,3.029137e-11
1.754021e+00,3.803783e-11,3.777183e-11,2.939264e-11,3.113448e-11,3.055230e-11
1.754464e+00,3.821416e-11,3.743493e-11,2.960525e-11,3.135400e-11,3.085202e-11
1.754907e+00,3.828498e-11,3.705151e-11,2.957550e-11,3.159242e-11,3.118608e-11
1.755350e+00,3.825350e-11,3.662709e-11,2.928221e-11,3.183796e-11,3.154865e-11
1.755793e+00,3.812844e-11,3.617508e-11,2.872712e-11,3.207899e-11,3.193391e-11
1.756236e+00,3.792318e-11,3.570821e-11,2.793429e-11,3.230303e-11,3.233549e-11
1.756679e+00,3.765590e-11,3.523403e-11,2.694632e-11,3.249780e-11,3.274558e-11
1.757122e+00,3.734692e-11,3.476051e-11,2.581772e-11,3.265258e-11,3.315649e-11
1.757565e+00,3.701726e-11,3.431039e-11,2.460759e-11,3.275593e-11,3.356037e-11
1.758008e+00,3.668846e-11,3.392820e-11,2.337346e-11,3.279688e-11,3.394883e-11
1.758451e+00,3.637952e-11,3.367154e-11,2.216735e-11,3.276828e-11,3.431443e-11
1.758894e+00,3.610667e-11,3.359103e-11,2.103103e-11,3.266650e-11,3.465091e-11
1.759337e+00,3.588354e-11,3.371027e-11,1.999270e-11,3.249036e-11,3.495265e-11
1.759780e+00,3.571953e-11,3.401858e-11,1.906643e-11,3.223976e-11,3.521560e-11
1.760223e+00,3.562120e-11,3.448389e-11,1.825425e-11,3.191686e-11,3.543760e-11
1.760666e+00,3.559397e-11,3.507835e-11,1.755063e-11,3.152729e-11,3.561765e-11
1.761109e+00,3.564126e-11,3.579859e-11,1.694895e-11,3.108070e-11,3.575622e-11
1.761552e+00,3.576525e-11,3.666995e-11,1.644635e-11,3.059088e-11,3.585452e-11
1.761995e+00,3.596927e-11,3.773228e-11,1.604537e-11,3.007233e-11,3.591450e-11
1.762439e+00,3.625569e-11,3.901198e-11,1.575471e-11,2.953940e-11,3.593957e-11
1.762882e+00,3.662516e-11,4.049786e-11,1.558620e-11,2.900690e-11,3.593324e-11
1.763325e+00,3.707878e-11,4.213700e-11,1.555112e-11,2.849050e-11,3.590077e-11
1.763768e+00,3.761642e-11,4.384950e-11,1.565698e-11,2.800538e-11,3.584890e-11
1.764211e+00,3.823553e-11,4.555545e-11,1.590480e-11,2.756531e-11,3.578444e-11
1.764654e+00,3.893098e-11,4.720072e-11,1.628699e-11,2.718251e-11,3.571580e-11
1.765097e+00,3.969470e-11,4.876897e-11,1.678468e-11,2.686586e-11,3.565151e-11
1.765540e+00,4.051662e-11,5.027366e-11,1.736721e-11,2.662223e-11,3.559937e-11
1.765983e+00,4.138458e-11,5.173996e-11,1.799357e-11,2.645637e-11,3.556728e-11
1.766426e+00,4.228406e-11,5.318708e-11,1.861669e-11,2.636997e-11,3.556242e-11
1.766869e+00,4.320066e-11,5.461476e-11,1.919007e-11,2.636299e-11,3.559053e-11
1.767312e+00,4.412022e-11,5.600133e-11,1.967427e-11,2.643280e-11,3.565511e-11
1.767755e+00,4.502945e-11,5.730728e-11,2.004159e-11,2.657201e-11,3.575900e-11
1.768198e+00,4.591723e-11,5.848451e-11,2.027875e-11,2.677027e-11,3.590380e-11
1.768641e+00,4.677416e-11,5.949287e-11,2.038845e-11,2.701626e-11,3.608908e-11
1.769084e+00,4.759315e-11,6.032047e-11,2.038909e-11,2.729748e-11,3.631366e-11
1.769527e+00,4.836930e-11,6.099920e-11,2.031251e-11,2.760193e-11,3.657496e-11
1.769970e+00,4.909793e-11,6.160238e-11,2.019988e-11,2.791800e-11,3.686929e-11
1.770413e+00,4.977460e-11,6.221244e-11,2.009685e-11,2.823515e-11,3.719171e-11
1.770856e+00,5.039517e-11,6.286661e-11,2.004761e-11,2.854535e-11,3.753540e-11
1.771299e+00,5.095314e-11,6.351748e-11,2.008883e-11,2.884319e-11,3.789236e-11
1.771743e+00,5.143958e-11,6.403758e-11,2.024752e-11,2.912604e-11,3.825333e-11
1.772186e+00,5.184365e-11,6.427850e-11,2.053972e-11,2.939303e-11,3.860772e-11
1.772629e+00,5.215268e-11,6.415915e-11,2.096925e-11,2.964501e-11,3.894390e-11
1.773072e+00,5.235334e-11,6.372306e-11,2.153046e-11,2.988435e-11,3.924971e-11
1.773515e+00,5.243376e-11,6.311794e-11,2.220953e-11,3.011474e-11,3.951310e-11
1.773958e+00,5.238318e-11,6.249862e-11,2.298518e-11,3.034057e-11,3.972217e-11
1.774401e+00,5.219423e-11,6.191678e-11,2.383144e-11,3.056809e-11,3.986599e-11
1.774844e+00,5.186576e-11,6.127169e-11,2.471868e-11,3.080564e-11,3.993535e-11
1.775287e+00,5.140232e-11,6.036917e-11,2.561633e-11,3.106091e-11,3.992242e-11
1.775730e+00,5.081476e-11,5.905401e-11,2.649580e-11,3.134103e-11,3.982138e-11
1.776173e+00,5.011924e-11,5.732587e-11,2.733165e-11,3.165195e-11,3.962900e-11
1.776616e+00,4.933745e-11,5.535498e-11,2.810399e-11,3.199771e-11,3.934439e-11
1.777059e+00,4.849445e-11,5.338241e-11,2.879975e-11,3.238207e-11,3.896846e-11
1.777502e+00,4.761596e-11,5.157395e-11,2.941267e-11,3.280652e-11,3.850473e-11
1.777945e+00,4.672859e-11,4.993279e-11,2.994193e-11,3.327067e-11,3.795951e-11
1.778388e+00,4.585666e-11,4.833346e-11,3.038979e-11,3.377412e-11,3.734043e-11
1.778831e+00,4.502117e-11,4.664944e-11,3.076050e-11,3.431504e-11,3.665694e-11
1.779274e+00,4.423931e-11,4.487879e-11,3.105789e-11,3.489194e-11,3.591997e-11
1.779717e+00,4.352357e-11,4.316772e-11,3.128379e-11,3.550564e-11,3.514166e-11
1.780160e+00,4.288208e-11,4.171916e-11,3.143846e-11,3.615791e-11,3.433548e-11
1.780603e+00,4.231828e-11,4.065946e-11,3.152109e-11,3.685057e-11,3.351511e-11
1.781046e+00,4.183217e-11,3.996375e-11,3.153038e-11,3.758486e-11,3.269422e-11
1.781490e+00,4.142057e-11,3.949683e-11,3.146537e-11,3.836087e-11,3.188672e-11
1.781933e+00,4.107703e-11,3.913155e-11,3.132750e-11,3.917700e-11,3.110550e-11
1.782376e+00,4.079380e-11,3.884761e-11,3.112139e-11,4.003079e-11,3.036157e-11
1.782819e+00,4.056224e-11,3.872868e-11,3.085389e-11,4.091850e-11,2.966491e-11
1.783262e+00,4.037244e-11,3.886630e-11,3.053252e-11,4.183349e-11,2.902338e-11
1.783705e+00,4.021435e-11,3.925025e-11,3.016409e-11,4.276771e-11,2.844235e-11
1.784148e+00,4.007886e-11,3.973752e-11,2.975252e-11,4.371203e-11,2.792661e-11
1.784591e+00,3.995767e-11,4.012968e-11,2.929797e-11,4.465492e-11,2.747876e-11
1.785034e+00,3.984478e-11,4.029673e-11,2.879754e-11,4.558478e-11,2.709945e-11
1.785477e+00,3.973640e-11,4.025064e-11,2.824462e-11,4.648785e-11,2.678890e-11
1.785920e+00,3.963063e-11,4.011011e-11,2.763025e-11,4.734655e-11,2.654557e-11
1.786363e+00,3.952867e-11,3.998606e-11,2.694393e-11,4.814191e-11,2.636755e-11
1.786806e+00,3.943332e-11,3.987845e-11,2.617536e-11,4.885345e-11,2.625215e-11
1.787249e+00,3.934940e-11,3.966771e-11,2.531710e-11,4.946132e-11,2.619439e-11
1.787692e+00,3.928319e-11,3.920287e-11,2.436672e-11,4.994915e-11,2.618850e-11
1.788135e+00,3.924092e-11,3.841660e-11,2.333064e-11,5.030332e-11,2.622911e-11
1.788578e+00,3.922915e-11,3.737904e-11,2.222678e-11,5.051395e-11,2.631007e-11
1.789021e+00,3.925353e-11,3.625095e-11,2.108324e-11,5.057555e-11,2.642468e-11
1.789464e+00,3.931855e-11,3.517904e-11,1.993642e-11,5.048764e-11,2.656739e-11
1.789907e+00,3.942747e-11,3.421278e-11,1.882912e-11,5.025642e-11,2.673381e-11
1.790350e+00,3.958211e-11,3.330492e-11,1.780615e-11,4.989149e-11,2.692096e-11
1.790793e+00,3.978336e-11,3.238350e-11,1.690881e-11,4.940493e-11,2.712668e-11
1.791237e+00,4.003101e-11,3.143072e-11,1.617007e-11,4.881222e-11,2.734966e-11
1.791680e+00,4.032416e-11,3.050813e-11,1.561147e-11,4.812963e-11,2.759081e-11
1.792123e+00,4.066197e-11,2.971583e-11,1.523998e-11,4.737520e-11,2.785122e-11
1.792566e+00,4.104343e-11,2.912378e-11,1.504769e-11,4.657007e-11,2.813183e-11
1.793009e+00,4.146758e-11,2.873292e-11,1.501591e-11,4.573559e-11,2.843425e-11
1.793452e+00,4.193357e-11,2.849408e-11,1.511940e-11,4.489260e-11,2.875998e-11
1.793895e+00,4.244081e-11,2.835722e-11,1.533158e-11,4.406085e-11,2.911109e-11
1.794338e+00,4.298932e-11,2.830918e-11,1.562827e-11,4.325698e-11,2.948932e-11
1.794781e+00,4.357793e-11,2.836912e-11,1.599084e-11,4.249525e-11,2.989654e-11
1.795224e+00,4.420341e-11,2.855190e-11,1.640937e-11,4.178742e-11,3.033500e-11
1.795667e+00,4.486202e-11,2.883795e-11,1.688134e-11,4.114028e-11,3.080672e-11
1.796110e+00,4.554835e-11,2.917838e-11,1.741059e-11,4.055372e-11,3.131348e-11
1.796553e+00,4.625386e-11,2.952819e-11,1.800628e-11,4.002370e-11,3.185580e-11
1.796996e+00,4.696693e-11,2.987688e-11,1.867725e-11,3.954452e-11,3.243340e-11
1.797439e+00,4.767302e-11,3.025120e-11,1.942869e-11,3.910885e-11,3.304472e-11
1.797882e+00,4.835509e-11,3.068572e-11,2.026040e-11,3.870918e-11,3.368670e-11
1.798325e+00,4.899385e-11,3.119145e-11,2.116428e-11,3.833586e-11,3.435521e-11
1.798768e+00,4.956806e-11,3.174645e-11,2.212608e-11,3.797843e-11,3.504435e-11
1.799211e+00,5.005702e-11,3.231734e-11,2.312752e-11,3.762714e-11,3.574729e-11
1.799654e+00,5.044252e-11,3.289137e-11,2.414774e-11,3.727227e-11,3.645674e-11
1.800097e+00,5.070777e-11,3.348870e-11,2.516660e-11,3.690517e-11,3.716478e-11
1.800541e+00,5.084106e-11,3.414727e-11,2.616769e-11,3.651732e-11,3.786289e-11
1.800984e+00,5.083599e-11,3.489060e-11,2.713823e-11,3.609994e-11,3.854255e-11
1.801427e+00,5.069034e-11,3.570836e-11,2.807029e-11,3.564528e-11,3.919552e-11
1.801870e+00,5.040806e-11,3.656342e-11,2.896067e-11,3.514820e-11,3.981303e-11
1.802313e+00,4.999773e-11,3.741822e-11,2.980773e-11,3.460776e-11,4.038703e-11
1.802756e+00,4.947138e-11,3.825851e-11,3.060751e-11,3.402661e-11,4.091049e-11
1.803199e+00,4.884453e-11,3.909580e-11,3.134967e-11,3.340842e-11,4.137688e-11
1.803642e+00,4.813479e-11,3.994929e-11,3.201630e-11,3.275743e-11,4.178138e-11
1.804085e+00,4.736049e-11,4.082484e-11,3.258377e-11,3.207929e-11,4.212041e-11
1.804528e+00,4.654070e-11,4.170643e-11,3.302727e-11,3.138093e-11,4.239162e-11
1.804971e+00,4.569507e-11,4.256270e-11,3.332550e-11,3.067061e-11,4.259569e-11
1.805414e+00,4.484358e-11,4.336282e-11,3.346452e-11,2.995724e-11,4.273460e-11
1.805857e+00,4.400578e-11,4.408640e-11,3.344027e-11,2.924866e-11,4.281199e-11
1.806300e+00,4.320064e-11,4.472514e-11,3.326052e-11,2.855104e-11,4.283520e-11
1.806743e+00,4.244787e-11,4.527964e-11,3.294549e-11,2.787155e-11,4.281168e-11
1.807186e+00,4.176629e-11,4.575687e-11,3.252738e-11,2.722001e-11,4.274974e-11
1.807629e+00,4.117236e-11,4.616987e-11,3.204857e-11,2.660618e-11,4.266031e-11
1.808072e+00,4.068109e-11,4.653375e-11,3.155581e-11,2.603918e-11,4.255403e-11
1.808515e+00,4.030462e-11,4.685470e-11,3.109525e-11,2.552652e-11,4.244125e-11
1.808958e+00,4.005185e-11,4.712012e-11,3.070612e-11,2.507353e-11,4.233204e-11
1.809401e+00,3.992831e-11,4.730281e-11,3.041702e-11,2.468572e-11,4.223521e-11
1.809844e+00,3.993483e-11,4.737974e-11,3.024575e-11,2.436876e-11,4.215835e-11
1.810288e+00,4.006875e-11,4.735758e-11,3.019750e-11,2.412706e-11,4.210781e-11
1.810731e+00,4.032422e-11,4.728139e-11,3.026580e-11,2.396271e-11,4.208841e-11
1.811174e+00,4.069182e-11,4.721627e-11,3.043443e-11,2.387698e-11,4.210305e-11
1.811617e+00,4.115920e-11,4.720875e-11,3.067788e-11,2.387123e-11,4.215322e-11
1.812060e+00,4.171204e-11,4.725354e-11,3.096473e-11,2.394670e-11,4.223899e-11
1.812503e+00,4.233493e-11,4.729365e-11,3.126225e-11,2.410462e-11,4.235706e-11
1.812946e+00,4.301148e-11,4.725558e-11,3.154036e-11,2.434588e-11,4.250279e-11
1.813389e+00,4.372521e-11,4.710043e-11,3.177610e-11,2.466963e-11,4.267150e-11
1.813832e+00,4.446085e-11,4.685139e-11,3.195538e-11,2.507357e-11,4.285565e-11
1.814275e+00,4.520415e-11,4.657744e-11,3.207131e-11,2.555570e-11,4.304688e-11
1.814718e+00,4.594265e-11,4.634325e-11,3.212300e-11,2.611361e-11,4.323772e-11
1.815161e+00,4.666719e-11,4.615861e-11,3.211381e-11,2.674419e-11,4.342038e-11
1.815604e+00,4.737156e-11,4.596593e-11,3.204801e-11,2.744376e-11,4.358801e-11
1.816047e+00,4.805218e-11,4.567465e-11,3.192819e-11,2.820869e-11,4.373562e-11
1.816490e+00,4.870827e-11,4.521972e-11,3.175505e-11,2.903547e-11,4.385942e-11
1.816933e+00,4.934111e-11,4.460163e-11,3.152676e-11,2.991937e-11,4.395768e-11
1.817376e+00,4.995260e-11,4.388377e-11,3.124005e-11,3.085502e-11,4.403068e-11
1.817819e+00,5.054446e-11,4.314511e-11,3.089179e-11,3.183605e-11,4.407915e-11
1.818262e+00,5.111767e-11,4.242413e-11,3.048035e-11,3.285527e-11,4.410447e-11
1.818705e+00,5.167139e-11,4.169376e-11,3.000804e-11,3.390564e-11,4.410876e-11
1.819148e+00,5.220260e-11,4.087915e-11,2.948180e-11,3.497947e-11,4.409391e-11
1.819592e+00,5.270617e-11,3.990759e-11,2.891369e-11,3.606821e-11,4.406168e-11
1.820035e+00,5.317546e-11,3.875422e-11,2.832031e-11,3.716263e-11,4.401427e-11
1.820478e+00,5.360301e-11,3.745740e-11,2.772097e-11,3.825341e-11,4.395375e-11
1.820921e+00,5.398078e-11,3.609383e-11,2.713529e-11,3.933228e-11,4.388199e-11
1.821364e+00,5.430141e-11,3.473333e-11,2.658024e-11,4.039180e-11,4.380154e-11
1.821807e+00,5.455814e-11,3.340329e-11,2.606786e-11,4.142426e-11,4.371446e-11
1.822250e+00,5.474485e-11,3.208489e-11,2.560407e-11,4.242151e-11,4.362225e-11
1.822693e+00,5.485665e-11,3.073839e-11,2.518818e-11,4.337518e-11,4.352616e-11
1.823136e+00,5.488846e-11,2.933956e-11,2.481353e-11,4.427914e-11,4.342684e-11
1.823579e+00,5.483482e-11,2.790525e-11,2.446854e-11,4.513042e-11,4.332438e-11
1.824022e+00,5.469147e-11,2.648951e-11,2.413756e-11,4.592847e-11,4.321817e-11
1.824465e+00,5.445503e-11,2.515966e-11,2.380315e-11,4.667421e-11,4.310768e-11
1.824908e+00,5.412221e-11,2.396535e-11,2.345095e-11,4.736768e-11,4.299202e-11
1.825351e+00,5.369193e-11,2.291959e-11,2.307337e-11,4.800973e-11,4.286995e-11
1.825794e+00,5.316749e-11,2.200262e-11,2.267134e-11,4.860374e-11,4.274052e-11
1.826237e+00,5.255638e-11,2.118292e-11,2.225544e-11,4.915410e-11,4.260319e-11
1.826680e+00,5.186973e-11,2.044105e-11,2.184437e-11,4.966499e-11,4.245788e-11
1.827123e+00,5.112193e-11,1.978464e-11,2.146138e-11,5.013870e-11,4.230391e-11
1.827566e+00,5.033050e-11,1.924743e-11,2.113137e-11,5.057501e-11,4.213980e-11
1.828009e+00,4.951359e-11,1.886890e-11,2.087896e-11,5.097336e-11,4.196429e-11
1.828452e+00,4.868813e-11,1.867183e-11,2.072675e-11,5.133305e-11,4.177601e-11
1.828895e+00,4.786829e-11,1.864745e-11,2.069276e-11,5.165332e-11,4.157296e-11
1.829339e+00,4.706378e-11,1.875577e-11,2.078756e-11,5.193240e-11,4.135328e-11
