k_s_per_km,kPk_pi_p1_n2,kPk_pi_p2_n2,kPk_pi_p7_n2,kPk_pi_p8_n2,kPk_pi_p9_n2
1.400696e-01,1.893577e-11,5.783502e-11,2.449037e-11,3.341828e-11,5.666660e-11
1.405526e-01,1.820231e-11,5.601651e-11,2.365568e-11,3.098360e-11,5.751548e-11
1.410355e-01,1.750296e-11,5.438451e-11,2.292344e-11,3.052016e-11,5.905890e-11
1.415185e-01,1.688387e-11,5.241563e-11,2.230055e-11,3.184048e-11,6.008761e-11
1.420015e-01,1.630381e-11,5.053261e-11,2.181134e-11,3.438026e-11,6.031447e-11
1.424845e-01,1.577750e-11,4.855303e-11,2.132306e-11,3.736528e-11,5.946164e-11
1.429675e-01,1.527181e-11,4.668692e-11,2.080254e-11,4.011006e-11,5.762781e-11
1.434505e-01,1.477576e-11,4.481158e-11,2.027889e-11,4.175207e-11,5.498185e-11
1.439335e-01,1.427371e-11,4.330835e-11,1.967187e-11,4.208796e-11,5.217623e-11
1.444165e-01,1.376687e-11,4.162918e-11,1.908727e-11,4.093382e-11,4.942038e-11
1.448995e-01,1.325118e-11,4.061786e-11,1.831867e-11,3.819132e-11,4.675322e-11
1.453825e-01,1.274515e-11,3.933083e-11,1.787497e-11,3.468691e-11,4.447598e-11
1.458655e-01,1.224728e-11,3.861899e-11,1.711086e-11,3.078247e-11,4.202311e-11
1.463485e-01,1.177651e-11,3.771546e-11,1.671234e-11,2.709413e-11,3.978114e-11
1.468315e-01,1.133141e-11,3.711974e-11,1.617341e-11,2.418856e-11,3.769023e-11
1.473145e-01,1.091945e-11,3.648015e-11,1.564164e-11,2.243173e-11,3.607532e-11
1.477975e-01,1.054568e-11,3.592661e-11,1.534264e-11,2.180125e-11,3.484428e-11
1.482805e-01,1.019143e-11,3.525490e-11,1.500530e-11,2.223386e-11,3.427709e-11
1.487635e-01,9.865312e-12,3.465632e-11,1.471917e-11,2.352583e-11,3.419639e-11
1.492465e-01,9.543352e-12,3.384699e-11,1.428912e-11,2.508120e-11,3.438963e-11
1.497295e-01,9.231696e-12,3.321825e-11,1.381254e-11,2.653603e-11,3.455897e-11
1.502125e-01,8.912945e-12,3.223179e-11,1.338215e-11,2.757357e-11,3.448130e-11
1.506955e-01,8.592959e-12,3.150028e-11,1.300694e-11,2.768880e-11,3.390070e-11
1.511785e-01,8.272711e-12,3.056469e-11,1.265429e-11,2.699569e-11,3.300908e-11
1.516615e-01,7.954499e-12,2.978512e-11,1.218811e-11,2.553385e-11,3.198434e-11
1.521445e-01,7.652413e-12,2.896996e-11,1.185630e-11,2.343758e-11,3.101596e-11
1.526275e-01,7.372577e-12,2.826081e-11,1.147711e-11,2.108342e-11,3.012633e-11
1.531105e-01,7.114299e-12,2.757071e-11,1.115522e-11,1.884143e-11,2.941073e-11
1.535935e-01,6.878175e-12,2.698698e-11,1.086495e-11,1.699286e-11,2.869236e-11
1.540765e-01,6.662039e-12,2.637827e-11,1.066940e-11,1.577851e-11,2.784140e-11
1.545595e-01,6.457076e-12,2.592312e-11,1.046980e-11,1.524731e-11,2.704150e-11
1.550425e-01,6.255508e-12,2.536875e-11,1.017317e-11,1.540314e-11,2.587055e-11
1.555255e-01,6.053583e-12,2.494795e-11,1.006306e-11,1.614227e-11,2.497675e-11
1.560085e-01,5.846131e-12,2.444069e-11,9.774506e-12,1.712792e-11,2.406260e-11
1.564915e-01,5.632547e-12,2.396919e-11,9.584181e-12,1.802557e-11,2.343651e-11
1.569745e-01,5.411656e-12,2.346354e-11,9.231754e-12,1.867080e-11,2.291660e-11
1.574575e-01,5.192987e-12,2.293766e-11,8.950763e-12,1.881591e-11,2.254175e-11
1.579405e-01,4.979787e-12,2.240923e-11,8.705955e-12,1.840982e-11,2.209368e-11
1.584235e-01,4.781388e-12,2.187266e-11,8.409582e-12,1.749386e-11,2.155738e-11
1.589065e-01,4.595590e-12,2.131655e-11,8.164762e-12,1.613175e-11,2.099811e-11
1.593895e-01,4.434872e-12,2.077694e-11,8.002128e-12,1.460550e-11,2.034568e-11
1.598725e-01,4.291515e-12,2.023533e-11,7.775496e-12,1.305062e-11,1.987334e-11
1.603555e-01,4.165297e-12,1.968182e-11,7.608058e-12,1.176277e-11,1.951998e-11
1.608385e-01,4.050562e-12,1.918829e-11,7.456034e-12,1.079555e-11,1.939444e-11
1.613215e-01,3.938721e-12,1.863486e-11,7.314052e-12,1.040015e-11,1.951098e-11
1.618045e-01,3.827649e-12,1.819273e-11,7.198962e-12,1.037521e-11,1.956338e-11
1.622875e-01,3.707221e-12,1.766548e-11,7.066762e-12,1.077253e-11,1.968251e-11
1.627705e-01,3.583206e-12,1.720073e-11,6.880988e-12,1.139322e-11,1.960379e-11
1.632535e-01,3.448117e-12,1.668856e-11,6.720026e-12,1.202813e-11,1.942670e-11
1.637365e-01,3.312171e-12,1.621144e-11,6.536153e-12,1.250036e-11,1.911900e-11
1.642195e-01,3.173499e-12,1.573465e-11,6.364172e-12,1.272667e-11,1.873078e-11
1.647025e-01,3.041351e-12,1.529709e-11,6.121728e-12,1.262078e-11,1.831605e-11
1.651855e-01,2.918015e-12,1.482246e-11,5.970765e-12,1.217042e-11,1.779640e-11
1.656685e-01,2.805341e-12,1.444870e-11,5.802379e-12,1.139527e-11,1.728759e-11
1.661515e-01,2.706602e-12,1.395112e-11,5.665259e-12,1.052319e-11,1.661919e-11
1.666345e-01,2.619472e-12,1.366988e-11,5.615406e-12,9.499816e-12,1.595827e-11
1.671175e-01,2.543370e-12,1.324051e-11,5.484817e-12,8.708882e-12,1.519359e-11
1.676005e-01,2.471447e-12,1.297762e-11,5.363676e-12,8.055063e-12,1.450511e-11
1.680835e-01,2.404257e-12,1.262115e-11,5.313753e-12,7.759633e-12,1.390910e-11
1.685665e-01,2.333435e-12,1.234773e-11,5.182758e-12,7.723029e-12,1.347674e-11
1.690495e-01,2.262597e-12,1.205438e-11,5.100529e-12,7.950770e-12,1.325029e-11
1.695325e-01,2.183846e-12,1.180279e-11,4.989787e-12,8.364325e-12,1.312465e-11
1.700155e-01,2.105648e-12,1.155108e-11,4.859042e-12,8.828637e-12,1.317381e-11
1.704985e-01,2.022028e-12,1.136578e-11,4.795833e-12,9.247556e-12,1.316238e-11
1.709815e-01,1.942336e-12,1.112743e-11,4.720192e-12,9.510253e-12,1.323628e-11
1.714645e-01,1.863710e-12,1.101395e-11,4.570753e-12,9.555339e-12,1.309363e-11
1.719474e-01,1.790641e-12,1.080067e-11,4.514395e-12,9.352368e-12,1.295244e-11
1.724304e-01,1.724958e-12,1.072733e-11,4.458257e-12,8.918967e-12,1.276371e-11
1.729134e-01,1.663602e-12,1.060125e-11,4.383436e-12,8.359895e-12,1.247499e-11
1.733964e-01,1.610882e-12,1.055386e-11,4.314874e-12,7.738402e-12,1.218856e-11
1.738794e-01,1.561117e-12,1.049065e-11,4.257966e-12,7.159825e-12,1.182744e-11
1.743624e-01,1.516901e-12,1.045845e-11,4.210467e-12,6.713155e-12,1.141348e-11
1.748454e-01,1.470783e-12,1.041528e-11,4.134364e-12,6.442132e-12,1.095827e-11
1.753284e-01,1.427835e-12,1.040173e-11,4.084666e-12,6.385569e-12,1.045163e-11
1.758114e-01,1.381283e-12,1.036922e-11,4.007882e-12,6.516269e-12,9.982746e-12
1.762944e-01,1.335410e-12,1.036583e-11,3.903316e-12,6.815276e-12,9.577872e-12
1.767774e-01,1.287054e-12,1.034615e-11,3.849150e-12,7.169189e-12,9.271151e-12
1.772604e-01,1.239227e-12,1.032186e-11,3.792778e-12,7.547081e-12,9.117200e-12
1.777434e-01,1.192002e-12,1.032516e-11,3.705969e-12,7.814339e-12,9.059161e-12
1.782264e-01,1.146669e-12,1.029305e-11,3.626573e-12,7.948797e-12,9.075260e-12
1.787094e-01,1.103833e-12,1.030540e-11,3.576207e-12,7.899364e-12,9.129406e-12
1.791924e-01,1.064567e-12,1.029484e-11,3.541093e-12,7.688562e-12,9.183243e-12
1.796754e-01,1.027893e-12,1.030371e-11,3.525989e-12,7.329335e-12,9.218773e-12
1.801584e-01,9.941073e-13,1.031619e-11,3.473752e-12,6.895626e-12,9.245202e-12
1.806414e-01,9.628446e-13,1.030832e-11,3.438457e-12,6.450735e-12,9.228832e-12
1.811244e-01,9.335199e-13,1.030077e-11,3.488867e-12,6.047152e-12,9.235673e-12
1.816074e-01,9.050927e-13,1.027937e-11,3.443294e-12,5.761938e-12,9.190465e-12
1.820904e-01,8.761388e-13,1.020382e-11,3.470076e-12,5.606716e-12,9.148350e-12
1.825734e-01,8.478409e-13,1.016884e-11,3.487057e-12,5.628469e-12,9.055034e-12
1.830564e-01,8.187860e-13,1.001120e-11,3.501972e-12,5.738762e-12,8.923186e-12
1.835394e-01,7.894742e-13,9.898143e-12,3.526902e-12,5.933004e-12,8.749812e-12
1.840224e-01,7.611912e-13,9.681738e-12,3.550761e-12,6.116964e-12,8.590696e-12
1.845054e-01,7.323465e-13,9.497765e-12,3.582346e-12,6.279677e-12,8.414990e-12
1.849884e-01,7.051898e-13,9.279758e-12,3.651754e-12,6.341395e-12,8.294764e-12
1.854714e-01,6.792510e-13,9.065131e-12,3.690224e-12,6.289562e-12,8.179582e-12
1.859544e-01,6.553712e-13,8.831451e-12,3.754882e-12,6.123211e-12,8.165697e-12
1.864374e-01,6.340210e-13,8.601511e-12,3.846220e-12,5.857714e-12,8.074566e-12
1.869204e-01,6.133325e-13,8.366845e-12,3.923577e-12,5.536907e-12,8.108375e-12
1.874034e-01,5.949838e-13,8.228299e-12,3.964658e-12,5.191737e-12,7.993216e-12
1.878864e-01,5.761960e-13,8.072942e-12,4.070502e-12,4.894932e-12,7.974656e-12
1.883694e-01,5.596231e-13,8.027883e-12,4.110085e-12,4.667014e-12,7.895468e-12
1.888524e-01,5.414881e-13,7.951376e-12,4.188094e-12,4.523985e-12,7.815623e-12
1.893354e-01,5.249140e-13,7.954525e-12,4.274194e-12,4.476108e-12,7.764097e-12
1.898184e-01,5.060955e-13,7.972963e-12,4.334525e-12,4.500927e-12,7.690985e-12
1.903014e-01,4.889285e-13,8.049607e-12,4.394418e-12,4.564152e-12,7.651388e-12
1.907844e-01,4.702570e-13,8.135404e-12,4.444391e-12,4.635816e-12,7.573908e-12
1.912674e-01,4.528417e-13,8.257013e-12,4.507535e-12,4.673797e-12,7.515708e-12
1.917504e-01,4.359784e-13,8.359209e-12,4.543191e-12,4.664464e-12,7.415231e-12
1.922334e-01,4.196398e-13,8.521582e-12,4.566646e-12,4.565830e-12,7.365627e-12
1.927164e-01,4.051195e-13,8.630106e-12,4.558322e-12,4.411347e-12,7.247260e-12
1.931994e-01,3.906984e-13,8.811476e-12,4.575374e-12,4.171738e-12,7.221347e-12
1.936824e-01,3.791058e-13,8.932913e-12,4.552207e-12,3.915662e-12,7.131826e-12
1.941654e-01,3.669694e-13,9.091689e-12,4.525593e-12,3.637954e-12,7.125043e-12
1.946484e-01,3.567386e-13,9.216008e-12,4.462257e-12,3.389696e-12,7.076522e-12
1.951314e-01,3.457433e-13,9.342433e-12,4.393635e-12,3.172339e-12,7.058353e-12
1.956144e-01,3.360237e-13,9.449869e-12,4.305654e-12,3.015915e-12,7.014114e-12
1.960974e-01,3.247059e-13,9.559802e-12,4.198001e-12,2.919185e-12,6.983418e-12
1.965804e-01,3.142122e-13,9.629779e-12,4.073102e-12,2.879074e-12,6.944988e-12
1.970634e-01,3.025199e-13,9.700819e-12,3.947822e-12,2.895877e-12,6.932140e-12
1.975464e-01,2.914749e-13,9.699452e-12,3.798674e-12,2.943784e-12,6.922142e-12
1.980294e-01,2.800622e-13,9.727629e-12,3.654990e-12,3.027484e-12,6.961630e-12
1.985124e-01,2.697151e-13,9.696260e-12,3.491457e-12,3.099786e-12,6.985730e-12
1.989954e-01,2.598438e-13,9.690666e-12,3.336893e-12,3.175941e-12,7.089989e-12
1.994784e-01,2.504012e-13,9.653915e-12,3.168678e-12,3.221084e-12,7.141928e-12
1.999614e-01,2.424942e-13,9.618546e-12,3.016068e-12,3.246796e-12,7.261878e-12
2.004444e-01,2.348621e-13,9.577934e-12,2.857884e-12,3.240771e-12,7.340681e-12
2.009274e-01,2.282243e-13,9.530511e-12,2.709502e-12,3.209501e-12,7.458537e-12
2.014104e-01,2.216033e-13,9.470575e-12,2.570479e-12,3.156434e-12,7.563687e-12
2.018934e-01,2.153529e-13,9.425151e-12,2.441124e-12,3.099520e-12,7.672344e-12
2.023764e-01,2.088160e-13,9.382362e-12,2.318808e-12,3.040240e-12,7.772025e-12
2.028594e-01,2.022509e-13,9.368314e-12,2.202188e-12,3.004207e-12,7.868687e-12
2.033423e-01,1.951054e-13,9.342147e-12,2.119792e-12,2.986624e-12,7.925392e-12
2.038253e-01,1.879326e-13,9.298004e-12,2.044233e-12,3.012575e-12,7.970064e-12
2.043083e-01,1.807936e-13,9.259587e-12,1.991288e-12,3.069560e-12,7.983246e-12
2.047913e-01,1.735497e-13,9.203875e-12,1.943422e-12,3.167192e-12,7.968574e-12
2.052743e-01,1.669774e-13,9.183838e-12,1.917481e-12,3.283229e-12,7.952845e-12
2.057573e-01,1.607050e-13,9.147189e-12,1.902831e-12,3.410638e-12,7.906124e-12
2.062403e-01,1.550362e-13,9.118502e-12,1.911800e-12,3.531931e-12,7.866964e-12
2.067233e-01,1.501346e-13,9.082145e-12,1.926604e-12,3.633163e-12,7.808962e-12
2.072063e-01,1.456439e-13,9.048231e-12,1.956014e-12,3.707360e-12,7.761510e-12
2.076893e-01,1.419190e-13,9.027928e-12,2.001232e-12,3.743949e-12,7.688960e-12
2.081723e-01,1.376783e-13,9.027801e-12,2.063646e-12,3.755810e-12,7.627187e-12
2.086553e-01,1.342544e-13,9.028284e-12,2.123434e-12,3.742660e-12,7.546348e-12
2.091383e-01,1.301149e-13,9.069569e-12,2.204670e-12,3.738583e-12,7.468359e-12
2.096213e-01,1.260565e-13,9.073535e-12,2.281332e-12,3.743011e-12,7.392235e-12
2.101043e-01,1.215241e-13,9.128861e-12,2.385758e-12,3.791318e-12,7.306776e-12
2.105873e-01,1.170711e-13,9.167336e-12,2.476142e-12,3.875606e-12,7.219781e-12
2.110703e-01,1.122833e-13,9.247279e-12,2.580960e-12,4.007679e-12,7.131375e-12
2.115533e-01,1.078530e-13,9.314384e-12,2.684999e-12,4.170501e-12,7.034170e-12
2.120363e-01,1.035484e-13,9.384812e-12,2.787255e-12,4.353606e-12,6.926794e-12
2.125193e-01,9.987098e-14,9.448140e-12,2.892990e-12,4.540445e-12,6.820208e-12
2.130023e-01,9.641360e-14,9.526497e-12,2.983535e-12,4.700654e-12,6.697867e-12
2.134853e-01,9.328390e-14,9.602923e-12,3.073145e-12,4.825028e-12,6.592037e-12
2.139683e-01,9.084786e-14,9.704189e-12,3.147302e-12,4.889243e-12,6.472321e-12
2.144513e-01,8.820347e-14,9.780363e-12,3.219153e-12,4.904375e-12,6.379379e-12
2.149343e-01,8.609577e-14,9.882330e-12,3.262348e-12,4.870601e-12,6.271453e-12
2.154173e-01,8.344917e-14,9.969105e-12,3.296378e-12,4.806978e-12,6.193018e-12
2.159003e-01,8.128958e-14,1.007026e-11,3.310267e-12,4.731214e-12,6.099730e-12
2.163833e-01,7.826218e-14,1.016923e-11,3.315180e-12,4.657072e-12,6.024027e-12
2.168663e-01,7.558695e-14,1.027713e-11,3.305173e-12,4.598973e-12,5.942246e-12
2.173493e-01,7.259585e-14,1.038109e-11,3.281437e-12,4.564646e-12,5.869167e-12
2.178323e-01,6.988435e-14,1.048906e-11,3.244600e-12,4.548561e-12,5.790322e-12
2.183153e-01,6.708382e-14,1.056416e-11,3.201003e-12,4.552645e-12,5.719704e-12
2.187983e-01,6.456710e-14,1.065167e-11,3.139035e-12,4.543321e-12,5.639632e-12
2.192813e-01,6.227763e-14,1.070560e-11,3.082746e-12,4.535518e-12,5.566488e-12
2.197643e-01,6.014568e-14,1.078008e-11,3.003307e-12,4.487533e-12,5.474122e-12
2.202473e-01,5.861014e-14,1.083029e-11,2.938429e-12,4.429836e-12,5.395360e-12
2.207303e-01,5.684589e-14,1.087569e-11,2.858219e-12,4.334033e-12,5.286115e-12
2.212133e-01,5.554992e-14,1.092160e-11,2.788808e-12,4.230384e-12,5.195504e-12
2.216963e-01,5.395636e-14,1.095741e-11,2.717785e-12,4.112253e-12,5.081796e-12
2.221793e-01,5.255508e-14,1.099544e-11,2.650158e-12,3.998358e-12,4.982422e-12
2.226623e-01,5.080915e-14,1.103403e-11,2.586175e-12,3.893172e-12,4.874968e-12
2.231453e-01,4.917708e-14,1.106575e-11,2.532168e-12,3.799305e-12,4.776082e-12
2.236283e-01,4.739166e-14,1.111820e-11,2.476814e-12,3.715127e-12,4.678169e-12
2.241113e-01,4.556258e-14,1.113951e-11,2.437354e-12,3.629915e-12,4.581189e-12
2.245943e-01,4.366144e-14,1.117952e-11,2.391687e-12,3.537798e-12,4.505492e-12
2.250773e-01,4.204318e-14,1.118404e-11,2.360186e-12,3.427554e-12,4.406186e-12
2.255603e-01,4.047979e-14,1.120634e-11,2.323499e-12,3.298460e-12,4.356127e-12
2.260433e-01,3.905677e-14,1.120551e-11,2.299645e-12,3.145179e-12,4.277611e-12
2.265263e-01,3.795761e-14,1.118633e-11,2.271109e-12,2.978315e-12,4.238637e-12
2.270093e-01,3.683529e-14,1.114819e-11,2.242829e-12,2.801994e-12,4.194324e-12
2.274923e-01,3.591998e-14,1.110494e-11,2.213795e-12,2.631531e-12,4.171085e-12
2.279753e-01,3.507624e-14,1.106961e-11,2.188971e-12,2.473640e-12,4.156411e-12
2.284583e-01,3.408761e-14,1.103772e-11,2.159507e-12,2.336004e-12,4.155377e-12
2.289413e-01,3.322537e-14,1.099260e-11,2.135484e-12,2.222915e-12,4.167721e-12
2.294243e-01,3.211299e-14,1.094139e-11,2.104674e-12,2.133354e-12,4.191053e-12
2.299073e-01,3.111687e-14,1.089279e-11,2.083543e-12,2.062253e-12,4.231559e-12
2.303903e-01,2.988836e-14,1.086734e-11,2.056020e-12,2.013830e-12,4.283522e-12
2.308733e-01,2.889718e-14,1.086711e-11,2.041659e-12,1.975306e-12,4.345199e-12
2.313563e-01,2.767899e-14,1.088348e-11,2.023798e-12,1.965127e-12,4.428879e-12
2.318393e-01,2.665831e-14,1.090634e-11,2.015250e-12,1.970789e-12,4.507640e-12
2.323223e-01,2.564148e-14,1.092918e-11,2.008690e-12,2.016474e-12,4.608215e-12
2.328053e-01,2.477945e-14,1.095111e-11,2.009064e-12,2.097370e-12,4.703302e-12
2.332883e-01,2.407253e-14,1.097285e-11,2.013470e-12,2.224172e-12,4.808755e-12
2.337713e-01,2.340286e-14,1.100375e-11,2.022001e-12,2.398346e-12,4.915040e-12
2.342543e-01,2.288784e-14,1.101729e-11,2.032892e-12,2.601002e-12,5.020710e-12
2.347372e-01,2.225185e-14,1.103295e-11,2.046212e-12,2.836256e-12,5.128105e-12
2.352202e-01,2.177052e-14,1.100504e-11,2.058009e-12,3.060856e-12,5.233471e-12
2.357032e-01,2.109856e-14,1.100083e-11,2.072450e-12,3.284304e-12,5.333605e-12
2.361862e-01,2.054666e-14,1.096081e-11,2.082694e-12,3.455691e-12,5.431562e-12
2.366692e-01,1.976351e-14,1.094841e-11,2.091155e-12,3.591719e-12,5.519100e-12
2.371522e-01,1.916915e-14,1.091301e-11,2.093041e-12,3.673829e-12,5.602176e-12
2.376352e-01,1.836217e-14,1.088951e-11,2.094441e-12,3.718537e-12,5.673620e-12
2.381182e-01,1.772950e-14,1.086251e-11,2.088770e-12,3.734263e-12,5.737561e-12
2.386012e-01,1.703038e-14,1.084589e-11,2.078562e-12,3.741900e-12,5.789184e-12
2.390842e-01,1.644835e-14,1.082380e-11,2.066905e-12,3.754198e-12,5.833589e-12
2.395672e-01,1.593512e-14,1.081364e-11,2.046530e-12,3.790401e-12,5.861546e-12
2.400502e-01,1.547120e-14,1.078448e-11,2.032183e-12,3.845373e-12,5.884240e-12
2.405332e-01,1.514783e-14,1.077531e-11,2.005198e-12,3.932190e-12,5.885494e-12
2.410162e-01,1.468863e-14,1.072468e-11,1.988470e-12,4.020844e-12,5.881411e-12
2.414992e-01,1.441730e-14,1.070354e-11,1.963353e-12,4.121759e-12,5.859236e-12
2.419822e-01,1.398785e-14,1.065954e-11,1.948482e-12,4.195179e-12,5.821320e-12
2.424652e-01,1.365836e-14,1.064261e-11,1.932153e-12,4.250059e-12,5.776343e-12
2.429482e-01,1.321731e-14,1.061318e-11,1.923771e-12,4.266275e-12,5.712922e-12
2.434312e-01,1.287792e-14,1.058384e-11,1.920247e-12,4.254881e-12,5.643191e-12
2.439142e-01,1.238517e-14,1.055284e-11,1.924566e-12,4.218211e-12,5.561313e-12
2.443972e-01,1.195564e-14,1.054164e-11,1.935460e-12,4.169386e-12,5.471340e-12
2.448802e-01,1.156267e-14,1.054578e-11,1.958568e-12,4.122245e-12,5.378543e-12
2.453632e-01,1.112691e-14,1.056512e-11,1.983485e-12,4.084725e-12,5.271735e-12
2.458462e-01,1.082113e-14,1.058258e-11,2.025523e-12,4.069161e-12,5.177941e-12
2.463292e-01,1.043891e-14,1.061037e-11,2.065030e-12,4.071903e-12,5.062146e-12
2.468122e-01,1.017708e-14,1.064264e-11,2.123669e-12,4.098674e-12,4.970301e-12
2.472952e-01,9.870680e-15,1.067012e-11,2.179965e-12,4.134268e-12,4.866452e-12
2.477782e-01,9.679170e-15,1.069626e-11,2.248903e-12,4.178718e-12,4.775096e-12
2.482612e-01,9.426195e-15,1.071523e-11,2.318342e-12,4.218730e-12,4.691972e-12
2.487442e-01,9.238237e-15,1.073741e-11,2.395754e-12,4.253801e-12,4.615014e-12
2.492272e-01,8.989574e-15,1.074639e-11,2.475593e-12,4.279584e-12,4.552813e-12
2.497102e-01,8.689714e-15,1.073856e-11,2.560747e-12,4.296763e-12,4.500216e-12
2.501932e-01,8.444550e-15,1.072256e-11,2.650374e-12,4.308348e-12,4.464080e-12
2.506762e-01,8.066158e-15,1.071559e-11,2.742229e-12,4.313340e-12,4.439693e-12
2.511592e-01,7.870697e-15,1.071880e-11,2.840070e-12,4.316982e-12,4.433094e-12
2.516422e-01,7.506065e-15,1.073422e-11,2.942358e-12,4.314402e-12,4.437686e-12
2.521252e-01,7.320762e-15,1.073117e-11,3.049162e-12,4.308224e-12,4.459087e-12
2.526082e-01,7.012084e-15,1.075449e-11,3.161594e-12,4.293403e-12,4.491738e-12
2.530912e-01,6.833208e-15,1.078534e-11,3.276932e-12,4.268139e-12,4.536633e-12
2.535742e-01,6.606294e-15,1.084987e-11,3.395766e-12,4.232924e-12,4.588970e-12
2.540572e-01,6.450322e-15,1.090903e-11,3.517399e-12,4.187036e-12,4.651428e-12
2.545402e-01,6.269854e-15,1.096881e-11,3.639994e-12,4.133504e-12,4.718294e-12
2.550232e-01,6.095107e-15,1.102231e-11,3.761386e-12,4.076911e-12,4.789377e-12
2.555062e-01,5.979359e-15,1.107118e-11,3.879451e-12,4.017314e-12,4.862399e-12
2.559892e-01,5.797968e-15,1.110906e-11,3.992800e-12,3.965490e-12,4.934954e-12
2.564722e-01,5.668154e-15,1.113585e-11,4.098451e-12,3.912286e-12,5.000337e-12
2.569552e-01,5.460585e-15,1.115001e-11,4.194732e-12,3.873150e-12,5.069901e-12
2.574382e-01,5.306363e-15,1.116488e-11,4.276424e-12,3.826923e-12,5.117234e-12
2.579212e-01,5.048615e-15,1.115522e-11,4.345520e-12,3.789539e-12,5.170245e-12
2.584042e-01,4.912948e-15,1.112860e-11,4.396318e-12,3.738338e-12,5.198201e-12
2.588872e-01,4.714754e-15,1.108248e-11,4.431031e-12,3.682142e-12,5.225846e-12
2.593702e-01,4.601998e-15,1.104623e-11,4.445939e-12,3.607316e-12,5.233313e-12
2.598532e-01,4.401371e-15,1.102232e-11,4.442364e-12,3.516200e-12,5.232700e-12
2.603362e-01,4.299845e-15,1.100104e-11,4.420064e-12,3.404643e-12,5.217655e-12
2.608192e-01,4.189823e-15,1.096005e-11,4.376716e-12,3.272099e-12,5.191242e-12
2.613022e-01,4.098416e-15,1.090127e-11,4.318916e-12,3.122508e-12,5.152859e-12
2.617852e-01,4.051319e-15,1.083541e-11,4.239110e-12,2.954950e-12,5.107070e-12
2.622682e-01,3.909137e-15,1.078783e-11,4.149961e-12,2.778634e-12,5.047204e-12
2.627512e-01,3.847528e-15,1.075872e-11,4.040589e-12,2.596097e-12,4.988081e-12
2.632342e-01,3.745372e-15,1.074247e-11,3.924752e-12,2.418166e-12,4.916332e-12
2.637172e-01,3.649987e-15,1.072888e-11,3.795561e-12,2.251933e-12,4.848863e-12
2.642002e-01,3.495638e-15,1.072076e-11,3.661938e-12,2.103897e-12,4.777894e-12
2.646832e-01,3.402649e-15,1.073572e-11,3.522099e-12,1.981076e-12,4.710407e-12
2.651662e-01,3.296704e-15,1.078411e-11,3.380654e-12,1.886716e-12,4.646915e-12
2.656491e-01,3.210479e-15,1.086618e-11,3.238756e-12,1.821135e-12,4.588725e-12
2.661321e-01,3.105216e-15,1.097646e-11,3.099991e-12,1.784710e-12,4.539184e-12
2.666151e-01,3.025001e-15,1.109904e-11,2.963880e-12,1.768521e-12,4.495358e-12
2.670981e-01,2.969123e-15,1.124445e-11,2.835593e-12,1.775090e-12,4.464407e-12
2.675811e-01,2.882517e-15,1.140233e-11,2.711498e-12,1.788087e-12,4.440622e-12
2.680641e-01,2.852820e-15,1.158017e-11,2.601322e-12,1.817493e-12,4.427998e-12
2.685471e-01,2.762923e-15,1.175775e-11,2.496179e-12,1.845982e-12,4.427886e-12
2.690301e-01,2.721674e-15,1.192774e-11,2.405770e-12,1.888079e-12,4.432967e-12
2.695131e-01,2.685889e-15,1.208563e-11,2.321823e-12,1.934733e-12,4.452472e-12
2.699961e-01,2.603202e-15,1.222207e-11,2.250909e-12,1.996617e-12,4.475912e-12
2.704791e-01,2.565586e-15,1.233022e-11,2.188325e-12,2.070676e-12,4.511108e-12
2.709621e-01,2.501509e-15,1.240786e-11,2.134884e-12,2.158881e-12,4.549337e-12
2.714451e-01,2.446422e-15,1.246171e-11,2.091564e-12,2.258670e-12,4.598140e-12
2.719281e-01,2.394522e-15,1.250660e-11,2.053202e-12,2.363186e-12,4.643012e-12
2.724111e-01,2.373279e-15,1.253862e-11,2.025569e-12,2.470037e-12,4.698778e-12
2.728941e-01,2.319011e-15,1.255741e-11,1.999212e-12,2.569618e-12,4.744835e-12
2.733771e-01,2.292844e-15,1.255704e-11,1.983165e-12,2.662537e-12,4.796781e-12
2.738601e-01,2.240945e-15,1.255228e-11,1.967567e-12,2.746104e-12,4.838769e-12
2.743431e-01,2.219773e-15,1.256379e-11,1.958590e-12,2.827308e-12,4.876453e-12
2.748261e-01,2.210351e-15,1.259317e-11,1.950709e-12,2.912167e-12,4.905271e-12
2.753091e-01,2.157182e-15,1.263925e-11,1.946303e-12,3.008939e-12,4.925871e-12
2.757921e-01,2.139756e-15,1.268859e-11,1.943221e-12,3.123924e-12,4.935853e-12
2.762751e-01,2.084574e-15,1.273825e-11,1.942229e-12,3.259426e-12,4.935734e-12
2.767581e-01,2.071809e-15,1.278620e-11,1.941347e-12,3.411516e-12,4.923462e-12
2.772411e-01,2.014009e-15,1.283071e-11,1.943180e-12,3.574594e-12,4.901149e-12
2.777241e-01,1.981025e-15,1.286613e-11,1.943219e-12,3.734748e-12,4.865963e-12
