k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
4.150459e+00,1.077287e-10,7.339554e-11,5.379798e-11,1.159505e-10,1.819249e-10
4.150902e+00,1.083981e-10,7.156819e-11,5.292946e-11,1.162744e-10,1.820946e-10
4.151345e+00,1.086809e-10,6.988844e-11,5.221400e-11,1.166582e-10,1.823994e-10
4.151788e+00,1.085946e-10,6.840857e-11,5.164586e-11,1.170630e-10,1.826681e-10
4.152231e+00,1.081627e-10,6.717938e-11,5.113863e-11,1.174405e-10,1.826707e-10
4.152674e+00,1.074146e-10,6.624390e-11,5.062870e-11,1.177391e-10,1.824402e-10
4.153117e+00,1.063848e-10,6.563287e-11,5.015300e-11,1.179154e-10,1.822937e-10
4.153560e+00,1.051144e-10,6.535973e-11,4.981653e-11,1.179420e-10,1.824772e-10
4.154003e+00,1.036489e-10,6.541528e-11,4.968497e-11,1.178112e-10,1.828761e-10
4.154446e+00,1.020386e-10,6.576908e-11,4.972747e-11,1.175329e-10,1.831632e-10
4.154889e+00,1.003377e-10,6.637244e-11,4.987489e-11,1.171254e-10,1.831930e-10
4.155332e+00,9.860129e-11,6.716461e-11,5.011876e-11,1.166028e-10,1.831414e-10
4.155775e+00,9.688394e-11,6.808300e-11,5.053783e-11,1.159678e-10,1.832325e-10
4.156218e+00,9.523867e-11,6.907162e-11,5.121494e-11,1.152085e-10,1.834273e-10
4.156661e+00,9.371291e-11,7.008727e-11,5.213477e-11,1.143037e-10,1.834918e-10
4.157104e+00,9.234594e-11,7.110271e-11,5.318691e-11,1.132345e-10,1.833375e-10
4.157547e+00,9.116815e-11,7.210528e-11,5.427603e-11,1.119939e-10,1.831654e-10
4.157990e+00,9.019888e-11,7.309222e-11,5.541822e-11,1.105922e-10,1.832143e-10
4.158433e+00,8.944772e-11,7.406791e-11,5.671019e-11,1.090549e-10,1.834446e-10
4.158876e+00,8.891640e-11,7.503863e-11,5.819562e-11,1.074139e-10,1.835941e-10
4.159319e+00,8.859849e-11,7.600719e-11,5.977370e-11,1.056966e-10,1.835485e-10
4.159763e+00,8.848382e-11,7.697044e-11,6.125876e-11,1.039191e-10,1.835345e-10
4.160206e+00,8.855992e-11,7.791739e-11,6.253648e-11,1.020861e-10,1.838791e-10
4.160649e+00,8.881352e-11,7.882711e-11,6.365344e-11,1.001969e-10,1.846246e-10
4.161092e+00,8.923391e-11,7.967093e-11,6.473911e-11,9.825741e-11,1.854531e-10
4.161535e+00,8.981374e-11,8.041851e-11,6.583322e-11,9.629083e-11,1.859876e-10
4.161978e+00,9.054776e-11,8.104305e-11,6.680015e-11,9.433966e-11,1.861000e-10
4.162421e+00,9.143159e-11,8.152902e-11,6.742416e-11,9.246011e-11,1.859297e-10
4.162864e+00,9.246154e-11,8.187756e-11,6.759089e-11,9.071120e-11,1.856633e-10
4.163307e+00,9.363294e-11,8.210690e-11,6.737417e-11,8.914232e-11,1.853292e-10
4.163750e+00,9.493751e-11,8.225053e-11,6.694414e-11,8.778628e-11,1.847756e-10
4.164193e+00,9.636072e-11,8.235248e-11,6.639361e-11,8.665978e-11,1.837932e-10
4.164636e+00,9.788283e-11,8.246102e-11,6.565776e-11,8.577191e-11,1.822455e-10
4.165079e+00,9.947989e-11,8.262354e-11,6.459845e-11,8.513544e-11,1.801324e-10
4.165522e+00,1.011238e-10,8.288212e-11,6.316178e-11,8.477308e-11,1.775827e-10
4.165965e+00,1.027856e-10,8.326929e-11,6.144697e-11,8.471948e-11,1.747971e-10
4.166408e+00,1.044382e-10,8.380462e-11,5.962854e-11,8.501341e-11,1.719564e-10
4.166851e+00,1.060573e-10,8.449204e-11,5.782157e-11,8.568272e-11,1.691295e-10
4.167294e+00,1.076252e-10,8.531780e-11,5.601714e-11,8.673338e-11,1.662496e-10
4.167737e+00,1.091328e-10,8.625209e-11,5.414335e-11,8.814388e-11,1.632037e-10
4.168180e+00,1.105794e-10,8.725401e-11,5.217829e-11,8.986766e-11,1.599622e-10
4.168623e+00,1.119725e-10,8.827580e-11,5.019565e-11,9.184630e-11,1.566294e-10
4.169067e+00,1.133233e-10,8.926814e-11,4.830835e-11,9.402298e-11,1.533649e-10
4.169510e+00,1.146465e-10,9.018580e-11,4.657842e-11,9.635116e-11,1.502512e-10
4.169953e+00,1.159569e-10,9.098894e-11,4.498667e-11,9.880042e-11,1.472402e-10
4.170396e+00,1.172638e-10,9.164444e-11,4.348906e-11,1.013504e-10,1.442141e-10
4.170839e+00,1.185703e-10,9.212710e-11,4.209391e-11,1.039802e-10,1.411019e-10
4.171282e+00,1.198708e-10,9.241868e-11,4.087461e-11,1.066605e-10,1.379515e-10
4.171725e+00,1.211508e-10,9.251000e-11,3.990637e-11,1.093496e-10,1.348895e-10
4.172168e+00,1.223878e-10,9.240079e-11,3.919479e-11,1.120001e-10,1.320286e-10
4.172611e+00,1.235542e-10,9.209818e-11,3.867746e-11,1.145680e-10,1.294247e-10
4.173054e+00,1.246198e-10,9.161450e-11,3.829936e-11,1.170215e-10,1.271234e-10
4.173497e+00,1.255551e-10,9.096362e-11,3.807675e-11,1.193476e-10,1.252069e-10
4.173940e+00,1.263358e-10,9.015863e-11,3.807460e-11,1.215505e-10,1.237523e-10
4.174383e+00,1.269445e-10,8.920837e-11,3.831440e-11,1.236423e-10,1.227486e-10
4.174826e+00,1.273722e-10,8.811795e-11,3.871735e-11,1.256339e-10,1.221046e-10
4.175269e+00,1.276200e-10,8.689266e-11,3.915573e-11,1.275266e-10,1.217674e-10
4.175712e+00,1.276973e-10,8.553899e-11,3.956369e-11,1.293119e-10,1.218056e-10
4.176155e+00,1.276207e-10,8.406674e-11,3.999082e-11,1.309780e-10,1.223145e-10
4.176598e+00,1.274145e-10,8.249074e-11,4.052906e-11,1.325176e-10,1.232409e-10
4.177041e+00,1.271083e-10,8.083145e-11,4.118559e-11,1.339365e-10,1.243620e-10
4.177484e+00,1.267349e-10,7.911580e-11,4.184416e-11,1.352559e-10,1.254665e-10
4.177927e+00,1.263287e-10,7.737908e-11,4.236059e-11,1.365061e-10,1.265212e-10
4.178370e+00,1.259265e-10,7.566565e-11,4.269673e-11,1.377164e-10,1.276221e-10
4.178814e+00,1.255638e-10,7.402713e-11,4.295117e-11,1.389044e-10,1.288058e-10
4.179257e+00,1.252737e-10,7.251986e-11,4.324962e-11,1.400692e-10,1.299748e-10
4.179700e+00,1.250858e-10,7.119930e-11,4.361135e-11,1.411916e-10,1.310238e-10
4.180143e+00,1.250221e-10,7.011316e-11,4.393377e-11,1.422424e-10,1.319811e-10
4.180586e+00,1.250927e-10,6.929713e-11,4.410587e-11,1.431911e-10,1.329590e-10
4.181029e+00,1.252958e-10,6.877323e-11,4.413011e-11,1.440125e-10,1.339778e-10
4.181472e+00,1.256144e-10,6.855039e-11,4.413067e-11,1.446888e-10,1.349211e-10
4.181915e+00,1.260146e-10,6.862679e-11,4.424940e-11,1.452063e-10,1.357183e-10
4.182358e+00,1.264477e-10,6.899344e-11,4.454391e-11,1.455467e-10,1.365033e-10
4.182801e+00,1.268545e-10,6.963692e-11,4.498540e-11,1.456815e-10,1.374819e-10
4.183244e+00,1.271701e-10,7.053992e-11,4.554179e-11,1.455715e-10,1.386466e-10
4.183687e+00,1.273279e-10,7.168417e-11,4.624880e-11,1.451721e-10,1.397224e-10
4.184130e+00,1.272692e-10,7.305232e-11,4.719793e-11,1.444445e-10,1.404564e-10
4.184573e+00,1.269493e-10,7.462619e-11,4.846761e-11,1.433650e-10,1.409128e-10
4.185016e+00,1.263404e-10,7.638664e-11,5.007447e-11,1.419313e-10,1.414189e-10
4.185459e+00,1.254356e-10,7.831200e-11,5.198184e-11,1.401623e-10,1.422329e-10
4.185902e+00,1.242491e-10,8.037273e-11,5.414344e-11,1.380909e-10,1.433126e-10
4.186345e+00,1.228146e-10,8.252561e-11,5.652852e-11,1.357564e-10,1.444270e-10
4.186788e+00,1.211809e-10,8.471160e-11,5.911127e-11,1.332000e-10,1.454560e-10
4.187231e+00,1.194065e-10,8.685590e-11,6.185042e-11,1.304608e-10,1.465433e-10
4.187674e+00,1.175551e-10,8.887166e-11,6.468385e-11,1.275808e-10,1.479659e-10
4.188117e+00,1.156897e-10,9.066865e-11,6.754013e-11,1.246118e-10,1.499132e-10
4.188561e+00,1.138682e-10,9.216129e-11,7.034359e-11,1.216188e-10,1.524202e-10
4.189004e+00,1.121409e-10,9.327623e-11,7.301174e-11,1.186784e-10,1.554309e-10
4.189447e+00,1.105486e-10,9.396058e-11,7.545730e-11,1.158720e-10,1.588294e-10
4.189890e+00,1.091220e-10,9.418524e-11,7.760313e-11,1.132726e-10,1.624145e-10
4.190333e+00,1.078836e-10,9.394820e-11,7.940150e-11,1.109358e-10,1.659618e-10
4.190776e+00,1.068465e-10,9.327632e-11,8.083121e-11,1.088934e-10,1.694019e-10
4.191219e+00,1.060166e-10,9.222318e-11,8.187052e-11,1.071527e-10,1.728967e-10
4.191662e+00,1.053958e-10,9.086716e-11,8.247625e-11,1.057032e-10,1.766500e-10
4.192105e+00,1.049806e-10,8.930448e-11,8.260149e-11,1.045246e-10,1.806127e-10
4.192548e+00,1.047637e-10,8.763950e-11,8.224209e-11,1.035938e-10,1.844101e-10
4.192991e+00,1.047344e-10,8.597683e-11,8.146652e-11,1.028871e-10,1.875890e-10
4.193434e+00,1.048799e-10,8.441520e-11,8.039516e-11,1.023787e-10,1.899585e-10
4.193877e+00,1.051868e-10,8.304288e-11,7.913951e-11,1.020380e-10,1.916972e-10
4.194320e+00,1.056385e-10,8.193701e-11,7.776079e-11,1.018279e-10,1.931457e-10
4.194763e+00,1.062155e-10,8.116451e-11,7.629194e-11,1.017092e-10,1.944925e-10
4.195206e+00,1.068949e-10,8.078175e-11,7.479266e-11,1.016480e-10,1.956225e-10
4.195649e+00,1.076476e-10,8.083490e-11,7.337881e-11,1.016247e-10,1.962451e-10
4.196092e+00,1.084367e-10,8.135823e-11,7.219043e-11,1.016418e-10,1.961628e-10
4.196535e+00,1.092160e-10,8.237170e-11,7.131943e-11,1.017246e-10,1.954252e-10
4.196978e+00,1.099302e-10,8.387997e-11,7.076813e-11,1.019171e-10,1.942701e-10
4.197421e+00,1.105145e-10,8.587255e-11,7.047586e-11,1.022707e-10,1.929410e-10
4.197865e+00,1.108976e-10,8.832288e-11,7.038331e-11,1.028339e-10,1.915239e-10
4.198308e+00,1.110077e-10,9.118812e-11,7.047073e-11,1.036441e-10,1.899099e-10
4.198751e+00,1.107779e-10,9.440875e-11,7.073426e-11,1.047227e-10,1.879162e-10
4.199194e+00,1.101548e-10,9.790886e-11,7.113201e-11,1.060768e-10,1.854805e-10
4.199637e+00,1.091056e-10,1.015991e-10,7.155949e-11,1.077034e-10,1.827493e-10
4.200080e+00,1.076231e-10,1.053786e-10,7.188234e-11,1.095934e-10,1.799608e-10
4.200523e+00,1.057306e-10,1.091426e-10,7.199973e-11,1.117305e-10,1.772452e-10
4.200966e+00,1.034816e-10,1.127927e-10,7.187639e-11,1.140871e-10,1.745702e-10
4.201409e+00,1.009564e-10,1.162412e-10,7.151526e-11,1.166217e-10,1.718834e-10
4.201852e+00,9.825461e-11,1.194181e-10,7.090639e-11,1.192748e-10,1.692691e-10
4.202295e+00,9.548613e-11,1.222739e-10,7.000996e-11,1.219726e-10,1.669382e-10
4.202738e+00,9.276168e-11,1.247795e-10,6.879580e-11,1.246352e-10,1.650770e-10
4.203181e+00,9.018370e-11,1.269255e-10,6.729807e-11,1.271871e-10,1.637291e-10
4.203624e+00,8.783526e-11,1.287207e-10,6.562201e-11,1.295685e-10,1.628441e-10
4.204067e+00,8.577632e-11,1.301907e-10,6.388667e-11,1.317408e-10,1.624181e-10
4.204510e+00,8.404492e-11,1.313719e-10,6.216435e-11,1.336880e-10,1.625370e-10
4.204953e+00,8.265528e-11,1.323081e-10,6.048062e-11,1.354108e-10,1.632562e-10
4.205396e+00,8.160236e-11,1.330416e-10,5.887824e-11,1.369180e-10,1.644629e-10
4.205839e+00,8.086933e-11,1.336060e-10,5.747031e-11,1.382214e-10,1.659203e-10
4.206282e+00,8.043253e-11,1.340221e-10,5.640662e-11,1.393329e-10,1.674645e-10
4.206725e+00,8.026595e-11,1.342920e-10,5.577520e-11,1.402667e-10,1.691194e-10
4.207168e+00,8.034549e-11,1.344015e-10,5.553889e-11,1.410436e-10,1.709845e-10
4.207612e+00,8.065097e-11,1.343225e-10,5.558806e-11,1.416940e-10,1.730177e-10
4.208055e+00,8.116523e-11,1.340163e-10,5.585962e-11,1.422569e-10,1.749682e-10
4.208498e+00,8.187383e-11,1.334384e-10,5.639264e-11,1.427716e-10,1.765390e-10
4.208941e+00,8.276450e-11,1.325419e-10,5.725248e-11,1.432703e-10,1.776152e-10
4.209384e+00,8.382557e-11,1.312848e-10,5.839820e-11,1.437678e-10,1.783394e-10
4.209827e+00,8.504448e-11,1.296352e-10,5.964583e-11,1.442562e-10,1.789662e-10
4.210270e+00,8.640927e-11,1.275781e-10,6.078516e-11,1.447084e-10,1.796445e-10
4.210713e+00,8.790891e-11,1.251200e-10,6.173592e-11,1.450887e-10,1.803251e-10
4.211156e+00,8.953446e-11,1.222912e-10,6.257877e-11,1.453651e-10,1.808556e-10
4.211599e+00,9.127945e-11,1.191452e-10,6.342872e-11,1.455186e-10,1.811437e-10
4.212042e+00,9.313723e-11,1.157533e-10,6.427952e-11,1.455500e-10,1.812225e-10
4.212485e+00,9.510178e-11,1.121965e-10,6.498984e-11,1.454736e-10,1.811904e-10
4.212928e+00,9.716598e-11,1.085608e-10,6.542996e-11,1.453097e-10,1.811263e-10
4.213371e+00,9.931704e-11,1.049314e-10,6.562473e-11,1.450769e-10,1.810580e-10
4.213814e+00,1.015346e-10,1.013897e-10,6.573795e-11,1.447834e-10,1.809715e-10
4.214257e+00,1.037905e-10,9.801067e-11,6.591672e-11,1.444274e-10,1.808255e-10
4.214700e+00,1.060493e-10,9.486015e-11,6.615615e-11,1.440027e-10,1.805674e-10
4.215143e+00,1.082688e-10,9.199387e-11,6.632412e-11,1.435044e-10,1.801598e-10
4.215586e+00,1.104042e-10,8.945730e-11,6.631896e-11,1.429336e-10,1.796105e-10
4.216029e+00,1.124107e-10,8.728741e-11,6.618584e-11,1.422992e-10,1.789834e-10
4.216472e+00,1.142489e-10,8.551404e-11,6.607239e-11,1.416124e-10,1.783815e-10
4.216916e+00,1.158891e-10,8.416276e-11,6.608109e-11,1.408782e-10,1.778995e-10
4.217359e+00,1.173118e-10,8.325729e-11,6.617308e-11,1.400883e-10,1.775687e-10
4.217802e+00,1.185092e-10,8.281782e-11,6.622280e-11,1.392218e-10,1.773381e-10
4.218245e+00,1.194840e-10,8.285772e-11,6.616558e-11,1.382499e-10,1.771141e-10
4.218688e+00,1.202471e-10,8.337856e-11,6.607875e-11,1.371464e-10,1.768335e-10
4.219131e+00,1.208166e-10,8.436671e-11,6.611377e-11,1.358989e-10,1.765052e-10
4.219574e+00,1.212135e-10,8.579080e-11,6.635408e-11,1.345190e-10,1.761851e-10
4.220017e+00,1.214578e-10,8.760106e-11,6.674478e-11,1.330422e-10,1.759101e-10
4.220460e+00,1.215697e-10,8.973285e-11,6.716373e-11,1.315185e-10,1.756448e-10
4.220903e+00,1.215679e-10,9.210952e-11,6.755538e-11,1.300023e-10,1.752962e-10
4.221346e+00,1.214680e-10,9.464700e-11,6.798686e-11,1.285397e-10,1.747795e-10
4.221789e+00,1.212849e-10,9.725817e-11,6.856863e-11,1.271601e-10,1.740811e-10
4.222232e+00,1.210341e-10,9.985568e-11,6.932050e-11,1.258760e-10,1.732600e-10
4.222675e+00,1.207294e-10,1.023588e-10,7.012793e-11,1.246875e-10,1.723990e-10
4.223118e+00,1.203832e-10,1.046993e-10,7.083322e-11,1.235916e-10,1.715572e-10
4.223561e+00,1.200083e-10,1.068244e-10,7.136325e-11,1.225907e-10,1.707728e-10
4.224004e+00,1.196176e-10,1.086977e-10,7.176278e-11,1.216955e-10,1.700987e-10
4.224447e+00,1.192222e-10,1.102991e-10,7.209876e-11,1.209206e-10,1.696123e-10
4.224890e+00,1.188319e-10,1.116204e-10,7.234302e-11,1.202777e-10,1.693752e-10
4.225333e+00,1.184564e-10,1.126590e-10,7.236243e-11,1.197682e-10,1.693927e-10
4.225776e+00,1.181071e-10,1.134151e-10,7.202620e-11,1.193812e-10,1.696319e-10
4.226219e+00,1.177976e-10,1.138899e-10,7.131624e-11,1.190944e-10,1.700745e-10
4.226663e+00,1.175448e-10,1.140849e-10,7.032671e-11,1.188813e-10,1.707277e-10
4.227106e+00,1.173691e-10,1.140029e-10,6.915710e-11,1.187200e-10,1.715771e-10
4.227549e+00,1.172902e-10,1.136510e-10,6.781557e-11,1.186012e-10,1.725482e-10
4.227992e+00,1.173266e-10,1.130401e-10,6.624513e-11,1.185313e-10,1.735263e-10
4.228435e+00,1.174949e-10,1.121848e-10,6.443991e-11,1.185278e-10,1.744227e-10
4.228878e+00,1.178027e-10,1.111073e-10,6.251804e-11,1.186117e-10,1.752106e-10
4.229321e+00,1.182469e-10,1.098377e-10,6.067345e-11,1.187995e-10,1.759002e-10
4.229764e+00,1.188150e-10,1.084164e-10,5.905163e-11,1.190984e-10,1.764914e-10
4.230207e+00,1.194832e-10,1.068944e-10,5.767804e-11,1.195085e-10,1.769540e-10
4.230650e+00,1.202189e-10,1.053317e-10,5.651457e-11,1.200268e-10,1.772624e-10
4.231093e+00,1.209882e-10,1.037929e-10,5.557712e-11,1.206541e-10,1.774351e-10
4.231536e+00,1.217587e-10,1.023405e-10,5.497924e-11,1.214003e-10,1.775349e-10
4.231979e+00,1.225041e-10,1.010281e-10,5.484969e-11,1.222826e-10,1.776499e-10
4.232422e+00,1.232113e-10,9.989888e-11,5.520830e-11,1.233217e-10,1.778750e-10
4.232865e+00,1.238821e-10,9.898107e-11,5.593187e-11,1.245327e-10,1.782783e-10
4.233308e+00,1.245317e-10,9.828761e-11,5.684743e-11,1.259140e-10,1.788546e-10
4.233751e+00,1.251885e-10,9.781830e-11,5.785629e-11,1.274430e-10,1.795214e-10
4.234194e+00,1.258892e-10,9.755842e-11,5.896264e-11,1.290757e-10,1.801899e-10
4.234637e+00,1.266731e-10,9.747827e-11,6.018476e-11,1.307541e-10,1.808503e-10
4.235080e+00,1.275782e-10,9.753539e-11,6.145231e-11,1.324147e-10,1.815752e-10
4.235523e+00,1.286353e-10,9.767948e-11,6.259922e-11,1.339978e-10,1.824406e-10
4.235967e+00,1.298653e-10,9.785730e-11,6.345726e-11,1.354523e-10,1.834463e-10
4.236410e+00,1.312758e-10,9.801473e-11,6.395393e-11,1.367365e-10,1.845070e-10
4.236853e+00,1.328620e-10,9.810272e-11,6.411864e-11,1.378150e-10,1.855060e-10
4.237296e+00,1.346093e-10,9.808008e-11,6.400726e-11,1.386566e-10,1.863584e-10
4.237739e+00,1.364950e-10,9.791103e-11,6.363433e-11,1.392329e-10,1.870631e-10
4.238182e+00,1.384901e-10,9.756444e-11,6.297557e-11,1.395204e-10,1.877241e-10
4.238625e+00,1.405629e-10,9.701346e-11,6.202657e-11,1.395038e-10,1.885251e-10
4.239068e+00,1.426809e-10,9.623638e-11,6.084074e-11,1.391825e-10,1.896361e-10
4.239511e+00,1.448108e-10,9.521745e-11,5.951261e-11,1.385729e-10,1.910818e-10
4.239954e+00,1.469175e-10,9.394863e-11,5.813918e-11,1.377061e-10,1.926831e-10
4.240397e+00,1.489679e-10,9.243200e-11,5.679843e-11,1.366254e-10,1.941758e-10
4.240840e+00,1.509296e-10,9.067899e-11,5.555945e-11,1.353771e-10,1.954502e-10
4.241283e+00,1.527685e-10,8.871075e-11,5.449160e-11,1.340055e-10,1.966734e-10
4.241726e+00,1.544521e-10,8.656093e-11,5.365025e-11,1.325485e-10,1.981295e-10
4.242169e+00,1.559473e-10,8.427610e-11,5.305800e-11,1.310375e-10,1.999151e-10
4.242612e+00,1.572209e-10,8.191754e-11,5.270720e-11,1.295015e-10,2.018166e-10
4.243055e+00,1.582411e-10,7.956346e-11,5.258266e-11,1.279685e-10,2.035060e-10
4.243498e+00,1.589761e-10,7.730495e-11,5.267480e-11,1.264684e-10,2.048233e-10
4.243941e+00,1.593939e-10,7.524019e-11,5.296321e-11,1.250290e-10,2.058507e-10
4.244384e+00,1.594616e-10,7.346765e-11,5.338968e-11,1.236740e-10,2.067552e-10
4.244827e+00,1.591460e-10,7.207797e-11,5.386246e-11,1.224201e-10,2.076145e-10
4.245270e+00,1.584149e-10,7.114765e-11,5.429141e-11,1.212724e-10,2.084005e-10
4.245714e+00,1.572409e-10,7.073437e-11,5.462300e-11,1.202274e-10,2.090853e-10
4.246157e+00,1.556006e-10,7.087458e-11,5.484288e-11,1.192770e-10,2.097129e-10
4.246600e+00,1.534796e-10,7.158332e-11,5.494166e-11,1.184144e-10,2.103670e-10
4.247043e+00,1.508776e-10,7.285388e-11,5.488517e-11,1.176400e-10,2.111020e-10
4.247486e+00,1.478079e-10,7.465918e-11,5.462363e-11,1.169630e-10,2.119327e-10
4.247929e+00,1.443005e-10,7.695557e-11,5.412820e-11,1.163980e-10,2.128691e-10
4.248372e+00,1.404016e-10,7.968790e-11,5.341523e-11,1.159624e-10,2.139260e-10
4.248815e+00,1.361701e-10,8.279570e-11,5.253592e-11,1.156724e-10,2.151019e-10
4.249258e+00,1.316759e-10,8.621940e-11,5.154015e-11,1.155383e-10,2.163737e-10
4.249701e+00,1.269939e-10,8.990450e-11,5.044852e-11,1.155640e-10,2.177119e-10
4.250144e+00,1.221996e-10,9.380130e-11,4.925839e-11,1.157498e-10,2.190886e-10
4.250587e+00,1.173646e-10,9.786070e-11,4.797312e-11,1.160958e-10,2.204607e-10
4.251030e+00,1.125535e-10,1.020312e-10,4.662749e-11,1.166025e-10,2.217637e-10
4.251473e+00,1.078226e-10,1.062537e-10,4.528283e-11,1.172699e-10,2.229340e-10
4.251916e+00,1.032217e-10,1.104571e-10,4.399456e-11,1.180974e-10,2.239426e-10
4.252359e+00,9.879614e-11,1.145599e-10,4.278975e-11,1.190803e-10,2.248027e-10
4.252802e+00,9.458644e-11,1.184702e-10,4.167887e-11,1.202070e-10,2.255414e-10
4.253245e+00,9.063258e-11,1.220871e-10,4.068797e-11,1.214633e-10,2.261754e-10
4.253688e+00,8.697439e-11,1.253057e-10,3.987400e-11,1.228376e-10,2.267109e-10
4.254131e+00,8.365005e-11,1.280217e-10,3.929805e-11,1.243230e-10,2.271497e-10
4.254574e+00,8.069651e-11,1.301385e-10,3.897667e-11,1.259228e-10,2.274898e-10
4.255018e+00,7.814510e-11,1.315761e-10,3.886626e-11,1.276504e-10,2.277281e-10
4.255461e+00,7.601710e-11,1.322802e-10,3.890571e-11,1.295232e-10,2.278613e-10
4.255904e+00,7.432471e-11,1.322305e-10,3.907941e-11,1.315551e-10,2.278695e-10
4.256347e+00,7.306850e-11,1.314433e-10,3.942629e-11,1.337487e-10,2.276816e-10
4.256790e+00,7.223506e-11,1.299697e-10,3.997487e-11,1.360887e-10,2.271797e-10
4.257233e+00,7.180219e-11,1.278922e-10,4.067431e-11,1.385436e-10,2.262831e-10
4.257676e+00,7.174220e-11,1.253181e-10,4.140041e-11,1.410691e-10,2.250228e-10
4.258119e+00,7.202267e-11,1.223709e-10,4.204379e-11,1.436139e-10,2.235038e-10
4.258562e+00,7.261186e-11,1.191835e-10,4.259236e-11,1.461257e-10,2.217713e-10
4.259005e+00,7.348165e-11,1.158900e-10,4.311453e-11,1.485557e-10,2.197324e-10
4.259448e+00,7.460578e-11,1.126194e-10,4.365618e-11,1.508588e-10,2.172527e-10
4.259891e+00,7.595953e-11,1.094876e-10,4.416360e-11,1.529901e-10,2.143304e-10
4.260334e+00,7.751838e-11,1.065902e-10,4.452511e-11,1.549040e-10,2.111547e-10
4.260777e+00,7.925372e-11,1.039990e-10,4.469166e-11,1.565563e-10,2.079856e-10
4.261220e+00,8.112993e-11,1.017603e-10,4.474301e-11,1.579102e-10,2.049774e-10
4.261663e+00,8.310361e-11,9.989629e-11,4.481901e-11,1.589436e-10,2.021287e-10
4.262106e+00,8.512432e-11,9.841004e-11,4.498406e-11,1.596550e-10,1.993846e-10
4.262549e+00,8.713552e-11,9.728851e-11,4.517190e-11,1.600673e-10,1.967389e-10
4.262992e+00,8.907711e-11,9.650859e-11,4.527832e-11,1.602224e-10,1.942347e-10
4.263435e+00,9.089191e-11,9.603829e-11,4.530730e-11,1.601738e-10,1.919288e-10
4.263878e+00,9.253086e-11,9.583866e-11,4.540904e-11,1.599779e-10,1.898954e-10
4.264321e+00,9.395657e-11,9.586766e-11,4.575817e-11,1.596842e-10,1.882152e-10
4.264765e+00,9.514580e-11,9.608309e-11,4.639488e-11,1.593312e-10,1.869043e-10
4.265208e+00,9.609052e-11,9.644693e-11,4.719686e-11,1.589492e-10,1.858613e-10
4.265651e+00,9.679898e-11,9.692805e-11,4.801512e-11,1.585629e-10,1.849435e-10
4.266094e+00,9.729251e-11,9.750142e-11,4.883404e-11,1.581963e-10,1.841114e-10
4.266537e+00,9.760096e-11,9.814860e-11,4.978593e-11,1.578720e-10,1.834629e-10
4.266980e+00,9.776047e-11,9.885666e-11,5.099868e-11,1.576075e-10,1.831081e-10
4.267423e+00,9.780967e-11,9.961511e-11,5.244004e-11,1.574085e-10,1.830420e-10
4.267866e+00,9.778522e-11,1.004168e-10,5.392633e-11,1.572625e-10,1.831691e-10
4.268309e+00,9.772018e-11,1.012591e-10,5.528185e-11,1.571380e-10,1.834349e-10
4.268752e+00,9.764084e-11,1.021447e-10,5.648697e-11,1.569879e-10,1.838846e-10
4.269195e+00,9.756464e-11,1.030833e-10,5.766410e-11,1.567601e-10,1.845860e-10
4.269638e+00,9.749977e-11,1.040880e-10,5.891753e-11,1.564113e-10,1.855402e-10
4.270081e+00,9.744331e-11,1.051721e-10,6.020695e-11,1.559164e-10,1.867046e-10
4.270524e+00,9.737973e-11,1.063491e-10,6.138130e-11,1.552730e-10,1.880589e-10
4.270967e+00,9.728166e-11,1.076283e-10,6.232757e-11,1.544984e-10,1.895821e-10
4.271410e+00,9.711329e-11,1.090134e-10,6.307681e-11,1.536201e-10,1.911708e-10
4.271853e+00,9.683195e-11,1.105037e-10,6.375728e-11,1.526676e-10,1.926700e-10
4.272296e+00,9.639196e-11,1.120906e-10,6.445117e-11,1.516667e-10,1.940340e-10
4.272739e+00,9.575275e-11,1.137571e-10,6.510701e-11,1.506379e-10,1.953863e-10
4.273182e+00,9.488616e-11,1.154759e-10,6.559638e-11,1.496013e-10,1.968444e-10
4.273625e+00,9.378040e-11,1.172080e-10,6.584464e-11,1.485834e-10,1.983158e-10
4.274068e+00,9.244483e-11,1.189066e-10,6.589685e-11,1.476199e-10,1.995669e-10
4.274512e+00,9.091377e-11,1.205201e-10,6.585908e-11,1.467548e-10,2.005107e-10
4.274955e+00,8.924402e-11,1.219985e-10,6.578217e-11,1.460326e-10,2.013504e-10
4.275398e+00,8.750908e-11,1.233001e-10,6.561468e-11,1.454885e-10,2.023802e-10
4.275841e+00,8.579244e-11,1.243942e-10,6.527052e-11,1.451369e-10,2.036758e-10
4.276284e+00,8.418050e-11,1.252631e-10,6.473640e-11,1.449666e-10,2.050651e-10
4.276727e+00,8.275071e-11,1.259030e-10,6.410770e-11,1.449465e-10,2.063956e-10
4.277170e+00,8.156361e-11,1.263211e-10,6.351276e-11,1.450343e-10,2.077274e-10
4.277613e+00,8.065750e-11,1.265355e-10,6.300268e-11,1.451863e-10,2.092054e-10
4.278056e+00,8.004469e-11,1.265737e-10,6.251935e-11,1.453680e-10,2.108093e-10
4.278499e+00,7.971484e-11,1.264691e-10,6.197767e-11,1.455554e-10,2.123551e-10
