k_s_per_km,kPk_pi_p1_0,kPk_pi_p1_1,kPk_pi_p1_2,kPk_pi_p1_n1,kPk_pi_p1_n2
4.858942e-01,1.680250e+02,9.060804e-02,1.431003e+01,3.273872e-01,4.463467e+05
4.876233e-01,1.638841e+02,8.777247e-02,1.401065e+01,3.190397e-01,4.472478e+05
4.893525e-01,1.671916e+02,8.509572e-02,1.396262e+01,3.105524e-01,4.479134e+05
4.910816e-01,1.645507e+02,8.179355e-02,1.355761e+01,3.020278e-01,4.483520e+05
4.928108e-01,1.609242e+02,7.973960e-02,1.334960e+01,2.963578e-01,4.486562e+05
4.945400e-01,1.675208e+02,7.818740e-02,1.320947e+01,2.887905e-01,4.486325e+05
4.962691e-01,1.611856e+02,7.802472e-02,1.297370e+01,2.812243e-01,4.485076e+05
4.979983e-01,1.632824e+02,7.489440e-02,1.270672e+01,2.736244e-01,4.480945e+05
4.997274e-01,1.606313e+02,7.463198e-02,1.268648e+01,2.672371e-01,4.475144e+05
5.014566e-01,1.595641e+02,7.213372e-02,1.273410e+01,2.633534e-01,4.467499e+05
5.031858e-01,1.594753e+02,7.071412e-02,1.249923e+01,2.590383e-01,4.457251e+05
5.049149e-01,1.597512e+02,6.960353e-02,1.225191e+01,2.553770e-01,4.446037e+05
5.066441e-01,1.594403e+02,6.858197e-02,1.215425e+01,2.495086e-01,4.431626e+05
5.083732e-01,1.601750e+02,6.615025e-02,1.203402e+01,2.439502e-01,4.416177e+05
5.101024e-01,1.604427e+02,6.582232e-02,1.197934e+01,2.405618e-01,4.398555e+05
5.118316e-01,1.578972e+02,6.492479e-02,1.195528e+01,2.379550e-01,4.379076e+05
5.135607e-01,1.598402e+02,6.358777e-02,1.164101e+01,2.330224e-01,4.358393e+05
5.152899e-01,1.557115e+02,6.184996e-02,1.136685e+01,2.312298e-01,4.335130e+05
5.170190e-01,1.637717e+02,5.902244e-02,1.116252e+01,2.278737e-01,4.311082e+05
5.187482e-01,1.626126e+02,5.923965e-02,1.122187e+01,2.231156e-01,4.284781e+05
5.204774e-01,1.637950e+02,5.682789e-02,1.117560e+01,2.200178e-01,4.257340e+05
5.222065e-01,1.665568e+02,5.501536e-02,1.114715e+01,2.174807e-01,4.228531e+05
5.239357e-01,1.638113e+02,5.373002e-02,1.093360e+01,2.144390e-01,4.198031e+05
5.256649e-01,1.691094e+02,5.232247e-02,1.066694e+01,2.107529e-01,4.166887e+05
5.273940e-01,1.672606e+02,5.124749e-02,1.077441e+01,2.076296e-01,4.133728e+05
5.291232e-01,1.726103e+02,4.908244e-02,1.087358e+01,2.056218e-01,4.100022e+05
5.308523e-01,1.735534e+02,4.822200e-02,1.076019e+01,2.033748e-01,4.065054e+05
5.325815e-01,1.761997e+02,4.691165e-02,1.058615e+01,2.000932e-01,4.029181e+05
5.343107e-01,1.782329e+02,4.514248e-02,1.065846e+01,1.958965e-01,3.992665e+05
5.360398e-01,1.799908e+02,4.420539e-02,1.059144e+01,1.920608e-01,3.955048e+05
5.377690e-01,1.819364e+02,4.371795e-02,1.062512e+01,1.890978e-01,3.917110e+05
5.394981e-01,1.828947e+02,4.233778e-02,1.054746e+01,1.868794e-01,3.878326e+05
5.412273e-01,1.908663e+02,4.176525e-02,1.062415e+01,1.853652e-01,3.839236e+05
5.429565e-01,1.893252e+02,4.056606e-02,1.039888e+01,1.816046e-01,3.799747e+05
5.446856e-01,1.906161e+02,3.894823e-02,1.039329e+01,1.791395e-01,3.759964e+05
5.464148e-01,1.896601e+02,3.763286e-02,1.020265e+01,1.779521e-01,3.720062e+05
5.481439e-01,1.901537e+02,3.669851e-02,1.034586e+01,1.770712e-01,3.680046e+05
5.498731e-01,1.908970e+02,3.550274e-02,1.030213e+01,1.754327e-01,3.640078e+05
5.516023e-01,1.878788e+02,3.432335e-02,1.026374e+01,1.732979e-01,3.600238e+05
5.533314e-01,1.903906e+02,3.385159e-02,1.031194e+01,1.730815e-01,3.560670e+05
5.550606e-01,1.870749e+02,3.281774e-02,1.037625e+01,1.715677e-01,3.521310e+05
5.567897e-01,1.890780e+02,3.174202e-02,1.010253e+01,1.680778e-01,3.482607e+05
5.585189e-01,1.854317e+02,3.061964e-02,1.044493e+01,1.643027e-01,3.444156e+05
5.602481e-01,1.874029e+02,3.042155e-02,1.008950e+01,1.627805e-01,3.406632e+05
5.619772e-01,1.870002e+02,2.949978e-02,1.027792e+01,1.590657e-01,3.369664e+05
5.637064e-01,1.872683e+02,2.827314e-02,1.009781e+01,1.557834e-01,3.333491e+05
5.654355e-01,1.866669e+02,2.760898e-02,9.965613e+00,1.526845e-01,3.298445e+05
5.671647e-01,1.864840e+02,2.677640e-02,9.680012e+00,1.492006e-01,3.263897e+05
5.688939e-01,1.868372e+02,2.626231e-02,9.697123e+00,1.458566e-01,3.231195e+05
5.706230e-01,1.895308e+02,2.566200e-02,9.700277e+00,1.431086e-01,3.199096e+05
5.723522e-01,1.869171e+02,2.494980e-02,9.561307e+00,1.391300e-01,3.168589e+05
5.740813e-01,1.904439e+02,2.432443e-02,9.523388e+00,1.359447e-01,3.139378e+05
5.758105e-01,1.868384e+02,2.360457e-02,9.425767e+00,1.334377e-01,3.111265e+05
5.775397e-01,1.816999e+02,2.295167e-02,9.282852e+00,1.297943e-01,3.085312e+05
5.792688e-01,1.860079e+02,2.278542e-02,9.360858e+00,1.266604e-01,3.060125e+05
5.809980e-01,1.815943e+02,2.206521e-02,9.124838e+00,1.238919e-01,3.037473e+05
5.827272e-01,1.817501e+02,2.137843e-02,9.159330e+00,1.207634e-01,3.016000e+05
5.844563e-01,1.774190e+02,2.105357e-02,9.098849e+00,1.177367e-01,2.996385e+05
5.861855e-01,1.752309e+02,2.079723e-02,9.044508e+00,1.152857e-01,2.978927e+05
5.879146e-01,1.725872e+02,2.003803e-02,9.023687e+00,1.129942e-01,2.962528e+05
5.896438e-01,1.690514e+02,1.966023e-02,8.921687e+00,1.103203e-01,2.949348e+05
5.913730e-01,1.619273e+02,1.935395e-02,8.892649e+00,1.073213e-01,2.937155e+05
5.931021e-01,1.646208e+02,1.895283e-02,8.633575e+00,1.046895e-01,2.927651e+05
5.948313e-01,1.585413e+02,1.832110e-02,8.646326e+00,1.024693e-01,2.920034e+05
5.965604e-01,1.523470e+02,1.805934e-02,8.478128e+00,1.001126e-01,2.914169e+05
5.982896e-01,1.504860e+02,1.775555e-02,8.542424e+00,9.784103e-02,2.911299e+05
6.000188e-01,1.446045e+02,1.695255e-02,8.300699e+00,9.550504e-02,2.909492e+05
6.017479e-01,1.428006e+02,1.671621e-02,8.206386e+00,9.323144e-02,2.911181e+05
6.034771e-01,1.393376e+02,1.636262e-02,8.078739e+00,9.129163e-02,2.914288e+05
6.052062e-01,1.368217e+02,1.601389e-02,8.084081e+00,8.961512e-02,2.919847e+05
6.069354e-01,1.373462e+02,1.583214e-02,7.829538e+00,8.702287e-02,2.927939e+05
6.086646e-01,1.320361e+02,1.540435e-02,7.784548e+00,8.499612e-02,2.937402e+05
6.103937e-01,1.325190e+02,1.483760e-02,7.790218e+00,8.193882e-02,2.950508e+05
6.121229e-01,1.290307e+02,1.450316e-02,7.609393e+00,7.893893e-02,2.964717e+05
6.138520e-01,1.270619e+02,1.409552e-02,7.562011e+00,7.629610e-02,2.981989e+05
6.155812e-01,1.243404e+02,1.385985e-02,7.376334e+00,7.337764e-02,3.001180e+05
6.173104e-01,1.251352e+02,1.332044e-02,7.260032e+00,7.103206e-02,3.022314e+05
6.190395e-01,1.167290e+02,1.315547e-02,7.274613e+00,6.860631e-02,3.046407e+05
6.207687e-01,1.207100e+02,1.263037e-02,7.171333e+00,6.645509e-02,3.071570e+05
6.224978e-01,1.141234e+02,1.234981e-02,6.946054e+00,6.456612e-02,3.100218e+05
6.242270e-01,1.142720e+02,1.214923e-02,6.870170e+00,6.259577e-02,3.130113e+05
6.259562e-01,1.108404e+02,1.180156e-02,6.784388e+00,5.957694e-02,3.162372e+05
6.276853e-01,1.076927e+02,1.176857e-02,6.792866e+00,5.844928e-02,3.196814e+05
6.294145e-01,1.076759e+02,1.140907e-02,6.727331e+00,5.703313e-02,3.232558e+05
6.311437e-01,1.046066e+02,1.087350e-02,6.569628e+00,5.543731e-02,3.271333e+05
6.328728e-01,1.042725e+02,1.098299e-02,6.448574e+00,5.404737e-02,3.311014e+05
6.346020e-01,1.030718e+02,1.057068e-02,6.304068e+00,5.320943e-02,3.353253e+05
6.363311e-01,1.005372e+02,1.026401e-02,6.250248e+00,5.133163e-02,3.396900e+05
6.380603e-01,1.005634e+02,1.000044e-02,6.141032e+00,4.899164e-02,3.442109e+05
6.397895e-01,1.011133e+02,9.754187e-03,6.146381e+00,4.724952e-02,3.489411e+05
6.415186e-01,9.704421e+01,9.554879e-03,6.052346e+00,4.601732e-02,3.537481e+05
6.432478e-01,9.857658e+01,9.288219e-03,5.934970e+00,4.478763e-02,3.587989e+05
6.449769e-01,9.950459e+01,9.178262e-03,5.969384e+00,4.322490e-02,3.639232e+05
6.467061e-01,9.798228e+01,8.900906e-03,5.869648e+00,4.193415e-02,3.692028e+05
6.484353e-01,1.003749e+02,8.718448e-03,5.807078e+00,4.102162e-02,3.746052e+05
6.501644e-01,9.700158e+01,8.483298e-03,5.710259e+00,3.986062e-02,3.800872e+05
6.518936e-01,1.023192e+02,8.188907e-03,5.821923e+00,3.852151e-02,3.857255e+05
6.536227e-01,9.763158e+01,8.012386e-03,5.713982e+00,3.790409e-02,3.914081e+05
6.553519e-01,9.782312e+01,7.839673e-03,5.652902e+00,3.704766e-02,3.972129e+05
6.570811e-01,9.839087e+01,7.493273e-03,5.664577e+00,3.613738e-02,4.030705e+05
6.588102e-01,9.800502e+01,7.208610e-03,5.561839e+00,3.504370e-02,4.089915e+05
6.605394e-01,9.965708e+01,7.071948e-03,5.585607e+00,3.410316e-02,4.149761e+05
6.622685e-01,9.808789e+01,6.930090e-03,5.485572e+00,3.360598e-02,4.209841e+05
6.639977e-01,9.906632e+01,6.672754e-03,5.443513e+00,3.291076e-02,4.270456e+05
6.657269e-01,9.788539e+01,6.533864e-03,5.486972e+00,3.208234e-02,4.331138e+05
6.674560e-01,9.673977e+01,6.278893e-03,5.422694e+00,3.131418e-02,4.391973e+05
6.691852e-01,9.526362e+01,6.156495e-03,5.458202e+00,3.066755e-02,4.452749e+05
6.709143e-01,9.637539e+01,5.980667e-03,5.390800e+00,3.017645e-02,4.513477e+05
6.726435e-01,9.685890e+01,5.782237e-03,5.330323e+00,2.983809e-02,4.573830e+05
6.743727e-01,9.602404e+01,5.677776e-03,5.295308e+00,2.900143e-02,4.634011e+05
6.761018e-01,9.878482e+01,5.492250e-03,5.214009e+00,2.883136e-02,4.693542e+05
6.778310e-01,9.698331e+01,5.366195e-03,5.208602e+00,2.840798e-02,4.752604e+05
6.795602e-01,9.911635e+01,5.235902e-03,5.133271e+00,2.772221e-02,4.811044e+05
6.812893e-01,9.846816e+01,5.088601e-03,5.075504e+00,2.716095e-02,4.868470e+05
6.830185e-01,1.008132e+02,4.972786e-03,5.047332e+00,2.692568e-02,4.925495e+05
6.847476e-01,1.006693e+02,4.839796e-03,5.014515e+00,2.649343e-02,4.980791e+05
6.864768e-01,1.036259e+02,4.708199e-03,4.969110e+00,2.599483e-02,5.035515e+05
6.882060e-01,1.030652e+02,4.601600e-03,4.988248e+00,2.543088e-02,5.088768e+05
6.899351e-01,1.017759e+02,4.418122e-03,5.021149e+00,2.494031e-02,5.140702e+05
6.916643e-01,1.053411e+02,4.324481e-03,4.913862e+00,2.483334e-02,5.191613e+05
6.933934e-01,1.034700e+02,4.185662e-03,4.834688e+00,2.411879e-02,5.240302e+05
6.951226e-01,1.030195e+02,4.110014e-03,4.807281e+00,2.368700e-02,5.288216e+05
6.968518e-01,1.046761e+02,3.984502e-03,4.809507e+00,2.337230e-02,5.333598e+05
6.985809e-01,1.048280e+02,3.846876e-03,4.714212e+00,2.308805e-02,5.377684e+05
7.003101e-01,1.041160e+02,3.815437e-03,4.771076e+00,2.278635e-02,5.419907e+05
7.020392e-01,1.057472e+02,3.651350e-03,4.761584e+00,2.239209e-02,5.459777e+05
7.037684e-01,1.058736e+02,3.550036e-03,4.700126e+00,2.174537e-02,5.498602e+05
7.054976e-01,1.068074e+02,3.484305e-03,4.648878e+00,2.131721e-02,5.533903e+05
7.072267e-01,1.038488e+02,3.415611e-03,4.573200e+00,2.097343e-02,5.568128e+05
7.089559e-01,1.048922e+02,3.323227e-03,4.651727e+00,2.057128e-02,5.599521e+05
7.106850e-01,1.032895e+02,3.261785e-03,4.501260e+00,2.010547e-02,5.628759e+05
7.124142e-01,1.023586e+02,3.186777e-03,4.549981e+00,1.950128e-02,5.656161e+05
7.141434e-01,1.036170e+02,3.130916e-03,4.448005e+00,1.918048e-02,5.680156e+05
7.158725e-01,1.039333e+02,3.033529e-03,4.495354e+00,1.867850e-02,5.702966e+05
7.176017e-01,1.024933e+02,2.943807e-03,4.351087e+00,1.804028e-02,5.721956e+05
7.193308e-01,1.026198e+02,2.847683e-03,4.319522e+00,1.755616e-02,5.739252e+05
7.210600e-01,1.005098e+02,2.791985e-03,4.340488e+00,1.726569e-02,5.753875e+05
7.227892e-01,1.012847e+02,2.668868e-03,4.291326e+00,1.685434e-02,5.765519e+05
7.245183e-01,1.029954e+02,2.641512e-03,4.153281e+00,1.641745e-02,5.775696e+05
7.262475e-01,1.016290e+02,2.557782e-03,4.082102e+00,1.593771e-02,5.781601e+05
7.279767e-01,1.022954e+02,2.475723e-03,4.042077e+00,1.550404e-02,5.786234e+05
7.297058e-01,9.985207e+01,2.426428e-03,4.107346e+00,1.539401e-02,5.787421e+05
7.314350e-01,9.572827e+01,2.347828e-03,3.866303e+00,1.498879e-02,5.786281e+05
7.331641e-01,9.364004e+01,2.293810e-03,3.910541e+00,1.457364e-02,5.782978e+05
7.348933e-01,9.186737e+01,2.256172e-03,3.832997e+00,1.432414e-02,5.776110e+05
7.366225e-01,9.039891e+01,2.159447e-03,3.833296e+00,1.409038e-02,5.767990e+05
7.383516e-01,8.752056e+01,2.121948e-03,3.776959e+00,1.363931e-02,5.755851e+05
7.400808e-01,8.652902e+01,2.067136e-03,3.686743e+00,1.342045e-02,5.742143e+05
7.418099e-01,8.479488e+01,2.041841e-03,3.648884e+00,1.301312e-02,5.725718e+05
7.435391e-01,8.297749e+01,1.983868e-03,3.670114e+00,1.269178e-02,5.706594e+05
7.452683e-01,7.991040e+01,1.913640e-03,3.574411e+00,1.241556e-02,5.686008e+05
7.469974e-01,7.962244e+01,1.933550e-03,3.579316e+00,1.210602e-02,5.661688e+05
7.487266e-01,7.820403e+01,1.840769e-03,3.523649e+00,1.173059e-02,5.636270e+05
7.504557e-01,7.838282e+01,1.806518e-03,3.550428e+00,1.157853e-02,5.607838e+05
7.521849e-01,7.644798e+01,1.734838e-03,3.424250e+00,1.122691e-02,5.577602e+05
7.539141e-01,7.552626e+01,1.715984e-03,3.441576e+00,1.091294e-02,5.545536e+05
7.556432e-01,7.682208e+01,1.639284e-03,3.325983e+00,1.064156e-02,5.510820e+05
7.573724e-01,7.297839e+01,1.583211e-03,3.329398e+00,1.030000e-02,5.475154e+05
7.591015e-01,7.207149e+01,1.563776e-03,3.276644e+00,1.009549e-02,5.436520e+05
7.608307e-01,7.169151e+01,1.512362e-03,3.221693e+00,9.777469e-03,5.396889e+05
7.625599e-01,7.098504e+01,1.473455e-03,3.203776e+00,9.433926e-03,5.355362e+05
7.642890e-01,6.933620e+01,1.435250e-03,3.110177e+00,9.097155e-03,5.312201e+05
7.660182e-01,7.004231e+01,1.402448e-03,3.100207e+00,8.761685e-03,5.268063e+05
7.677473e-01,6.846811e+01,1.333408e-03,3.075707e+00,8.370796e-03,5.221829e+05
7.694765e-01,6.666590e+01,1.319414e-03,3.055127e+00,8.149457e-03,5.175000e+05
7.712057e-01,6.422666e+01,1.274517e-03,3.023618e+00,7.862311e-03,5.126561e+05
7.729348e-01,6.524472e+01,1.257374e-03,2.996195e+00,7.622480e-03,5.077335e+05
7.746640e-01,6.401095e+01,1.245402e-03,2.958392e+00,7.429644e-03,5.027232e+05
7.763932e-01,6.209890e+01,1.212520e-03,2.944614e+00,7.205345e-03,4.976126e+05
7.781223e-01,6.187672e+01,1.145228e-03,2.928695e+00,6.953139e-03,4.924663e+05
7.798515e-01,6.076129e+01,1.123937e-03,2.865178e+00,6.742658e-03,4.872252e+05
7.815806e-01,5.962541e+01,1.081888e-03,2.868767e+00,6.501365e-03,4.819643e+05
7.833098e-01,5.833066e+01,1.065098e-03,2.844622e+00,6.311143e-03,4.766607e+05
7.850390e-01,5.676028e+01,1.045448e-03,2.799381e+00,6.192614e-03,4.713405e+05
7.867681e-01,5.680406e+01,1.019420e-03,2.759749e+00,5.960769e-03,4.660098e+05
7.884973e-01,5.550242e+01,9.627590e-04,2.739611e+00,5.828418e-03,4.606862e+05
7.902264e-01,5.492396e+01,9.312858e-04,2.745002e+00,5.652111e-03,4.553712e+05
7.919556e-01,5.352844e+01,9.205906e-04,2.653342e+00,5.477067e-03,4.500919e+05
7.936848e-01,5.228191e+01,8.990794e-04,2.677535e+00,5.311711e-03,4.448484e+05
7.954139e-01,5.285841e+01,8.595021e-04,2.649367e+00,5.137360e-03,4.396484e+05
7.971431e-01,5.229072e+01,8.514959e-04,2.619099e+00,5.003129e-03,4.345313e+05
7.988722e-01,5.173780e+01,8.249066e-04,2.607083e+00,4.901491e-03,4.294472e+05
8.006014e-01,5.007060e+01,7.910561e-04,2.564010e+00,4.762604e-03,4.245068e+05
8.023306e-01,5.075994e+01,7.653007e-04,2.546882e+00,4.619821e-03,4.196206e+05
8.040597e-01,5.074894e+01,7.464233e-04,2.555155e+00,4.508680e-03,4.148604e+05
8.057889e-01,5.014732e+01,7.247560e-04,2.494294e+00,4.405735e-03,4.102231e+05
8.075180e-01,5.004654e+01,7.041359e-04,2.464304e+00,4.275734e-03,4.056743e+05
8.092472e-01,5.043791e+01,6.929634e-04,2.456186e+00,4.175919e-03,4.013339e+05
8.109764e-01,4.917906e+01,6.679639e-04,2.466784e+00,4.083946e-03,3.970659e+05
8.127055e-01,4.996922e+01,6.507163e-04,2.413490e+00,3.986512e-03,3.930281e+05
8.144347e-01,5.027648e+01,6.330426e-04,2.367791e+00,3.883027e-03,3.891178e+05
8.161638e-01,5.023272e+01,6.230154e-04,2.362530e+00,3.782794e-03,3.853767e+05
8.178930e-01,5.136248e+01,6.101529e-04,2.319389e+00,3.697714e-03,3.818650e+05
8.196222e-01,5.128390e+01,5.890886e-04,2.291736e+00,3.609454e-03,3.784457e+05
8.213513e-01,5.160917e+01,5.700230e-04,2.329886e+00,3.529989e-03,3.753696e+05
8.230805e-01,5.086736e+01,5.682562e-04,2.301271e+00,3.473258e-03,3.723966e+05
8.248097e-01,4.963315e+01,5.434726e-04,2.270669e+00,3.436803e-03,3.696873e+05
8.265388e-01,5.162236e+01,5.360220e-04,2.271743e+00,3.375745e-03,3.671937e+05
8.282680e-01,5.180289e+01,5.189534e-04,2.252450e+00,3.291681e-03,3.648686e+05
8.299971e-01,5.158163e+01,5.071325e-04,2.233025e+00,3.230391e-03,3.628815e+05
8.317263e-01,5.234148e+01,4.981189e-04,2.215076e+00,3.196871e-03,3.610091e+05
8.334555e-01,5.286650e+01,4.771482e-04,2.235105e+00,3.156890e-03,3.594985e+05
8.351846e-01,5.278761e+01,4.656709e-04,2.162781e+00,3.089484e-03,3.581620e+05
8.369138e-01,5.359335e+01,4.596984e-04,2.142724e+00,3.076589e-03,3.570771e+05
8.386429e-01,5.391619e+01,4.445208e-04,2.137340e+00,3.026167e-03,3.562924e+05
8.403721e-01,5.408541e+01,4.323629e-04,2.089607e+00,2.950797e-03,3.556416e+05
8.421013e-01,5.430732e+01,4.186235e-04,2.047962e+00,2.882262e-03,3.554199e+05
8.438304e-01,5.483761e+01,4.023750e-04,2.043936e+00,2.810496e-03,3.553235e+05
8.455596e-01,5.401054e+01,3.939807e-04,2.042923e+00,2.769178e-03,3.555573e+05
8.472887e-01,5.489705e+01,3.843931e-04,1.987256e+00,2.700110e-03,3.560310e+05
8.490179e-01,5.411348e+01,3.712873e-04,1.967342e+00,2.626114e-03,3.567098e+05
8.507471e-01,5.354273e+01,3.594453e-04,1.961504e+00,2.574389e-03,3.577530e+05
8.524762e-01,5.328276e+01,3.540688e-04,1.923956e+00,2.561933e-03,3.589209e+05
8.542054e-01,5.249876e+01,3.396622e-04,1.920351e+00,2.508906e-03,3.604820e+05
8.559345e-01,5.296118e+01,3.310652e-04,1.881104e+00,2.438517e-03,3.622102e+05
8.576637e-01,5.368530e+01,3.191302e-04,1.856570e+00,2.386366e-03,3.642036e+05
8.593929e-01,5.402502e+01,3.155816e-04,1.845954e+00,2.348112e-03,3.664798e+05
8.611220e-01,5.221562e+01,3.044260e-04,1.841218e+00,2.307888e-03,3.688956e+05
8.628512e-01,5.134768e+01,2.953594e-04,1.765110e+00,2.258683e-03,3.717028e+05
8.645803e-01,5.157992e+01,2.836105e-04,1.773719e+00,2.184064e-03,3.746226e+05
8.663095e-01,5.086340e+01,2.779208e-04,1.795879e+00,2.142713e-03,3.778460e+05
8.680387e-01,5.029406e+01,2.698555e-04,1.798737e+00,2.082910e-03,3.812660e+05
8.697678e-01,5.037996e+01,2.607939e-04,1.750347e+00,2.001781e-03,3.848692e+05
8.714970e-01,5.090746e+01,2.535124e-04,1.726708e+00,1.953535e-03,3.887612e+05
8.732261e-01,4.966908e+01,2.481761e-04,1.708315e+00,1.903874e-03,3.927532e+05
8.749553e-01,4.849048e+01,2.427493e-04,1.709762e+00,1.850432e-03,3.970574e+05
8.766845e-01,4.818305e+01,2.347473e-04,1.669879e+00,1.789867e-03,4.014772e+05
8.784136e-01,4.788884e+01,2.304907e-04,1.659353e+00,1.729565e-03,4.060977e+05
8.801428e-01,4.727327e+01,2.213821e-04,1.618639e+00,1.679876e-03,4.109075e+05
8.818720e-01,4.678354e+01,2.160476e-04,1.600795e+00,1.647830e-03,4.158201e+05
8.836011e-01,4.601127e+01,2.106170e-04,1.585937e+00,1.577497e-03,4.209786e+05
8.853303e-01,4.525216e+01,2.055989e-04,1.563462e+00,1.530638e-03,4.262063e+05
8.870594e-01,4.415850e+01,2.024857e-04,1.533797e+00,1.479502e-03,4.316199e+05
8.887886e-01,4.295974e+01,2.007679e-04,1.539048e+00,1.422117e-03,4.371360e+05
8.905178e-01,4.224193e+01,1.878897e-04,1.531562e+00,1.393024e-03,4.427562e+05
8.922469e-01,4.208052e+01,1.846874e-04,1.516149e+00,1.354484e-03,4.485121e+05
8.939761e-01,4.169642e+01,1.801880e-04,1.485845e+00,1.296298e-03,4.543159e+05
8.957052e-01,4.174998e+01,1.742495e-04,1.452110e+00,1.250687e-03,4.602535e+05
8.974344e-01,4.183332e+01,1.689339e-04,1.441573e+00,1.217046e-03,4.662288e+05
8.991636e-01,4.083379e+01,1.666591e-04,1.444209e+00,1.184276e-03,4.722756e+05
9.008927e-01,4.110923e+01,1.605870e-04,1.433318e+00,1.155374e-03,4.783689e+05
9.026219e-01,3.950080e+01,1.572384e-04,1.396900e+00,1.118106e-03,4.844905e+05
9.043510e-01,3.830273e+01,1.498117e-04,1.373889e+00,1.091428e-03,4.906482e+05
9.060802e-01,3.889647e+01,1.483215e-04,1.379345e+00,1.062552e-03,4.968107e+05
9.078094e-01,3.853162e+01,1.444049e-04,1.350382e+00,1.026997e-03,5.029772e+05
9.095385e-01,3.705741e+01,1.390694e-04,1.325686e+00,9.951468e-04,5.091286e+05
9.112677e-01,3.626025e+01,1.345406e-04,1.312049e+00,9.693459e-04,5.152639e+05
9.129968e-01,3.516955e+01,1.300965e-04,1.315902e+00,9.424140e-04,5.213487e+05
9.147260e-01,3.438951e+01,1.276380e-04,1.281585e+00,9.174564e-04,5.274136e+05
9.164552e-01,3.298112e+01,1.220494e-04,1.300657e+00,8.927884e-04,5.333811e+05
9.181843e-01,3.316250e+01,1.191209e-04,1.256384e+00,8.679855e-04,5.393044e+05
9.199135e-01,3.168052e+01,1.164140e-04,1.253258e+00,8.575048e-04,5.451354e+05
9.216426e-01,3.214260e+01,1.116326e-04,1.241016e+00,8.263276e-04,5.508629e+05
9.233718e-01,3.078142e+01,1.087008e-04,1.240436e+00,7.993682e-04,5.565231e+05
9.251010e-01,3.063745e+01,1.060344e-04,1.200475e+00,7.780546e-04,5.620026e+05
9.268301e-01,3.016294e+01,1.028963e-04,1.192517e+00,7.589922e-04,5.674186e+05
9.285593e-01,2.932325e+01,9.942929e-05,1.201012e+00,7.369646e-04,5.726387e+05
9.302885e-01,3.008183e+01,9.731179e-05,1.173035e+00,7.242380e-04,5.777380e+05
9.320176e-01,2.867315e+01,9.473455e-05,1.160677e+00,7.012763e-04,5.826905e+05
9.337468e-01,2.857854e+01,9.239972e-05,1.127327e+00,6.829034e-04,5.874254e+05
9.354759e-01,2.799834e+01,8.959919e-05,1.166070e+00,6.678469e-04,5.920759e+05
9.372051e-01,2.781964e+01,8.825845e-05,1.114257e+00,6.490715e-04,5.964077e+05
9.389343e-01,2.799221e+01,8.494201e-05,1.113162e+00,6.310392e-04,6.006345e+05
9.406634e-01,2.727199e+01,8.292241e-05,1.091603e+00,6.163508e-04,6.046155e+05
9.423926e-01,2.669589e+01,8.013876e-05,1.099562e+00,5.977311e-04,6.083790e+05
9.441217e-01,2.749309e+01,7.866861e-05,1.093560e+00,5.802461e-04,6.119860e+05
9.458509e-01,2.589467e+01,7.655426e-05,1.065589e+00,5.653376e-04,6.152508e+05
9.475801e-01,2.616702e+01,7.515901e-05,1.071272e+00,5.465814e-04,6.184009e+05
9.493092e-01,2.642569e+01,7.274722e-05,1.048887e+00,5.250435e-04,6.211972e+05
9.510384e-01,2.606238e+01,6.977504e-05,1.037911e+00,5.062704e-04,6.238079e+05
9.527675e-01,2.586696e+01,6.745040e-05,1.024463e+00,4.916649e-04,6.261721e+05
9.544967e-01,2.602448e+01,6.687392e-05,1.016898e+00,4.769805e-04,6.282190e+05
9.562259e-01,2.621359e+01,6.499103e-05,1.010272e+00,4.584610e-04,6.301377e+05
9.579550e-01,2.580878e+01,6.304932e-05,9.969142e-01,4.505463e-04,6.316015e+05
9.596842e-01,2.576778e+01,6.102048e-05,9.891432e-01,4.400921e-04,6.329338e+05
9.614133e-01,2.580497e+01,5.944226e-05,9.942300e-01,4.256896e-04,6.339296e+05
9.631425e-01,2.583971e+01,5.846291e-05,9.794876e-01,4.146302e-04,6.346617e+05
9.648717e-01,2.511605e+01,5.658433e-05,9.689502e-01,4.087608e-04,6.351867e+05
9.666008e-01,2.547886e+01,5.492203e-05,9.556714e-01,3.990386e-04,6.353125e+05
9.683300e-01,2.570542e+01,5.364878e-05,9.472502e-01,3.952652e-04,6.353044e+05
9.700591e-01,2.639065e+01,5.269919e-05,9.406332e-01,3.855926e-04,6.348824e+05
9.717883e-01,2.605782e+01,5.077790e-05,9.301415e-01,3.745805e-04,6.342687e+05
9.735175e-01,2.638718e+01,5.001265e-05,9.150259e-01,3.658844e-04,6.333771e+05
9.752466e-01,2.657301e+01,4.842711e-05,9.157036e-01,3.606847e-04,6.321655e+05
9.769758e-01,2.625921e+01,4.660119e-05,9.073538e-01,3.504713e-04,6.308106e+05
9.787050e-01,2.638624e+01,4.492990e-05,9.098340e-01,3.454246e-04,6.290139e+05
9.804341e-01,2.610680e+01,4.416073e-05,8.991367e-01,3.406760e-04,6.270922e+05
9.821633e-01,2.680214e+01,4.191414e-05,8.908554e-01,3.351179e-04,6.248418e+05
9.838924e-01,2.630141e+01,4.151681e-05,8.808136e-01,3.281805e-04,6.223619e+05
9.856216e-01,2.607709e+01,3.993318e-05,8.808831e-01,3.191188e-04,6.196850e+05
