k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
4.340525e+00,9.211372e-11,9.340496e-11,1.425010e-10,1.233365e-10,6.140462e-11
4.340968e+00,9.166896e-11,9.367672e-11,1.432427e-10,1.232725e-10,6.171815e-11
4.341412e+00,9.128390e-11,9.396014e-11,1.440517e-10,1.194189e-10,6.207474e-11
4.341855e+00,9.098627e-11,9.421722e-11,1.449214e-10,1.140907e-10,6.247713e-11
4.342298e+00,9.080020e-11,9.440352e-11,1.458339e-10,1.106360e-10,6.292379e-11
4.342741e+00,9.074390e-11,9.447422e-11,1.467628e-10,1.103327e-10,6.340950e-11
4.343184e+00,9.082767e-11,9.439149e-11,1.476809e-10,1.113499e-10,6.392543e-11
4.343627e+00,9.105344e-11,9.413159e-11,1.485677e-10,1.107180e-10,6.445834e-11
4.344070e+00,9.141743e-11,9.368390e-11,1.494182e-10,1.074088e-10,6.499097e-11
4.344513e+00,9.190975e-11,9.304500e-11,1.502444e-10,1.035738e-10,6.550493e-11
4.344956e+00,9.251582e-11,9.221326e-11,1.510739e-10,1.026984e-10,6.598052e-11
4.345399e+00,9.322074e-11,9.118477e-11,1.519474e-10,1.063238e-10,6.639664e-11
4.345842e+00,9.400967e-11,8.995646e-11,1.529066e-10,1.123854e-10,6.673327e-11
4.346285e+00,9.486953e-11,8.853428e-11,1.539812e-10,1.167887e-10,6.697190e-11
4.346728e+00,9.579077e-11,8.694056e-11,1.551803e-10,1.168846e-10,6.709636e-11
4.347171e+00,9.676580e-11,8.521482e-11,1.564866e-10,1.137370e-10,6.709414e-11
4.347614e+00,9.778858e-11,8.340540e-11,1.578567e-10,1.111395e-10,6.695682e-11
4.348057e+00,9.885453e-11,8.155989e-11,1.592240e-10,1.122694e-10,6.668031e-11
4.348500e+00,9.995619e-11,7.971898e-11,1.605128e-10,1.169841e-10,6.626471e-11
4.348943e+00,1.010824e-10,7.791764e-11,1.616508e-10,1.221506e-10,6.571471e-11
4.349386e+00,1.022175e-10,7.619296e-11,1.625785e-10,1.246089e-10,6.503952e-11
4.349829e+00,1.033388e-10,7.459051e-11,1.632595e-10,1.239947e-10,6.425103e-11
4.350272e+00,1.044195e-10,7.316679e-11,1.636846e-10,1.228485e-10,6.336346e-11
4.350716e+00,1.054306e-10,7.198189e-11,1.638717e-10,1.239967e-10,6.239301e-11
4.351159e+00,1.063422e-10,7.108709e-11,1.638591e-10,1.277308e-10,6.135650e-11
4.351602e+00,1.071261e-10,7.051748e-11,1.636995e-10,1.314659e-10,6.027069e-11
4.352045e+00,1.077583e-10,7.029109e-11,1.634554e-10,1.322158e-10,5.915157e-11
4.352488e+00,1.082222e-10,7.041715e-11,1.631957e-10,1.295500e-10,5.801382e-11
4.352931e+00,1.085090e-10,7.090582e-11,1.629871e-10,1.262061e-10,5.686970e-11
4.353374e+00,1.086189e-10,7.177145e-11,1.628948e-10,1.256954e-10,5.573000e-11
4.353817e+00,1.085591e-10,7.302694e-11,1.629825e-10,1.290459e-10,5.460383e-11
4.354260e+00,1.083447e-10,7.467345e-11,1.633052e-10,1.336862e-10,5.349772e-11
4.354703e+00,1.079977e-10,7.669278e-11,1.639054e-10,1.355593e-10,5.241664e-11
4.355146e+00,1.075432e-10,7.904719e-11,1.648079e-10,1.326131e-10,5.136357e-11
4.355589e+00,1.070106e-10,8.169008e-11,1.660173e-10,1.265442e-10,5.033983e-11
4.356032e+00,1.064301e-10,8.457689e-11,1.675125e-10,1.212518e-10,4.934524e-11
4.356475e+00,1.058311e-10,8.767091e-11,1.692455e-10,1.194274e-10,4.837709e-11
4.356918e+00,1.052417e-10,9.094265e-11,1.711460e-10,1.203661e-10,4.743148e-11
4.357361e+00,1.046863e-10,9.435921e-11,1.731303e-10,1.209154e-10,4.650265e-11
4.357804e+00,1.041860e-10,9.787518e-11,1.751061e-10,1.185761e-10,4.558280e-11
4.358247e+00,1.037554e-10,1.014306e-10,1.769811e-10,1.138329e-10,4.466301e-11
4.358690e+00,1.034033e-10,1.049583e-10,1.786698e-10,1.095708e-10,4.373383e-11
4.359133e+00,1.031334e-10,1.083962e-10,1.801031e-10,1.081914e-10,4.278607e-11
4.359576e+00,1.029413e-10,1.116958e-10,1.812285e-10,1.092043e-10,4.181058e-11
4.360019e+00,1.028189e-10,1.148225e-10,1.820121e-10,1.096138e-10,4.080051e-11
4.360463e+00,1.027537e-10,1.177467e-10,1.824401e-10,1.067834e-10,3.975194e-11
4.360906e+00,1.027293e-10,1.204344e-10,1.825197e-10,1.011036e-10,3.866417e-11
4.361349e+00,1.027289e-10,1.228444e-10,1.822807e-10,9.591514e-11,3.754144e-11
4.361792e+00,1.027346e-10,1.249327e-10,1.817724e-10,9.464933e-11,3.639127e-11
4.362235e+00,1.027274e-10,1.266620e-10,1.810648e-10,9.774358e-11,3.522562e-11
4.362678e+00,1.026875e-10,1.280103e-10,1.802471e-10,1.021532e-10,3.406059e-11
4.363121e+00,1.025956e-10,1.289722e-10,1.794195e-10,1.039424e-10,3.291414e-11
4.363564e+00,1.024323e-10,1.295512e-10,1.786881e-10,1.016444e-10,3.180716e-11
4.364007e+00,1.021771e-10,1.297499e-10,1.781588e-10,9.738830e-11,3.076142e-11
4.364450e+00,1.018129e-10,1.295655e-10,1.779269e-10,9.482864e-11,2.979692e-11
4.364893e+00,1.013243e-10,1.289936e-10,1.780668e-10,9.581843e-11,2.893228e-11
4.365336e+00,1.007012e-10,1.280335e-10,1.786260e-10,9.886070e-11,2.818393e-11
4.365779e+00,9.994114e-11,1.266979e-10,1.796190e-10,1.006804e-10,2.756481e-11
4.366222e+00,9.904947e-11,1.250149e-10,1.810221e-10,9.936592e-11,2.708419e-11
4.366665e+00,9.804269e-11,1.230233e-10,1.827690e-10,9.610399e-11,2.674773e-11
4.367108e+00,9.694701e-11,1.207656e-10,1.847501e-10,9.390053e-11,2.655724e-11
4.367551e+00,9.579468e-11,1.182825e-10,1.868182e-10,9.453166e-11,2.651098e-11
4.367994e+00,9.462398e-11,1.156114e-10,1.887962e-10,9.664873e-11,2.660502e-11
4.368437e+00,9.347409e-11,1.127898e-10,1.904919e-10,9.689657e-11,2.683240e-11
4.368880e+00,9.238031e-11,1.098628e-10,1.917177e-10,9.307283e-11,2.718398e-11
4.369323e+00,9.137208e-11,1.068838e-10,1.923173e-10,8.639857e-11,2.764948e-11
4.369767e+00,9.046941e-11,1.039106e-10,1.921927e-10,8.072493e-11,2.821732e-11
4.370210e+00,8.968138e-11,1.010019e-10,1.913239e-10,7.929468e-11,2.887492e-11
4.370653e+00,8.900897e-11,9.821108e-11,1.897812e-10,8.194626e-11,2.960828e-11
4.371096e+00,8.844476e-11,9.558258e-11,1.877267e-10,8.528599e-11,3.040352e-11
4.371539e+00,8.797719e-11,9.315427e-11,1.853941e-10,8.568239e-11,3.124618e-11
4.371982e+00,8.759436e-11,9.096001e-11,1.830541e-10,8.238656e-11,3.211970e-11
4.372425e+00,8.728367e-11,8.903135e-11,1.809749e-10,7.799667e-11,3.300830e-11
4.372868e+00,8.703598e-11,8.739590e-11,1.793775e-10,7.593356e-11,3.389716e-11
4.373311e+00,8.684473e-11,8.607518e-11,1.783944e-10,7.730672e-11,3.477073e-11
4.373754e+00,8.670397e-11,8.508485e-11,1.780467e-10,8.004999e-11,3.561466e-11
4.374197e+00,8.660880e-11,8.443303e-11,1.782395e-10,8.105381e-11,3.641703e-11
4.374640e+00,8.655222e-11,8.412014e-11,1.787765e-10,7.922218e-11,3.716709e-11
4.375083e+00,8.652344e-11,8.414026e-11,1.793939e-10,7.654248e-11,3.785690e-11
4.375526e+00,8.650940e-11,8.448019e-11,1.798028e-10,7.614596e-11,3.848209e-11
4.375969e+00,8.649700e-11,8.512107e-11,1.797366e-10,7.918462e-11,3.904050e-11
4.376412e+00,8.647477e-11,8.604058e-11,1.789921e-10,8.349887e-11,3.953285e-11
4.376855e+00,8.643636e-11,8.721506e-11,1.774545e-10,8.541887e-11,3.996248e-11
4.377298e+00,8.638224e-11,8.862214e-11,1.751089e-10,8.311689e-11,4.033399e-11
4.377741e+00,8.632039e-11,9.023886e-11,1.720399e-10,7.842957e-11,4.065307e-11
4.378184e+00,8.626939e-11,9.204006e-11,1.684135e-10,7.541899e-11,4.092558e-11
4.378627e+00,8.625405e-11,9.399635e-11,1.644503e-10,7.690043e-11,4.115591e-11
4.379070e+00,8.630189e-11,9.607297e-11,1.603998e-10,8.203338e-11,4.134708e-11
4.379514e+00,8.643990e-11,9.823499e-11,1.565156e-10,8.712954e-11,4.150022e-11
4.379957e+00,8.668703e-11,1.004510e-10,1.530312e-10,8.892082e-11,4.161430e-11
4.380400e+00,8.705292e-11,1.026950e-10,1.501402e-10,8.732537e-11,4.168653e-11
4.380843e+00,8.753706e-11,1.049487e-10,1.479819e-10,8.525474e-11,4.171241e-11
4.381286e+00,8.812793e-11,1.071982e-10,1.466317e-10,8.574396e-11,4.168718e-11
4.381729e+00,8.880351e-11,1.094277e-10,1.460976e-10,8.912248e-11,4.160662e-11
4.382172e+00,8.953591e-11,1.116175e-10,1.463196e-10,9.283835e-11,4.146735e-11
4.382615e+00,9.029673e-11,1.137463e-10,1.471763e-10,9.403456e-11,4.126753e-11
4.383058e+00,9.106096e-11,1.157969e-10,1.485007e-10,9.239613e-11,4.100804e-11
4.383501e+00,9.180995e-11,1.177625e-10,1.501001e-10,9.053666e-11,4.069284e-11
4.383944e+00,9.253209e-11,1.196474e-10,1.517796e-10,9.151210e-11,4.032759e-11
4.384387e+00,9.322210e-11,1.214617e-10,1.533671e-10,9.577178e-11,3.992034e-11
4.384830e+00,9.387921e-11,1.232134e-10,1.547384e-10,1.004380e-10,3.948098e-11
4.385273e+00,9.450637e-11,1.249028e-10,1.558284e-10,1.016915e-10,3.901995e-11
4.385716e+00,9.510680e-11,1.265242e-10,1.566329e-10,9.816127e-11,3.854806e-11
4.386159e+00,9.568058e-11,1.280724e-10,1.572044e-10,9.223539e-11,3.807561e-11
4.386602e+00,9.622423e-11,1.295509e-10,1.576388e-10,8.806570e-11,3.761241e-11
4.387045e+00,9.673120e-11,1.309735e-10,1.580549e-10,8.803433e-11,3.716693e-11
4.387488e+00,9.719404e-11,1.323585e-10,1.585699e-10,9.083254e-11,3.674609e-11
4.387931e+00,9.760662e-11,1.337214e-10,1.592840e-10,9.283136e-11,3.635548e-11
4.388374e+00,9.796429e-11,1.350680e-10,1.602703e-10,9.143995e-11,3.599910e-11
4.388818e+00,9.826524e-11,1.363943e-10,1.615676e-10,8.737048e-11,3.568126e-11
4.389261e+00,9.851282e-11,1.376928e-10,1.631819e-10,8.379768e-11,3.540610e-11
4.389704e+00,9.871605e-11,1.389604e-10,1.650902e-10,8.329515e-11,3.517693e-11
4.390147e+00,9.888578e-11,1.402026e-10,1.672504e-10,8.545494e-11,3.499745e-11
4.390590e+00,9.903451e-11,1.414296e-10,1.696064e-10,8.741227e-11,3.487106e-11
4.391033e+00,9.917717e-11,1.426464e-10,1.720934e-10,8.674070e-11,3.480181e-11
4.391476e+00,9.932756e-11,1.438465e-10,1.746480e-10,8.394678e-11,3.479428e-11
4.391919e+00,9.950116e-11,1.450106e-10,1.772091e-10,8.215585e-11,3.485217e-11
4.392362e+00,9.971625e-11,1.461139e-10,1.797203e-10,8.420463e-11,3.497923e-11
4.392805e+00,9.999179e-11,1.471371e-10,1.821354e-10,8.982474e-11,3.517906e-11
4.393248e+00,1.003487e-10,1.480752e-10,1.844215e-10,9.557792e-11,3.545485e-11
4.393691e+00,1.008099e-10,1.489349e-10,1.865575e-10,9.770268e-11,3.580934e-11
4.394134e+00,1.013977e-10,1.497239e-10,1.885340e-10,9.535615e-11,3.624493e-11
4.394577e+00,1.021307e-10,1.504420e-10,1.903469e-10,9.132445e-11,3.676423e-11
4.395020e+00,1.030191e-10,1.510787e-10,1.919935e-10,8.955167e-11,3.736952e-11
4.395463e+00,1.040625e-10,1.516151e-10,1.934681e-10,9.171725e-11,3.806374e-11
4.395906e+00,1.052474e-10,1.520351e-10,1.947556e-10,9.592556e-11,3.884996e-11
4.396349e+00,1.065454e-10,1.523342e-10,1.958328e-10,9.861308e-11,3.973162e-11
4.396792e+00,1.079159e-10,1.525193e-10,1.966726e-10,9.784633e-11,4.071311e-11
4.397235e+00,1.093112e-10,1.526012e-10,1.972505e-10,9.496661e-11,4.179883e-11
4.397678e+00,1.106814e-10,1.525849e-10,1.975529e-10,9.312680e-11,4.299282e-11
4.398121e+00,1.119807e-10,1.524655e-10,1.975866e-10,9.417233e-11,4.429771e-11
4.398565e+00,1.131739e-10,1.522280e-10,1.973828e-10,9.684587e-11,4.571519e-11
4.399008e+00,1.142408e-10,1.518577e-10,1.969947e-10,9.802147e-11,4.724532e-11
4.399451e+00,1.151787e-10,1.513486e-10,1.964887e-10,9.580020e-11,4.888441e-11
4.399894e+00,1.160000e-10,1.507047e-10,1.959362e-10,9.152423e-11,5.062508e-11
4.400337e+00,1.167284e-10,1.499363e-10,1.954039e-10,8.874051e-11,5.245631e-11
4.400780e+00,1.173947e-10,1.490521e-10,1.949407e-10,8.998306e-11,5.436381e-11
4.401223e+00,1.180291e-10,1.480549e-10,1.945747e-10,9.432133e-11,5.632873e-11
4.401666e+00,1.186554e-10,1.469406e-10,1.943167e-10,9.797961e-11,5.832780e-11
4.402109e+00,1.192872e-10,1.457038e-10,1.941677e-10,9.754766e-11,6.033636e-11
4.402552e+00,1.199252e-10,1.443473e-10,1.941275e-10,9.292568e-11,6.232846e-11
4.402995e+00,1.205593e-10,1.428830e-10,1.942066e-10,8.736509e-11,6.427676e-11
4.403438e+00,1.211704e-10,1.413299e-10,1.944321e-10,8.459220e-11,6.615399e-11
4.403881e+00,1.217340e-10,1.397089e-10,1.948506e-10,8.563078e-11,6.793490e-11
4.404324e+00,1.222256e-10,1.380377e-10,1.955196e-10,8.816664e-11,6.959661e-11
4.404767e+00,1.226258e-10,1.363300e-10,1.964962e-10,8.893238e-11,7.111887e-11
4.405210e+00,1.229202e-10,1.345998e-10,1.978256e-10,8.682512e-11,7.248569e-11
4.405653e+00,1.231009e-10,1.328677e-10,1.995265e-10,8.384977e-11,7.368489e-11
4.406096e+00,1.231686e-10,1.311633e-10,2.015789e-10,8.306032e-11,7.470758e-11
4.406539e+00,1.231288e-10,1.295214e-10,2.039230e-10,8.549932e-11,7.554908e-11
4.406982e+00,1.229898e-10,1.279783e-10,2.064618e-10,8.907034e-11,7.620789e-11
4.407425e+00,1.227628e-10,1.265664e-10,2.090685e-10,9.045595e-11,7.668533e-11
4.407869e+00,1.224617e-10,1.253120e-10,2.115983e-10,8.831813e-11,7.698615e-11
4.408312e+00,1.221032e-10,1.242362e-10,2.139007e-10,8.476153e-11,7.711689e-11
4.408755e+00,1.217067e-10,1.233597e-10,2.158320e-10,8.360068e-11,7.708650e-11
4.409198e+00,1.212974e-10,1.227039e-10,2.172620e-10,8.693315e-11,7.690546e-11
4.409641e+00,1.209060e-10,1.222888e-10,2.180787e-10,9.313395e-11,7.658503e-11
4.410084e+00,1.205684e-10,1.221344e-10,2.181938e-10,9.813899e-11,7.613817e-11
4.410527e+00,1.203244e-10,1.222589e-10,2.175417e-10,9.890859e-11,7.557750e-11
4.410970e+00,1.202152e-10,1.226779e-10,2.160812e-10,9.598100e-11,7.491558e-11
4.411413e+00,1.202802e-10,1.234067e-10,2.137927e-10,9.284853e-11,7.416477e-11
4.411856e+00,1.205527e-10,1.244597e-10,2.106823e-10,9.277789e-11,7.333526e-11
4.412299e+00,1.210581e-10,1.258484e-10,2.067875e-10,9.599221e-11,7.243609e-11
4.412742e+00,1.218121e-10,1.275794e-10,2.021756e-10,9.973653e-11,7.147482e-11
4.413185e+00,1.228194e-10,1.296534e-10,1.969478e-10,1.010584e-10,7.045622e-11
4.413628e+00,1.240770e-10,1.320641e-10,1.912430e-10,9.964279e-11,6.938361e-11
4.414071e+00,1.255762e-10,1.348010e-10,1.852339e-10,9.803810e-11,6.825890e-11
4.414514e+00,1.273043e-10,1.378499e-10,1.791203e-10,9.908994e-11,6.708170e-11
4.414957e+00,1.292462e-10,1.411920e-10,1.731197e-10,1.030366e-10,6.585061e-11
4.415400e+00,1.313881e-10,1.448026e-10,1.674510e-10,1.070601e-10,6.456475e-11
4.415843e+00,1.337176e-10,1.486474e-10,1.623163e-10,1.077960e-10,6.322300e-11
4.416286e+00,1.362204e-10,1.526813e-10,1.578789e-10,1.045151e-10,6.182441e-11
4.416729e+00,1.388801e-10,1.568515e-10,1.542413e-10,9.999895e-11,6.037027e-11
4.417172e+00,1.416755e-10,1.610993e-10,1.514342e-10,9.820668e-11,5.886376e-11
4.417616e+00,1.445809e-10,1.653656e-10,1.494099e-10,1.007782e-10,5.730979e-11
4.418059e+00,1.475649e-10,1.695898e-10,1.480434e-10,1.055311e-10,5.571619e-11
4.418502e+00,1.505879e-10,1.737101e-10,1.471487e-10,1.083268e-10,5.409318e-11
4.418945e+00,1.536099e-10,1.776604e-10,1.465062e-10,1.066387e-10,5.245260e-11
4.419388e+00,1.565907e-10,1.813695e-10,1.458905e-10,1.016312e-10,5.080851e-11
4.419831e+00,1.594925e-10,1.847677e-10,1.451019e-10,9.693886e-11,4.917643e-11
4.420274e+00,1.622862e-10,1.877916e-10,1.439948e-10,9.533892e-11,4.757211e-11
4.420717e+00,1.649493e-10,1.903871e-10,1.424950e-10,9.639579e-11,4.601138e-11
4.421160e+00,1.674656e-10,1.925126e-10,1.406066e-10,9.718705e-11,4.450940e-11
4.421603e+00,1.698272e-10,1.941362e-10,1.384054e-10,9.532889e-11,4.307939e-11
4.422046e+00,1.720310e-10,1.952316e-10,1.360231e-10,9.139941e-11,4.173264e-11
4.422489e+00,1.740762e-10,1.957787e-10,1.336273e-10,8.845265e-11,4.047803e-11
4.422932e+00,1.759598e-10,1.957670e-10,1.313961e-10,8.907184e-11,3.932129e-11
4.423375e+00,1.776750e-10,1.951992e-10,1.294939e-10,9.275200e-11,3.826534e-11
4.423818e+00,1.792131e-10,1.940952e-10,1.280567e-10,9.613085e-11,3.731029e-11
4.424261e+00,1.805609e-10,1.924903e-10,1.271850e-10,9.595282e-11,3.645389e-11
4.424704e+00,1.817013e-10,1.904271e-10,1.269355e-10,9.208694e-11,3.569241e-11
4.425147e+00,1.826149e-10,1.879527e-10,1.273220e-10,8.779578e-11,3.502035e-11
4.425590e+00,1.832816e-10,1.851127e-10,1.283212e-10,8.693572e-11,3.443092e-11
4.426033e+00,1.836814e-10,1.819528e-10,1.298781e-10,9.057629e-11,3.391783e-11
4.426476e+00,1.837934e-10,1.785240e-10,1.319115e-10,9.606753e-11,3.347467e-11
4.426919e+00,1.835968e-10,1.748833e-10,1.343200e-10,9.937939e-11,3.309531e-11
4.427363e+00,1.830705e-10,1.710933e-10,1.369920e-10,9.857869e-11,3.277547e-11
4.427806e+00,1.821906e-10,1.672156e-10,1.398156e-10,9.531877e-11,3.251122e-11
4.428249e+00,1.809324e-10,1.633052e-10,1.426851e-10,9.308029e-11,3.229984e-11
4.428692e+00,1.792742e-10,1.594057e-10,1.455106e-10,9.387528e-11,3.214078e-11
4.429135e+00,1.771960e-10,1.555537e-10,1.482264e-10,9.648974e-11,3.203410e-11
4.429578e+00,1.746836e-10,1.517845e-10,1.507942e-10,9.784784e-11,3.198088e-11
4.430021e+00,1.717318e-10,1.481360e-10,1.531998e-10,9.613798e-11,3.198398e-11
4.430464e+00,1.683473e-10,1.446506e-10,1.554455e-10,9.269847e-11,3.204734e-11
4.430907e+00,1.645486e-10,1.413689e-10,1.575461e-10,9.083972e-11,3.217576e-11
4.431350e+00,1.603654e-10,1.383227e-10,1.595157e-10,9.267080e-11,3.237476e-11
4.431793e+00,1.558403e-10,1.355313e-10,1.613616e-10,9.691170e-11,3.264982e-11
4.432236e+00,1.510251e-10,1.330036e-10,1.630807e-10,9.981025e-11,3.300621e-11
4.432679e+00,1.459760e-10,1.307426e-10,1.646595e-10,9.842010e-11,3.344900e-11
4.433122e+00,1.407504e-10,1.287499e-10,1.660819e-10,9.328317e-11,3.398196e-11
4.433565e+00,1.354057e-10,1.270275e-10,1.673366e-10,8.804963e-11,3.460736e-11
4.434008e+00,1.299968e-10,1.255756e-10,1.684230e-10,8.633633e-11,3.532553e-11
4.434451e+00,1.245758e-10,1.243878e-10,1.693596e-10,8.863217e-11,3.613425e-11
4.434894e+00,1.191927e-10,1.234479e-10,1.701848e-10,9.201006e-11,3.702881e-11
4.435337e+00,1.138952e-10,1.227325e-10,1.709530e-10,9.285088e-11,3.800182e-11
4.435780e+00,1.087312e-10,1.222145e-10,1.717261e-10,9.005952e-11,3.904262e-11
4.436223e+00,1.037503e-10,1.218685e-10,1.725665e-10,8.586158e-11,4.013830e-11
4.436667e+00,9.900377e-11,1.216731e-10,1.735289e-10,8.354730e-11,4.127387e-11
4.437110e+00,9.454450e-11,1.216078e-10,1.746479e-10,8.434609e-11,4.243171e-11
4.437553e+00,9.042605e-11,1.216483e-10,1.759359e-10,8.636913e-11,4.359316e-11
4.437996e+00,8.670047e-11,1.217646e-10,1.773853e-10,8.658079e-11,4.473823e-11
4.438439e+00,8.341510e-11,1.219244e-10,1.789680e-10,8.389482e-11,4.584694e-11
4.438882e+00,8.061224e-11,1.220990e-10,1.806360e-10,8.042233e-11,4.690071e-11
4.439325e+00,7.832732e-11,1.222680e-10,1.823301e-10,7.962515e-11,4.788092e-11
4.439768e+00,7.658444e-11,1.224208e-10,1.839870e-10,8.304340e-11,4.877063e-11
4.440211e+00,7.539746e-11,1.225542e-10,1.855440e-10,8.865617e-11,4.955628e-11
4.440654e+00,7.476919e-11,1.226663e-10,1.869464e-10,9.247894e-11,5.022772e-11
4.441097e+00,7.468857e-11,1.227538e-10,1.881538e-10,9.203276e-11,5.077745e-11
4.441540e+00,7.513077e-11,1.228159e-10,1.891520e-10,8.856256e-11,5.120032e-11
4.441983e+00,7.605698e-11,1.228578e-10,1.899529e-10,8.597975e-11,5.149579e-11
4.442426e+00,7.741348e-11,1.228914e-10,1.905919e-10,8.747048e-11,5.166626e-11
4.442869e+00,7.913204e-11,1.229337e-10,1.911254e-10,9.281067e-11,5.171597e-11
4.443312e+00,8.113216e-11,1.230052e-10,1.916198e-10,9.875865e-11,5.165238e-11
4.443755e+00,8.332385e-11,1.231210e-10,1.921364e-10,1.020836e-10,5.148407e-11
4.444198e+00,8.561224e-11,1.232866e-10,1.927136e-10,1.024059e-10,5.122049e-11
4.444641e+00,8.790274e-11,1.235018e-10,1.933568e-10,1.022667e-10,5.087272e-11
4.445084e+00,9.010628e-11,1.237657e-10,1.940300e-10,1.044588e-10,5.045278e-11
4.445527e+00,9.214449e-11,1.240772e-10,1.946573e-10,1.091967e-10,4.997303e-11
4.445970e+00,9.395476e-11,1.244362e-10,1.951339e-10,1.138227e-10,4.944609e-11
4.446414e+00,9.549305e-11,1.248443e-10,1.953463e-10,1.153354e-10,4.888586e-11
4.446857e+00,9.673380e-11,1.252983e-10,1.951968e-10,1.133543e-10,4.830683e-11
4.447300e+00,9.766828e-11,1.257877e-10,1.946223e-10,1.106776e-10,4.772379e-11
4.447743e+00,9.830046e-11,1.262971e-10,1.936102e-10,1.108134e-10,4.715179e-11
4.448186e+00,9.864411e-11,1.268101e-10,1.922085e-10,1.147070e-10,4.660600e-11
4.448629e+00,9.871754e-11,1.273148e-10,1.905202e-10,1.196891e-10,4.610118e-11
4.449072e+00,9.853866e-11,1.278042e-10,1.886859e-10,1.216948e-10,4.565024e-11
4.449515e+00,9.812399e-11,1.282732e-10,1.868622e-10,1.188061e-10,4.526480e-11
4.449958e+00,9.748669e-11,1.287170e-10,1.852010e-10,1.129417e-10,4.495433e-11
4.450401e+00,9.663827e-11,1.291293e-10,1.838288e-10,1.081816e-10,4.472444e-11
4.450844e+00,9.559175e-11,1.295058e-10,1.828273e-10,1.072537e-10,4.457823e-11
4.451287e+00,9.436266e-11,1.298503e-10,1.822296e-10,1.093460e-10,4.451497e-11
4.451730e+00,9.297344e-11,1.301777e-10,1.820251e-10,1.111585e-10,4.453099e-11
4.452173e+00,9.145505e-11,1.305120e-10,1.821665e-10,1.101201e-10,4.462070e-11
4.452616e+00,8.984746e-11,1.308809e-10,1.825814e-10,1.067549e-10,4.477483e-11
4.453059e+00,8.820088e-11,1.313087e-10,1.831892e-10,1.040260e-10,4.498307e-11
4.453502e+00,8.657209e-11,1.318142e-10,1.839151e-10,1.043446e-10,4.523523e-11
4.453945e+00,8.502132e-11,1.324126e-10,1.846987e-10,1.071174e-10,4.552108e-11
4.454388e+00,8.361033e-11,1.331165e-10,1.854966e-10,1.091876e-10,4.583112e-11
4.454831e+00,8.239754e-11,1.339406e-10,1.862860e-10,1.078043e-10,4.615723e-11
4.455274e+00,8.143497e-11,1.349024e-10,1.870631e-10,1.033435e-10,4.649254e-11
4.455718e+00,8.076559e-11,1.360174e-10,1.878340e-10,9.918204e-11,4.683272e-11
4.456161e+00,8.042002e-11,1.372973e-10,1.886086e-10,9.873498e-11,4.717536e-11
4.456604e+00,8.041624e-11,1.387436e-10,1.893925e-10,1.023144e-10,4.751848e-11
4.457047e+00,8.075786e-11,1.403476e-10,1.901798e-10,1.066909e-10,4.786187e-11
4.457490e+00,8.143237e-11,1.420935e-10,1.909478e-10,1.078138e-10,4.820609e-11
4.457933e+00,8.241190e-11,1.439600e-10,1.916521e-10,1.042794e-10,4.855171e-11
4.458376e+00,8.365507e-11,1.459208e-10,1.922303e-10,9.844881e-11,4.889895e-11
4.458819e+00,8.510761e-11,1.479450e-10,1.926116e-10,9.425748e-11,4.924740e-11
4.459262e+00,8.670564e-11,1.499960e-10,1.927243e-10,9.375160e-11,4.959647e-11
4.459705e+00,8.838141e-11,1.520314e-10,1.925065e-10,9.548893e-11,4.994420e-11
4.460148e+00,9.006780e-11,1.540066e-10,1.919231e-10,9.617469e-11,5.028844e-11
4.460591e+00,9.170283e-11,1.558798e-10,1.909740e-10,9.391533e-11,5.062784e-11
4.461034e+00,9.323631e-11,1.576138e-10,1.896966e-10,9.001452e-11,5.096050e-11
4.461477e+00,9.463525e-11,1.591761e-10,1.881644e-10,8.764908e-11,5.128445e-11
4.461920e+00,9.588400e-11,1.605377e-10,1.864763e-10,8.871454e-11,5.159922e-11
4.462363e+00,9.698610e-11,1.616725e-10,1.847453e-10,9.185908e-11,5.190591e-11
4.462806e+00,9.796445e-11,1.625574e-10,1.830786e-10,9.362211e-11,5.220617e-11
4.463249e+00,9.885516e-11,1.631756e-10,1.815600e-10,9.168148e-11,5.250251e-11
4.463692e+00,9.970238e-11,1.635196e-10,1.802389e-10,8.719579e-11,5.279863e-11
4.464135e+00,1.005523e-10,1.635923e-10,1.791267e-10,8.400315e-11,5.309849e-11
4.464578e+00,1.014480e-10,1.634043e-10,1.781924e-10,8.531057e-11,5.340602e-11
4.465021e+00,1.024262e-10,1.629724e-10,1.773692e-10,9.083747e-11,5.372441e-11
4.465465e+00,1.035126e-10,1.623175e-10,1.765689e-10,9.700474e-11,5.405663e-11
4.465908e+00,1.047225e-10,1.614638e-10,1.756957e-10,1.000140e-10,5.440544e-11
4.466351e+00,1.060631e-10,1.604424e-10,1.746584e-10,9.905800e-11,5.477164e-11
4.466794e+00,1.075337e-10,1.592934e-10,1.733861e-10,9.680482e-11,5.515618e-11
4.467237e+00,1.091328e-10,1.580643e-10,1.718380e-10,9.680296e-11,5.556001e-11
4.467680e+00,1.108590e-10,1.568065e-10,1.700110e-10,1.002498e-10,5.598338e-11
4.468123e+00,1.127118e-10,1.555703e-10,1.679392e-10,1.050749e-10,5.642697e-11
4.468566e+00,1.146965e-10,1.544019e-10,1.656952e-10,1.080959e-10,5.689178e-11
