k_s_per_km,kPk_pi_p1_n1,kPk_pi_p2_n1,kPk_pi_p7_n1,kPk_pi_p8_n1,kPk_pi_p9_n1
1.082479e+00,5.649788e-17,2.727419e-11,2.674708e-11,2.444786e-11,2.456707e-11
1.082941e+00,5.586742e-17,2.739618e-11,2.618206e-11,2.505683e-11,2.408707e-11
1.083403e+00,5.554929e-17,2.752184e-11,2.537915e-11,2.597120e-11,2.362884e-11
1.083864e+00,5.478853e-17,2.765023e-11,2.509597e-11,2.642501e-11,2.319508e-11
1.084326e+00,5.523956e-17,2.778789e-11,2.555701e-11,2.646010e-11,2.278356e-11
1.084788e+00,5.425627e-17,2.794569e-11,2.617032e-11,2.683834e-11,2.239437e-11
1.085250e+00,5.419216e-17,2.813651e-11,2.606970e-11,2.760943e-11,2.202917e-11
1.085712e+00,5.414759e-17,2.837339e-11,2.498832e-11,2.803874e-11,2.168994e-11
1.086173e+00,5.319553e-17,2.866555e-11,2.358235e-11,2.804623e-11,2.138025e-11
1.086635e+00,5.337564e-17,2.901941e-11,2.284816e-11,2.838247e-11,2.110203e-11
1.087097e+00,5.365267e-17,2.943522e-11,2.321344e-11,2.917163e-11,2.085934e-11
1.087559e+00,5.316914e-17,2.991078e-11,2.412023e-11,2.962290e-11,2.065539e-11
1.088021e+00,5.341300e-17,3.044230e-11,2.455146e-11,2.955931e-11,2.049317e-11
1.088482e+00,5.294177e-17,3.102419e-11,2.398269e-11,2.983680e-11,2.037582e-11
1.088944e+00,5.337329e-17,3.165314e-11,2.284401e-11,3.070439e-11,2.030455e-11
1.089406e+00,5.360077e-17,3.231917e-11,2.207078e-11,3.118162e-11,2.028006e-11
1.089868e+00,5.376743e-17,3.301095e-11,2.218158e-11,3.081750e-11,2.030104e-11
1.090330e+00,5.403306e-17,3.371326e-11,2.279592e-11,3.063086e-11,2.036408e-11
1.090792e+00,5.413978e-17,3.440651e-11,2.304299e-11,3.127534e-11,2.046608e-11
1.091253e+00,5.442328e-17,3.506940e-11,2.254487e-11,3.165019e-11,2.060049e-11
1.091715e+00,5.525517e-17,3.568749e-11,2.183655e-11,3.096834e-11,2.075990e-11
1.092177e+00,5.526499e-17,3.624493e-11,2.175686e-11,3.016557e-11,2.093567e-11
1.092639e+00,5.479916e-17,3.673206e-11,2.256089e-11,3.015812e-11,2.111856e-11
1.093101e+00,5.551575e-17,3.714228e-11,2.360997e-11,3.024699e-11,2.129937e-11
1.093562e+00,5.568543e-17,3.746863e-11,2.395998e-11,2.950561e-11,2.146857e-11
1.094024e+00,5.593615e-17,3.770648e-11,2.327995e-11,2.846920e-11,2.161897e-11
1.094486e+00,5.505951e-17,3.784857e-11,2.219794e-11,2.809679e-11,2.174378e-11
1.094948e+00,5.592233e-17,3.788893e-11,2.175377e-11,2.805396e-11,2.183758e-11
1.095410e+00,5.606500e-17,3.782671e-11,2.243987e-11,2.748783e-11,2.189775e-11
1.095871e+00,5.598715e-17,3.766728e-11,2.376470e-11,2.669989e-11,2.192309e-11
1.096333e+00,5.582437e-17,3.742148e-11,2.475272e-11,2.652493e-11,2.191429e-11
1.096795e+00,5.634822e-17,3.710755e-11,2.484436e-11,2.671552e-11,2.187426e-11
1.097257e+00,5.667281e-17,3.674631e-11,2.437748e-11,2.644229e-11,2.180765e-11
1.097719e+00,5.647015e-17,3.635812e-11,2.416973e-11,2.594436e-11,2.172067e-11
1.098180e+00,5.671591e-17,3.596144e-11,2.465840e-11,2.609334e-11,2.162069e-11
1.098642e+00,5.732910e-17,3.556630e-11,2.546744e-11,2.665859e-11,2.151476e-11
1.099104e+00,5.573743e-17,3.518000e-11,2.581692e-11,2.663318e-11,2.141035e-11
1.099566e+00,5.591014e-17,3.480612e-11,2.536560e-11,2.611838e-11,2.131446e-11
1.100028e+00,5.649968e-17,3.444693e-11,2.461586e-11,2.619823e-11,2.123479e-11
1.100490e+00,5.542971e-17,3.410399e-11,2.444597e-11,2.690483e-11,2.117819e-11
1.100951e+00,5.592827e-17,3.377825e-11,2.520746e-11,2.705598e-11,2.114927e-11
1.101413e+00,5.552511e-17,3.346646e-11,2.630129e-11,2.638786e-11,2.115094e-11
1.101875e+00,5.567435e-17,3.316407e-11,2.663020e-11,2.610765e-11,2.118693e-11
1.102337e+00,5.465844e-17,3.286033e-11,2.578372e-11,2.659737e-11,2.125721e-11
1.102799e+00,5.521959e-17,3.254238e-11,2.440426e-11,2.680521e-11,2.136176e-11
1.103260e+00,5.451138e-17,3.219997e-11,2.358521e-11,2.626702e-11,2.149845e-11
1.103722e+00,5.506351e-17,3.182243e-11,2.387732e-11,2.584361e-11,2.166456e-11
1.104184e+00,5.428351e-17,3.140959e-11,2.484103e-11,2.607282e-11,2.185411e-11
1.104646e+00,5.485043e-17,3.096669e-11,2.551745e-11,2.626750e-11,2.206168e-11
1.105108e+00,5.483334e-17,3.050320e-11,2.536042e-11,2.591139e-11,2.228224e-11
1.105569e+00,5.550577e-17,3.003092e-11,2.470465e-11,2.559110e-11,2.251017e-11
1.106031e+00,5.515695e-17,2.955662e-11,2.434157e-11,2.580927e-11,2.274179e-11
1.106493e+00,5.547869e-17,2.908722e-11,2.468517e-11,2.604165e-11,2.297250e-11
1.106955e+00,5.595337e-17,2.862647e-11,2.534800e-11,2.577645e-11,2.319881e-11
1.107417e+00,5.539005e-17,2.817824e-11,2.556940e-11,2.549532e-11,2.341929e-11
1.107878e+00,5.623869e-17,2.774929e-11,2.504484e-11,2.573326e-11,2.363371e-11
1.108340e+00,5.636618e-17,2.734696e-11,2.429525e-11,2.604524e-11,2.384358e-11
1.108802e+00,5.650149e-17,2.698505e-11,2.419604e-11,2.582825e-11,2.404952e-11
1.109264e+00,5.750726e-17,2.667695e-11,2.509088e-11,2.544649e-11,2.425335e-11
1.109726e+00,5.703869e-17,2.643337e-11,2.638275e-11,2.555140e-11,2.445852e-11
1.110187e+00,5.677505e-17,2.626055e-11,2.703451e-11,2.587635e-11,2.466992e-11
1.110649e+00,5.719120e-17,2.615845e-11,2.653580e-11,2.574246e-11,2.489434e-11
1.111111e+00,5.848459e-17,2.612545e-11,2.538784e-11,2.529748e-11,2.513702e-11
1.111573e+00,5.842997e-17,2.615906e-11,2.466105e-11,2.521500e-11,2.540410e-11
1.112035e+00,5.869665e-17,2.625822e-11,2.500282e-11,2.545339e-11,2.570003e-11
1.112497e+00,5.880118e-17,2.642652e-11,2.605171e-11,2.537587e-11,2.602826e-11
1.112958e+00,5.935372e-17,2.666808e-11,2.679646e-11,2.498872e-11,2.638942e-11
1.113420e+00,5.965806e-17,2.698704e-11,2.669002e-11,2.485619e-11,2.678493e-11
1.113882e+00,5.872830e-17,2.738404e-11,2.611189e-11,2.497425e-11,2.720994e-11
1.114344e+00,6.002539e-17,2.785667e-11,2.590356e-11,2.485748e-11,2.765947e-11
1.114806e+00,5.930000e-17,2.839847e-11,2.647560e-11,2.449923e-11,2.812722e-11
1.115267e+00,6.027000e-17,2.900071e-11,2.739117e-11,2.435247e-11,2.860496e-11
1.115729e+00,5.939154e-17,2.965906e-11,2.784524e-11,2.443952e-11,2.908811e-11
1.116191e+00,5.961553e-17,3.036710e-11,2.752142e-11,2.429893e-11,2.956959e-11
1.116653e+00,5.918218e-17,3.112140e-11,2.698766e-11,2.384764e-11,3.004255e-11
1.117115e+00,5.953413e-17,3.191798e-11,2.718744e-11,2.354320e-11,3.049935e-11
1.117576e+00,5.941636e-17,3.274916e-11,2.851570e-11,2.355439e-11,3.093117e-11
1.118038e+00,5.866347e-17,3.360918e-11,3.040229e-11,2.345958e-11,3.133246e-11
1.118500e+00,5.846825e-17,3.448328e-11,3.178524e-11,2.299165e-11,3.169656e-11
1.118962e+00,5.831374e-17,3.535716e-11,3.208481e-11,2.249103e-11,3.201899e-11
1.119424e+00,5.821214e-17,3.621706e-11,3.171593e-11,2.230349e-11,3.229581e-11
1.119885e+00,5.800530e-17,3.705007e-11,3.166298e-11,2.221927e-11,3.252321e-11
1.120347e+00,5.793801e-17,3.785217e-11,3.253069e-11,2.188132e-11,3.269994e-11
1.120809e+00,5.785937e-17,3.861585e-11,3.399478e-11,2.137617e-11,3.282488e-11
1.121271e+00,5.829463e-17,3.933582e-11,3.515734e-11,2.102921e-11,3.289849e-11
1.121733e+00,5.779527e-17,4.000513e-11,3.544921e-11,2.086460e-11,3.291997e-11
1.122195e+00,5.749888e-17,4.061369e-11,3.517081e-11,2.065048e-11,3.288639e-11
1.122656e+00,5.799495e-17,4.114737e-11,3.513369e-11,2.032902e-11,3.279464e-11
1.123118e+00,5.840463e-17,4.159963e-11,3.576302e-11,2.004734e-11,3.264037e-11
1.123580e+00,5.776765e-17,4.195671e-11,3.656763e-11,1.985912e-11,3.241906e-11
1.124042e+00,5.864625e-17,4.221503e-11,3.656645e-11,1.967509e-11,3.213222e-11
1.124504e+00,5.844882e-17,4.237383e-11,3.537956e-11,1.949953e-11,3.178101e-11
1.124965e+00,5.779414e-17,4.243318e-11,3.362549e-11,1.940572e-11,3.136792e-11
1.125427e+00,5.838811e-17,4.239468e-11,3.235724e-11,1.935940e-11,3.089574e-11
1.125889e+00,5.712395e-17,4.225994e-11,3.209623e-11,1.926681e-11,3.037264e-11
1.126351e+00,5.772892e-17,4.203116e-11,3.233148e-11,1.915710e-11,2.980859e-11
1.126813e+00,5.802071e-17,4.171343e-11,3.201257e-11,1.915099e-11,2.921439e-11
1.127274e+00,5.755161e-17,4.131660e-11,3.054590e-11,1.926029e-11,2.860256e-11
1.127736e+00,5.748750e-17,4.085124e-11,2.832425e-11,1.936510e-11,2.798250e-11
1.128198e+00,5.714881e-17,4.033300e-11,2.635069e-11,1.939961e-11,2.736878e-11
1.128660e+00,5.722836e-17,3.977683e-11,2.529042e-11,1.945224e-11,2.677612e-11
1.129122e+00,5.737625e-17,3.919529e-11,2.491334e-11,1.963196e-11,2.622015e-11
1.129583e+00,5.724935e-17,3.859887e-11,2.443302e-11,1.991255e-11,2.571648e-11
1.130045e+00,5.670252e-17,3.799278e-11,2.336513e-11,2.018042e-11,2.527485e-11
1.130507e+00,5.714274e-17,3.738488e-11,2.204038e-11,2.039651e-11,2.490611e-11
1.130969e+00,5.687366e-17,3.678244e-11,2.124933e-11,2.065101e-11,2.461712e-11
1.131431e+00,5.671992e-17,3.619563e-11,2.138590e-11,2.103009e-11,2.441165e-11
1.131892e+00,5.602403e-17,3.563838e-11,2.196461e-11,2.148577e-11,2.429031e-11
1.132354e+00,5.610431e-17,3.511735e-11,2.204633e-11,2.191200e-11,2.424808e-11
1.132816e+00,5.616204e-17,3.464130e-11,2.114807e-11,2.230144e-11,2.427816e-11
1.133278e+00,5.592150e-17,3.421328e-11,1.978494e-11,2.275575e-11,2.437122e-11
1.133740e+00,5.648150e-17,3.383276e-11,1.904778e-11,2.330952e-11,2.451740e-11
1.134202e+00,5.593334e-17,3.349582e-11,1.959499e-11,2.386902e-11,2.470658e-11
1.134663e+00,5.572171e-17,3.319979e-11,2.097041e-11,2.438593e-11,2.492835e-11
1.135125e+00,5.581966e-17,3.294015e-11,2.200611e-11,2.495660e-11,2.517169e-11
1.135587e+00,5.567346e-17,3.271606e-11,2.200931e-11,2.562156e-11,2.542601e-11
1.136049e+00,5.636018e-17,3.252621e-11,2.131194e-11,2.628033e-11,2.568188e-11
1.136511e+00,5.516816e-17,3.236767e-11,2.086460e-11,2.688557e-11,2.593045e-11
1.136972e+00,5.567868e-17,3.223444e-11,2.128302e-11,2.755887e-11,2.616453e-11
1.137434e+00,5.632162e-17,3.211709e-11,2.229670e-11,2.837779e-11,2.638133e-11
1.137896e+00,5.560839e-17,3.200768e-11,2.308664e-11,2.919282e-11,2.657883e-11
1.138358e+00,5.605749e-17,3.190097e-11,2.315690e-11,2.986871e-11,2.675655e-11
1.138820e+00,5.592893e-17,3.179689e-11,2.283405e-11,3.054002e-11,2.691545e-11
1.139281e+00,5.634036e-17,3.170231e-11,2.289705e-11,3.138591e-11,2.705823e-11
1.139743e+00,5.626312e-17,3.162678e-11,2.372077e-11,3.228757e-11,2.719025e-11
1.140205e+00,5.659500e-17,3.158116e-11,2.480651e-11,3.298628e-11,2.731644e-11
1.140667e+00,5.657727e-17,3.157396e-11,2.520005e-11,3.352816e-11,2.744062e-11
1.141129e+00,5.725266e-17,3.160880e-11,2.441717e-11,3.418407e-11,2.756509e-11
1.141590e+00,5.795065e-17,3.168490e-11,2.297335e-11,3.495734e-11,2.769147e-11
1.142052e+00,5.685186e-17,3.180033e-11,2.194594e-11,3.556938e-11,2.782383e-11
1.142514e+00,5.716878e-17,3.195277e-11,2.203300e-11,3.594495e-11,2.796599e-11
1.142976e+00,5.713762e-17,3.214039e-11,2.292056e-11,3.634816e-11,2.812037e-11
1.143438e+00,5.659354e-17,3.236112e-11,2.361729e-11,3.689348e-11,2.828770e-11
1.143900e+00,5.698460e-17,3.261078e-11,2.341902e-11,3.734503e-11,2.846812e-11
1.144361e+00,5.705343e-17,3.287987e-11,2.257101e-11,3.758451e-11,2.866097e-11
1.144823e+00,5.821753e-17,3.315413e-11,2.198071e-11,3.785803e-11,2.886678e-11
1.145285e+00,5.681817e-17,3.341176e-11,2.231188e-11,3.829520e-11,2.908488e-11
1.145747e+00,5.684813e-17,3.363135e-11,2.324106e-11,3.862032e-11,2.931326e-11
1.146209e+00,5.640003e-17,3.379640e-11,2.385516e-11,3.872613e-11,2.954709e-11
1.146670e+00,5.658419e-17,3.389660e-11,2.365266e-11,3.891593e-11,2.978125e-11
1.147132e+00,5.523470e-17,3.392992e-11,2.302329e-11,3.932020e-11,3.001434e-11
1.147594e+00,5.612842e-17,3.389918e-11,2.283218e-11,3.959917e-11,3.024380e-11
1.148056e+00,5.581006e-17,3.381012e-11,2.349502e-11,3.955446e-11,3.046664e-11
1.148518e+00,5.600095e-17,3.366863e-11,2.448630e-11,3.952489e-11,3.067897e-11
1.148979e+00,5.548661e-17,3.348064e-11,2.478793e-11,3.977339e-11,3.087592e-11
1.149441e+00,5.552992e-17,3.325116e-11,2.385570e-11,3.997071e-11,3.105377e-11
1.149903e+00,5.557541e-17,3.298902e-11,2.216734e-11,3.976345e-11,3.120910e-11
1.150365e+00,5.533402e-17,3.270773e-11,2.082199e-11,3.942660e-11,3.133997e-11
1.150827e+00,5.471463e-17,3.242609e-11,2.055372e-11,3.936945e-11,3.144351e-11
1.151288e+00,5.480724e-17,3.216472e-11,2.110346e-11,3.938110e-11,3.151703e-11
1.151750e+00,5.454225e-17,3.194091e-11,2.154931e-11,3.902052e-11,3.155967e-11
1.152212e+00,5.439571e-17,3.176874e-11,2.121827e-11,3.843995e-11,3.157188e-11
1.152674e+00,5.385861e-17,3.165351e-11,2.032869e-11,3.810886e-11,3.155554e-11
1.153136e+00,5.339976e-17,3.159388e-11,1.971975e-11,3.793590e-11,3.151269e-11
1.153597e+00,5.352859e-17,3.158460e-11,1.996865e-11,3.745260e-11,3.144560e-11
1.154059e+00,5.272930e-17,3.161945e-11,2.079521e-11,3.672410e-11,3.135648e-11
1.154521e+00,5.264229e-17,3.169409e-11,2.135408e-11,3.625066e-11,3.124855e-11
1.154983e+00,5.250953e-17,3.180561e-11,2.112675e-11,3.600085e-11,3.112629e-11
1.155445e+00,5.248821e-17,3.195133e-11,2.051198e-11,3.543693e-11,3.099495e-11
1.155907e+00,5.219442e-17,3.212575e-11,2.048373e-11,3.455181e-11,3.085900e-11
1.156368e+00,5.151853e-17,3.231888e-11,2.163500e-11,3.395322e-11,3.072414e-11
1.156830e+00,5.129155e-17,3.251604e-11,2.337504e-11,3.364505e-11,3.059537e-11
1.157292e+00,5.152242e-17,3.270111e-11,2.454118e-11,3.301192e-11,3.047729e-11
1.157754e+00,5.045694e-17,3.286199e-11,2.445527e-11,3.199026e-11,3.037437e-11
1.158216e+00,5.060703e-17,3.299212e-11,2.353475e-11,3.117784e-11,3.028925e-11
1.158677e+00,5.028783e-17,3.309109e-11,2.288633e-11,3.070775e-11,3.022267e-11
1.159139e+00,5.045783e-17,3.316338e-11,2.327705e-11,3.001267e-11,3.017417e-11
1.159601e+00,5.063599e-17,3.321434e-11,2.447776e-11,2.891284e-11,3.014297e-11
1.160063e+00,5.030932e-17,3.324856e-11,2.555915e-11,2.796001e-11,3.012743e-11
1.160525e+00,5.069610e-17,3.326877e-11,2.582927e-11,2.740316e-11,3.012550e-11
1.160986e+00,4.989539e-17,3.327706e-11,2.547478e-11,2.675185e-11,3.013435e-11
1.161448e+00,5.018161e-17,3.327728e-11,2.528887e-11,2.575051e-11,3.015040e-11
1.161910e+00,5.044138e-17,3.327814e-11,2.581708e-11,2.490411e-11,3.016950e-11
1.162372e+00,5.017207e-17,3.329476e-11,2.676504e-11,2.452136e-11,3.018687e-11
1.162834e+00,5.026345e-17,3.334613e-11,2.729750e-11,2.412304e-11,3.019714e-11
1.163295e+00,4.973524e-17,3.345074e-11,2.692269e-11,2.338436e-11,3.019471e-11
1.163757e+00,5.059128e-17,3.362417e-11,2.605896e-11,2.280639e-11,3.017429e-11
1.164219e+00,5.088601e-17,3.387452e-11,2.569755e-11,2.278141e-11,3.013080e-11
1.164681e+00,5.003302e-17,3.420071e-11,2.644549e-11,2.277954e-11,3.006002e-11
1.165143e+00,4.978817e-17,3.459384e-11,2.788135e-11,2.229971e-11,2.995939e-11
1.165605e+00,5.043031e-17,3.504072e-11,2.888409e-11,2.185654e-11,2.982666e-11
1.166066e+00,5.007886e-17,3.552467e-11,2.865542e-11,2.206066e-11,2.965943e-11
1.166528e+00,5.064532e-17,3.603209e-11,2.746639e-11,2.241415e-11,2.945540e-11
1.166990e+00,5.060880e-17,3.654685e-11,2.642146e-11,2.213595e-11,2.921356e-11
1.167452e+00,5.125047e-17,3.705073e-11,2.643126e-11,2.165974e-11,2.893183e-11
1.167914e+00,5.130365e-17,3.752469e-11,2.728387e-11,2.182631e-11,2.861086e-11
1.168375e+00,5.125766e-17,3.794716e-11,2.804638e-11,2.231162e-11,2.825172e-11
1.168837e+00,5.075085e-17,3.829946e-11,2.803140e-11,2.229907e-11,2.785408e-11
1.169299e+00,5.064529e-17,3.856499e-11,2.744412e-11,2.196603e-11,2.742277e-11
1.169761e+00,5.078408e-17,3.873448e-11,2.710912e-11,2.210588e-11,2.696376e-11
1.170223e+00,5.153661e-17,3.880881e-11,2.757087e-11,2.267521e-11,2.648373e-11
1.170684e+00,5.216461e-17,3.879800e-11,2.850779e-11,2.295927e-11,2.598974e-11
1.171146e+00,5.099034e-17,3.871662e-11,2.904511e-11,2.293058e-11,2.548846e-11
1.171608e+00,5.111417e-17,3.858284e-11,2.864775e-11,2.325274e-11,2.499007e-11
1.172070e+00,5.138619e-17,3.841400e-11,2.772122e-11,2.399735e-11,2.450402e-11
1.172532e+00,5.162150e-17,3.822411e-11,2.727360e-11,2.452799e-11,2.403959e-11
1.172993e+00,5.200770e-17,3.802509e-11,2.795315e-11,2.472705e-11,2.360666e-11
1.173455e+00,5.086832e-17,3.782604e-11,2.940428e-11,2.520280e-11,2.321178e-11
1.173917e+00,5.178710e-17,3.763670e-11,3.055490e-11,2.609261e-11,2.286410e-11
1.174379e+00,5.139651e-17,3.746616e-11,3.059805e-11,2.675372e-11,2.257108e-11
1.174841e+00,5.215665e-17,3.732330e-11,2.972168e-11,2.695799e-11,2.233788e-11
1.175302e+00,5.106826e-17,3.721415e-11,2.889670e-11,2.733821e-11,2.216683e-11
1.175764e+00,5.031560e-17,3.713923e-11,2.893026e-11,2.820600e-11,2.205600e-11
1.176226e+00,5.005468e-17,3.709492e-11,2.973547e-11,2.893015e-11,2.200217e-11
1.176688e+00,4.975144e-17,3.707175e-11,3.048205e-11,2.907678e-11,2.200012e-11
1.177150e+00,4.982692e-17,3.705764e-11,3.048815e-11,2.923221e-11,2.204244e-11
1.177612e+00,4.941405e-17,3.704106e-11,2.993710e-11,2.996080e-11,2.211977e-11
1.178073e+00,4.863695e-17,3.701204e-11,2.971980e-11,3.076042e-11,2.222346e-11
1.178535e+00,4.907175e-17,3.696511e-11,3.043360e-11,3.101413e-11,2.234454e-11
1.178997e+00,4.888233e-17,3.689945e-11,3.167907e-11,3.114285e-11,2.247517e-11
1.179459e+00,4.834002e-17,3.681647e-11,3.246969e-11,3.175300e-11,2.260913e-11
1.179921e+00,4.727864e-17,3.671901e-11,3.220931e-11,3.257975e-11,2.274055e-11
1.180382e+00,4.833555e-17,3.660992e-11,3.130904e-11,3.305747e-11,2.286471e-11
1.180844e+00,4.806436e-17,3.649236e-11,3.083379e-11,3.333337e-11,2.297969e-11
1.181306e+00,4.743780e-17,3.637088e-11,3.151370e-11,3.391790e-11,2.308642e-11
1.181768e+00,4.728230e-17,3.625121e-11,3.304479e-11,3.473071e-11,2.318791e-11
1.182230e+00,4.622592e-17,3.614004e-11,3.437488e-11,3.529171e-11,2.328842e-11
1.182691e+00,4.675243e-17,3.604411e-11,3.468172e-11,3.560289e-11,2.339399e-11
1.183153e+00,4.661805e-17,3.596923e-11,3.410331e-11,3.608285e-11,2.351382e-11
1.183615e+00,4.739923e-17,3.592003e-11,3.353871e-11,3.675555e-11,2.365733e-11
1.184077e+00,4.760614e-17,3.589775e-11,3.374911e-11,3.721972e-11,2.383323e-11
1.184539e+00,4.771755e-17,3.590086e-11,3.464528e-11,3.739609e-11,2.404840e-11
1.185000e+00,4.804621e-17,3.592604e-11,3.545389e-11,3.764895e-11,2.430641e-11
1.185462e+00,4.875586e-17,3.596961e-11,3.557557e-11,3.810454e-11,2.461031e-11
1.185924e+00,4.972093e-17,3.602767e-11,3.522974e-11,3.844148e-11,2.496059e-11
1.186386e+00,4.948362e-17,3.609669e-11,3.525428e-11,3.850394e-11,2.535672e-11
1.186848e+00,5.000232e-17,3.617250e-11,3.622110e-11,3.858540e-11,2.579629e-11
1.187310e+00,5.089708e-17,3.625005e-11,3.777538e-11,3.889288e-11,2.627465e-11
1.187771e+00,5.159062e-17,3.632308e-11,3.889181e-11,3.919402e-11,2.678421e-11
1.188233e+00,5.228132e-17,3.638438e-11,3.885867e-11,3.926683e-11,2.732116e-11
1.188695e+00,5.281010e-17,3.642525e-11,3.800729e-11,3.929591e-11,2.787815e-11
1.189157e+00,5.341078e-17,3.643558e-11,3.753949e-11,3.951872e-11,2.844432e-11
1.189619e+00,5.398223e-17,3.640873e-11,3.831737e-11,3.977152e-11,2.901010e-11
1.190080e+00,5.583377e-17,3.633945e-11,4.006608e-11,3.982898e-11,2.956115e-11
1.190542e+00,5.643889e-17,3.622253e-11,4.170936e-11,3.978398e-11,3.008899e-11
1.191004e+00,5.765969e-17,3.605434e-11,4.236802e-11,3.982987e-11,3.058428e-11
1.191466e+00,5.830244e-17,3.583261e-11,4.214392e-11,3.989889e-11,3.104052e-11
1.191928e+00,5.900308e-17,3.555721e-11,4.191654e-11,3.979310e-11,3.145206e-11
1.192389e+00,5.948428e-17,3.523148e-11,4.241992e-11,3.953120e-11,3.181202e-11
1.192851e+00,5.980452e-17,3.486013e-11,4.353721e-11,3.929600e-11,3.211703e-11
1.193313e+00,6.149367e-17,3.445487e-11,4.447444e-11,3.911179e-11,3.236391e-11
1.193775e+00,6.146766e-17,3.402966e-11,4.462933e-11,3.880930e-11,3.254999e-11
1.194237e+00,6.301493e-17,3.359975e-11,4.424445e-11,3.832382e-11,3.267200e-11
1.194698e+00,6.300537e-17,3.318086e-11,4.417710e-11,3.781033e-11,3.272686e-11
1.195160e+00,6.270070e-17,3.278296e-11,4.500618e-11,3.738884e-11,3.271198e-11
1.195622e+00,6.303614e-17,3.241578e-11,4.637566e-11,3.695819e-11,3.262615e-11
1.196084e+00,6.354200e-17,3.208480e-11,4.724824e-11,3.636489e-11,3.247141e-11
1.196546e+00,6.359572e-17,3.179415e-11,4.687229e-11,3.566047e-11,3.225141e-11
1.197007e+00,6.306671e-17,3.154887e-11,4.553101e-11,3.502917e-11,3.197062e-11
1.197469e+00,6.254961e-17,3.135272e-11,4.431327e-11,3.449489e-11,3.163238e-11
1.197931e+00,6.259124e-17,3.121049e-11,4.413913e-11,3.388857e-11,3.124224e-11
1.198393e+00,6.185234e-17,3.112469e-11,4.491402e-11,3.312131e-11,3.080549e-11
1.198855e+00,6.177308e-17,3.109426e-11,4.565228e-11,3.234760e-11,3.032919e-11
1.199317e+00,6.053374e-17,3.111246e-11,4.544656e-11,3.172848e-11,2.981747e-11
1.199778e+00,6.069896e-17,3.117003e-11,4.432222e-11,3.118036e-11,2.927790e-11
1.200240e+00,6.022120e-17,3.125633e-11,4.321990e-11,3.051567e-11,2.871588e-11
1.200702e+00,5.919399e-17,3.136222e-11,4.293152e-11,2.979363e-11,2.814196e-11
1.201164e+00,5.839962e-17,3.148398e-11,4.331382e-11,2.921169e-11,2.756614e-11
1.201626e+00,5.814360e-17,3.162187e-11,4.352315e-11,2.878216e-11,2.699960e-11
1.202087e+00,5.717465e-17,3.177729e-11,4.293768e-11,2.833542e-11,2.645432e-11
1.202549e+00,5.713032e-17,3.195209e-11,4.183068e-11,2.782348e-11,2.593677e-11
1.203011e+00,5.707404e-17,3.214375e-11,4.113473e-11,2.739690e-11,2.545544e-11
1.203473e+00,5.584279e-17,3.234514e-11,4.149433e-11,2.712088e-11,2.501596e-11
1.203935e+00,5.640374e-17,3.254677e-11,4.256688e-11,2.685264e-11,2.462276e-11
1.204396e+00,5.581589e-17,3.273870e-11,4.327288e-11,2.649452e-11,2.428007e-11
1.204858e+00,5.563407e-17,3.291366e-11,4.278247e-11,2.615620e-11,2.398841e-11
1.205320e+00,5.529587e-17,3.306667e-11,4.127963e-11,2.593294e-11,2.374901e-11
1.205782e+00,5.556313e-17,3.319537e-11,3.979601e-11,2.570084e-11,2.356030e-11
1.206244e+00,5.553527e-17,3.329649e-11,3.924693e-11,2.532582e-11,2.341908e-11
1.206705e+00,5.488558e-17,3.336419e-11,3.960582e-11,2.490768e-11,2.332069e-11
1.207167e+00,5.500385e-17,3.339019e-11,4.000239e-11,2.459264e-11,2.325714e-11
1.207629e+00,5.527157e-17,3.336444e-11,3.960776e-11,2.428983e-11,2.321810e-11
1.208091e+00,5.506648e-17,3.327954e-11,3.844133e-11,2.381797e-11,2.319092e-11
1.208553e+00,5.511839e-17,3.313508e-11,3.730375e-11,2.325010e-11,2.316268e-11
1.209015e+00,5.509986e-17,3.293905e-11,3.691296e-11,2.280362e-11,2.312041e-11
1.209476e+00,5.585493e-17,3.270905e-11,3.714980e-11,2.245198e-11,2.305203e-11
1.209938e+00,5.479881e-17,3.246609e-11,3.715578e-11,2.195835e-11,2.294844e-11
1.210400e+00,5.481631e-17,3.223130e-11,3.622212e-11,2.131870e-11,2.280302e-11
1.210862e+00,5.573204e-17,3.202057e-11,3.459025e-11,2.081122e-11,2.260910e-11
1.211324e+00,5.496303e-17,3.183933e-11,3.334639e-11,2.048587e-11,2.236665e-11
1.211785e+00,5.591045e-17,3.168599e-11,3.323709e-11,2.008518e-11,2.207918e-11
1.212247e+00,5.485145e-17,3.155494e-11,3.394425e-11,1.952926e-11,2.175192e-11
1.212709e+00,5.448039e-17,3.144189e-11,3.433986e-11,1.906177e-11,2.139485e-11
1.213171e+00,5.499930e-17,3.134502e-11,3.351565e-11,1.880630e-11,2.102037e-11
1.213633e+00,5.420605e-17,3.126513e-11,3.160432e-11,1.855453e-11,2.064399e-11
1.214094e+00,5.525826e-17,3.120429e-11,2.962495e-11,1.816173e-11,2.028391e-11
1.214556e+00,5.510086e-17,3.116244e-11,2.850532e-11,1.781337e-11,1.995732e-11
