k_s_per_km,kPk_pi_p1_0,kPk_pi_p2_0,kPk_pi_p7_0,kPk_pi_p8_0,kPk_pi_p9_0
4.233308e+00,1.245317e-10,1.245317e-10,1.245317e-10,1.245317e-10,1.245317e-10
4.233751e+00,1.251885e-10,1.251885e-10,1.251885e-10,1.251885e-10,1.251885e-10
4.234194e+00,1.258892e-10,1.258892e-10,1.258892e-10,1.258892e-10,1.258892e-10
4.234637e+00,1.266731e-10,1.266731e-10,1.266731e-10,1.266731e-10,1.266731e-10
4.235080e+00,1.275782e-10,1.275782e-10,1.275782e-10,1.275782e-10,1.275782e-10
4.235523e+00,1.286353e-10,1.286353e-10,1.286353e-10,1.286353e-10,1.286353e-10
4.235967e+00,1.298653e-10,1.298653e-10,1.298653e-10,1.298653e-10,1.298653e-10
4.236410e+00,1.312758e-10,1.312758e-10,1.312758e-10,1.312758e-10,1.312758e-10
4.236853e+00,1.328620e-10,1.328620e-10,1.328620e-10,1.328620e-10,1.328620e-10
4.237296e+00,1.346093e-10,1.346093e-10,1.346093e-10,1.346093e-10,1.346093e-10
4.237739e+00,1.364950e-10,1.364950e-10,1.364950e-10,1.364950e-10,1.364950e-10
4.238182e+00,1.384901e-10,1.384901e-10,1.384901e-10,1.384901e-10,1.384901e-10
4.238625e+00,1.405629e-10,1.405629e-10,1.405629e-10,1.405629e-10,1.405629e-10
4.239068e+00,1.426809e-10,1.426809e-10,1.426809e-10,1.426809e-10,1.426809e-10
4.239511e+00,1.448108e-10,1.448108e-10,1.448108e-10,1.448108e-10,1.448108e-10
4.239954e+00,1.469175e-10,1.469175e-10,1.469175e-10,1.469175e-10,1.469175e-10
4.240397e+00,1.489679e-10,1.489679e-10,1.489679e-10,1.489679e-10,1.489679e-10
4.240840e+00,1.509296e-10,1.509296e-10,1.509296e-10,1.509296e-10,1.509296e-10
4.241283e+00,1.527685e-10,1.527685e-10,1.527685e-10,1.527685e-10,1.527685e-10
4.241726e+00,1.544521e-10,1.544521e-10,1.544521e-10,1.544521e-10,1.544521e-10
4.242169e+00,1.559473e-10,1.559473e-10,1.559473e-10,1.559473e-10,1.559473e-10
4.242612e+00,1.572209e-10,1.572209e-10,1.572209e-10,1.572209e-10,1.572209e-10
4.243055e+00,1.582411e-10,1.582411e-10,1.582411e-10,1.582411e-10,1.582411e-10
4.243498e+00,1.589761e-10,1.589761e-10,1.589761e-10,1.589761e-10,1.589761e-10
4.243941e+00,1.593939e-10,1.593939e-10,1.593939e-10,1.593939e-10,1.593939e-10
4.244384e+00,1.594616e-10,1.594616e-10,1.594616e-10,1.594616e-10,1.594616e-10
4.244827e+00,1.591460e-10,1.591460e-10,1.591460e-10,1.591460e-10,1.591460e-10
4.245270e+00,1.584149e-10,1.584149e-10,1.584149e-10,1.584149e-10,1.584149e-10
4.245714e+00,1.572409e-10,1.572409e-10,1.572409e-10,1.572409e-10,1.572409e-10
4.246157e+00,1.556006e-10,1.556006e-10,1.556006e-10,1.556006e-10,1.556006e-10
4.246600e+00,1.534796e-10,1.534796e-10,1.534796e-10,1.534796e-10,1.534796e-10
4.247043e+00,1.508776e-10,1.508776e-10,1.508776e-10,1.508776e-10,1.508776e-10
4.247486e+00,1.478079e-10,1.478079e-10,1.478079e-10,1.478079e-10,1.478079e-10
4.247929e+00,1.443005e-10,1.443005e-10,1.443005e-10,1.443005e-10,1.443005e-10
4.248372e+00,1.404016e-10,1.404016e-10,1.404016e-10,1.404016e-10,1.404016e-10
4.248815e+00,1.361701e-10,1.361701e-10,1.361701e-10,1.361701e-10,1.361701e-10
4.249258e+00,1.316759e-10,1.316759e-10,1.316759e-10,1.316759e-10,1.316759e-10
4.249701e+00,1.269939e-10,1.269939e-10,1.269939e-10,1.269939e-10,1.269939e-10
4.250144e+00,1.221996e-10,1.221996e-10,1.221996e-10,1.221996e-10,1.221996e-10
4.250587e+00,1.173646e-10,1.173646e-10,1.173646e-10,1.173646e-10,1.173646e-10
4.251030e+00,1.125535e-10,1.125535e-10,1.125535e-10,1.125535e-10,1.125535e-10
4.251473e+00,1.078226e-10,1.078226e-10,1.078226e-10,1.078226e-10,1.078226e-10
4.251916e+00,1.032217e-10,1.032217e-10,1.032217e-10,1.032217e-10,1.032217e-10
4.252359e+00,9.879614e-11,9.879614e-11,9.879614e-11,9.879614e-11,9.879614e-11
4.252802e+00,9.458644e-11,9.458644e-11,9.458644e-11,9.458644e-11,9.458644e-11
4.253245e+00,9.063258e-11,9.063258e-11,9.063258e-11,9.063258e-11,9.063258e-11
4.253688e+00,8.697439e-11,8.697439e-11,8.697439e-11,8.697439e-11,8.697439e-11
4.254131e+00,8.365005e-11,8.365005e-11,8.365005e-11,8.365005e-11,8.365005e-11
4.254574e+00,8.069651e-11,8.069651e-11,8.069651e-11,8.069651e-11,8.069651e-11
4.255018e+00,7.814510e-11,7.814510e-11,7.814510e-11,7.814510e-11,7.814510e-11
4.255461e+00,7.601710e-11,7.601710e-11,7.601710e-11,7.601710e-11,7.601710e-11
4.255904e+00,7.432471e-11,7.432471e-11,7.432471e-11,7.432471e-11,7.432471e-11
4.256347e+00,7.306850e-11,7.306850e-11,7.306850e-11,7.306850e-11,7.306850e-11
4.256790e+00,7.223506e-11,7.223506e-11,7.223506e-11,7.223506e-11,7.223506e-11
4.257233e+00,7.180219e-11,7.180219e-11,7.180219e-11,7.180219e-11,7.180219e-11
4.257676e+00,7.174220e-11,7.174220e-11,7.174220e-11,7.174220e-11,7.174220e-11
4.258119e+00,7.202267e-11,7.202267e-11,7.202267e-11,7.202267e-11,7.202267e-11
4.258562e+00,7.261186e-11,7.261186e-11,7.261186e-11,7.261186e-11,7.261186e-11
4.259005e+00,7.348165e-11,7.348165e-11,7.348165e-11,7.348165e-11,7.348165e-11
4.259448e+00,7.460578e-11,7.460578e-11,7.460578e-11,7.460578e-11,7.460578e-11
4.259891e+00,7.595953e-11,7.595953e-11,7.595953e-11,7.595953e-11,7.595953e-11
4.260334e+00,7.751838e-11,7.751838e-11,7.751838e-11,7.751838e-11,7.751838e-11
4.260777e+00,7.925372e-11,7.925372e-11,7.925372e-11,7.925372e-11,7.925372e-11
4.261220e+00,8.112993e-11,8.112993e-11,8.112993e-11,8.112993e-11,8.112993e-11
4.261663e+00,8.310361e-11,8.310361e-11,8.310361e-11,8.310361e-11,8.310361e-11
4.262106e+00,8.512432e-11,8.512432e-11,8.512432e-11,8.512432e-11,8.512432e-11
4.262549e+00,8.713552e-11,8.713552e-11,8.713552e-11,8.713552e-11,8.713552e-11
4.262992e+00,8.907711e-11,8.907711e-11,8.907711e-11,8.907711e-11,8.907711e-11
4.263435e+00,9.089191e-11,9.089191e-11,9.089191e-11,9.089191e-11,9.089191e-11
4.263878e+00,9.253086e-11,9.253086e-11,9.253086e-11,9.253086e-11,9.253086e-11
4.264321e+00,9.395657e-11,9.395657e-11,9.395657e-11,9.395657e-11,9.395657e-11
4.264765e+00,9.514580e-11,9.514580e-11,9.514580e-11,9.514580e-11,9.514580e-11
4.265208e+00,9.609052e-11,9.609052e-11,9.609052e-11,9.609052e-11,9.609052e-11
4.265651e+00,9.679898e-11,9.679898e-11,9.679898e-11,9.679898e-11,9.679898e-11
4.266094e+00,9.729251e-11,9.729251e-11,9.729251e-11,9.729251e-11,9.729251e-11
4.266537e+00,9.760096e-11,9.760096e-11,9.760096e-11,9.760096e-11,9.760096e-11
4.266980e+00,9.776047e-11,9.776047e-11,9.776047e-11,9.776047e-11,9.776047e-11
4.267423e+00,9.780967e-11,9.780967e-11,9.780967e-11,9.780967e-11,9.780967e-11
4.267866e+00,9.778522e-11,9.778522e-11,9.778522e-11,9.778522e-11,9.778522e-11
4.268309e+00,9.772018e-11,9.772018e-11,9.772018e-11,9.772018e-11,9.772018e-11
4.268752e+00,9.764084e-11,9.764084e-11,9.764084e-11,9.764084e-11,9.764084e-11
4.269195e+00,9.756464e-11,9.756464e-11,9.756464e-11,9.756464e-11,9.756464e-11
4.269638e+00,9.749977e-11,9.749977e-11,9.749977e-11,9.749977e-11,9.749977e-11
4.270081e+00,9.744331e-11,9.744331e-11,9.744331e-11,9.744331e-11,9.744331e-11
4.270524e+00,9.737973e-11,9.737973e-11,9.737973e-11,9.737973e-11,9.737973e-11
4.270967e+00,9.728166e-11,9.728166e-11,9.728166e-11,9.728166e-11,9.728166e-11
4.271410e+00,9.711329e-11,9.711329e-11,9.711329e-11,9.711329e-11,9.711329e-11
4.271853e+00,9.683195e-11,9.683195e-11,9.683195e-11,9.683195e-11,9.683195e-11
4.272296e+00,9.639196e-11,9.639196e-11,9.639196e-11,9.639196e-11,9.639196e-11
4.272739e+00,9.575275e-11,9.575275e-11,9.575275e-11,9.575275e-11,9.575275e-11
4.273182e+00,9.488616e-11,9.488616e-11,9.488616e-11,9.488616e-11,9.488616e-11
4.273625e+00,9.378040e-11,9.378040e-11,9.378040e-11,9.378040e-11,9.378040e-11
4.274068e+00,9.244483e-11,9.244483e-11,9.244483e-11,9.244483e-11,9.244483e-11
4.274512e+00,9.091377e-11,9.091377e-11,9.091377e-11,9.091377e-11,9.091377e-11
4.274955e+00,8.924402e-11,8.924402e-11,8.924402e-11,8.924402e-11,8.924402e-11
4.275398e+00,8.750908e-11,8.750908e-11,8.750908e-11,8.750908e-11,8.750908e-11
4.275841e+00,8.579244e-11,8.579244e-11,8.579244e-11,8.579244e-11,8.579244e-11
4.276284e+00,8.418050e-11,8.418050e-11,8.418050e-11,8.418050e-11,8.418050e-11
4.276727e+00,8.275071e-11,8.275071e-11,8.275071e-11,8.275071e-11,8.275071e-11
4.277170e+00,8.156361e-11,8.156361e-11,8.156361e-11,8.156361e-11,8.156361e-11
4.277613e+00,8.065750e-11,8.065750e-11,8.065750e-11,8.065750e-11,8.065750e-11
4.278056e+00,8.004469e-11,8.004469e-11,8.004469e-11,8.004469e-11,8.004469e-11
4.278499e+00,7.971484e-11,7.971484e-11,7.971484e-11,7.971484e-11,7.971484e-11
4.278942e+00,7.963898e-11,7.963898e-11,7.963898e-11,7.963898e-11,7.963898e-11
4.279385e+00,7.977553e-11,7.977553e-11,7.977553e-11,7.977553e-11,7.977553e-11
4.279828e+00,8.007889e-11,8.007889e-11,8.007889e-11,8.007889e-11,8.007889e-11
4.280271e+00,8.050750e-11,8.050750e-11,8.050750e-11,8.050750e-11,8.050750e-11
4.280714e+00,8.102871e-11,8.102871e-11,8.102871e-11,8.102871e-11,8.102871e-11
4.281157e+00,8.162347e-11,8.162347e-11,8.162347e-11,8.162347e-11,8.162347e-11
4.281600e+00,8.228774e-11,8.228774e-11,8.228774e-11,8.228774e-11,8.228774e-11
4.282043e+00,8.302883e-11,8.302883e-11,8.302883e-11,8.302883e-11,8.302883e-11
4.282486e+00,8.386243e-11,8.386243e-11,8.386243e-11,8.386243e-11,8.386243e-11
4.282929e+00,8.480863e-11,8.480863e-11,8.480863e-11,8.480863e-11,8.480863e-11
4.283372e+00,8.588636e-11,8.588636e-11,8.588636e-11,8.588636e-11,8.588636e-11
4.283816e+00,8.711020e-11,8.711020e-11,8.711020e-11,8.711020e-11,8.711020e-11
4.284259e+00,8.848693e-11,8.848693e-11,8.848693e-11,8.848693e-11,8.848693e-11
4.284702e+00,9.001309e-11,9.001309e-11,9.001309e-11,9.001309e-11,9.001309e-11
4.285145e+00,9.167611e-11,9.167611e-11,9.167611e-11,9.167611e-11,9.167611e-11
4.285588e+00,9.345528e-11,9.345528e-11,9.345528e-11,9.345528e-11,9.345528e-11
4.286031e+00,9.532321e-11,9.532321e-11,9.532321e-11,9.532321e-11,9.532321e-11
4.286474e+00,9.724812e-11,9.724812e-11,9.724812e-11,9.724812e-11,9.724812e-11
4.286917e+00,9.919382e-11,9.919382e-11,9.919382e-11,9.919382e-11,9.919382e-11
4.287360e+00,1.011226e-10,1.011226e-10,1.011226e-10,1.011226e-10,1.011226e-10
4.287803e+00,1.029978e-10,1.029978e-10,1.029978e-10,1.029978e-10,1.029978e-10
4.288246e+00,1.047831e-10,1.047831e-10,1.047831e-10,1.047831e-10,1.047831e-10
4.288689e+00,1.064435e-10,1.064435e-10,1.064435e-10,1.064435e-10,1.064435e-10
4.289132e+00,1.079456e-10,1.079456e-10,1.079456e-10,1.079456e-10,1.079456e-10
4.289575e+00,1.092586e-10,1.092586e-10,1.092586e-10,1.092586e-10,1.092586e-10
4.290018e+00,1.103550e-10,1.103550e-10,1.103550e-10,1.103550e-10,1.103550e-10
4.290461e+00,1.112088e-10,1.112088e-10,1.112088e-10,1.112088e-10,1.112088e-10
4.290904e+00,1.117965e-10,1.117965e-10,1.117965e-10,1.117965e-10,1.117965e-10
4.291347e+00,1.120972e-10,1.120972e-10,1.120972e-10,1.120972e-10,1.120972e-10
4.291790e+00,1.120898e-10,1.120898e-10,1.120898e-10,1.120898e-10,1.120898e-10
4.292233e+00,1.117547e-10,1.117547e-10,1.117547e-10,1.117547e-10,1.117547e-10
4.292676e+00,1.110753e-10,1.110753e-10,1.110753e-10,1.110753e-10,1.110753e-10
4.293119e+00,1.100369e-10,1.100369e-10,1.100369e-10,1.100369e-10,1.100369e-10
4.293563e+00,1.086278e-10,1.086278e-10,1.086278e-10,1.086278e-10,1.086278e-10
4.294006e+00,1.068442e-10,1.068442e-10,1.068442e-10,1.068442e-10,1.068442e-10
4.294449e+00,1.046926e-10,1.046926e-10,1.046926e-10,1.046926e-10,1.046926e-10
4.294892e+00,1.021915e-10,1.021915e-10,1.021915e-10,1.021915e-10,1.021915e-10
4.295335e+00,9.937290e-11,9.937290e-11,9.937290e-11,9.937290e-11,9.937290e-11
4.295778e+00,9.628349e-11,9.628349e-11,9.628349e-11,9.628349e-11,9.628349e-11
4.296221e+00,9.298520e-11,9.298520e-11,9.298520e-11,9.298520e-11,9.298520e-11
4.296664e+00,8.955282e-11,8.955282e-11,8.955282e-11,8.955282e-11,8.955282e-11
4.297107e+00,8.606896e-11,8.606896e-11,8.606896e-11,8.606896e-11,8.606896e-11
4.297550e+00,8.261948e-11,8.261948e-11,8.261948e-11,8.261948e-11,8.261948e-11
4.297993e+00,7.929030e-11,7.929030e-11,7.929030e-11,7.929030e-11,7.929030e-11
4.298436e+00,7.616195e-11,7.616195e-11,7.616195e-11,7.616195e-11,7.616195e-11
4.298879e+00,7.330534e-11,7.330534e-11,7.330534e-11,7.330534e-11,7.330534e-11
4.299322e+00,7.078119e-11,7.078119e-11,7.078119e-11,7.078119e-11,7.078119e-11
4.299765e+00,6.863781e-11,6.863781e-11,6.863781e-11,6.863781e-11,6.863781e-11
4.300208e+00,6.691033e-11,6.691033e-11,6.691033e-11,6.691033e-11,6.691033e-11
4.300651e+00,6.562314e-11,6.562314e-11,6.562314e-11,6.562314e-11,6.562314e-11
4.301094e+00,6.479118e-11,6.479118e-11,6.479118e-11,6.479118e-11,6.479118e-11
4.301537e+00,6.442095e-11,6.442095e-11,6.442095e-11,6.442095e-11,6.442095e-11
4.301980e+00,6.451056e-11,6.451056e-11,6.451056e-11,6.451056e-11,6.451056e-11
4.302423e+00,6.505025e-11,6.505025e-11,6.505025e-11,6.505025e-11,6.505025e-11
4.302867e+00,6.602173e-11,6.602173e-11,6.602173e-11,6.602173e-11,6.602173e-11
4.303310e+00,6.739671e-11,6.739671e-11,6.739671e-11,6.739671e-11,6.739671e-11
4.303753e+00,6.913604e-11,6.913604e-11,6.913604e-11,6.913604e-11,6.913604e-11
4.304196e+00,7.118834e-11,7.118834e-11,7.118834e-11,7.118834e-11,7.118834e-11
4.304639e+00,7.349121e-11,7.349121e-11,7.349121e-11,7.349121e-11,7.349121e-11
4.305082e+00,7.597213e-11,7.597213e-11,7.597213e-11,7.597213e-11,7.597213e-11
4.305525e+00,7.855098e-11,7.855098e-11,7.855098e-11,7.855098e-11,7.855098e-11
4.305968e+00,8.114456e-11,8.114456e-11,8.114456e-11,8.114456e-11,8.114456e-11
4.306411e+00,8.367002e-11,8.367002e-11,8.367002e-11,8.367002e-11,8.367002e-11
4.306854e+00,8.604894e-11,8.604894e-11,8.604894e-11,8.604894e-11,8.604894e-11
4.307297e+00,8.821260e-11,8.821260e-11,8.821260e-11,8.821260e-11,8.821260e-11
4.307740e+00,9.010657e-11,9.010657e-11,9.010657e-11,9.010657e-11,9.010657e-11
4.308183e+00,9.169249e-11,9.169249e-11,9.169249e-11,9.169249e-11,9.169249e-11
4.308626e+00,9.294778e-11,9.294778e-11,9.294778e-11,9.294778e-11,9.294778e-11
4.309069e+00,9.386563e-11,9.386563e-11,9.386563e-11,9.386563e-11,9.386563e-11
4.309512e+00,9.445431e-11,9.445431e-11,9.445431e-11,9.445431e-11,9.445431e-11
4.309955e+00,9.473592e-11,9.473592e-11,9.473592e-11,9.473592e-11,9.473592e-11
4.310398e+00,9.474140e-11,9.474140e-11,9.474140e-11,9.474140e-11,9.474140e-11
4.310841e+00,9.450460e-11,9.450460e-11,9.450460e-11,9.450460e-11,9.450460e-11
4.311284e+00,9.406246e-11,9.406246e-11,9.406246e-11,9.406246e-11,9.406246e-11
4.311727e+00,9.345291e-11,9.345291e-11,9.345291e-11,9.345291e-11,9.345291e-11
4.312170e+00,9.271049e-11,9.271049e-11,9.271049e-11,9.271049e-11,9.271049e-11
4.312614e+00,9.186587e-11,9.186587e-11,9.186587e-11,9.186587e-11,9.186587e-11
4.313057e+00,9.094591e-11,9.094591e-11,9.094591e-11,9.094591e-11,9.094591e-11
4.313500e+00,8.997411e-11,8.997411e-11,8.997411e-11,8.997411e-11,8.997411e-11
4.313943e+00,8.897170e-11,8.897170e-11,8.897170e-11,8.897170e-11,8.897170e-11
4.314386e+00,8.795878e-11,8.795878e-11,8.795878e-11,8.795878e-11,8.795878e-11
4.314829e+00,8.695392e-11,8.695392e-11,8.695392e-11,8.695392e-11,8.695392e-11
4.315272e+00,8.597580e-11,8.597580e-11,8.597580e-11,8.597580e-11,8.597580e-11
4.315715e+00,8.504349e-11,8.504349e-11,8.504349e-11,8.504349e-11,8.504349e-11
4.316158e+00,8.417483e-11,8.417483e-11,8.417483e-11,8.417483e-11,8.417483e-11
4.316601e+00,8.338780e-11,8.338780e-11,8.338780e-11,8.338780e-11,8.338780e-11
4.317044e+00,8.269995e-11,8.269995e-11,8.269995e-11,8.269995e-11,8.269995e-11
4.317487e+00,8.212554e-11,8.212554e-11,8.212554e-11,8.212554e-11,8.212554e-11
4.317930e+00,8.167622e-11,8.167622e-11,8.167622e-11,8.167622e-11,8.167622e-11
4.318373e+00,8.136186e-11,8.136186e-11,8.136186e-11,8.136186e-11,8.136186e-11
4.318816e+00,8.118846e-11,8.118846e-11,8.118846e-11,8.118846e-11,8.118846e-11
4.319259e+00,8.115928e-11,8.115928e-11,8.115928e-11,8.115928e-11,8.115928e-11
4.319702e+00,8.127553e-11,8.127553e-11,8.127553e-11,8.127553e-11,8.127553e-11
4.320145e+00,8.153409e-11,8.153409e-11,8.153409e-11,8.153409e-11,8.153409e-11
4.320588e+00,8.192997e-11,8.192997e-11,8.192997e-11,8.192997e-11,8.192997e-11
4.321031e+00,8.245541e-11,8.245541e-11,8.245541e-11,8.245541e-11,8.245541e-11
4.321474e+00,8.309796e-11,8.309796e-11,8.309796e-11,8.309796e-11,8.309796e-11
4.321918e+00,8.384154e-11,8.384154e-11,8.384154e-11,8.384154e-11,8.384154e-11
4.322361e+00,8.466458e-11,8.466458e-11,8.466458e-11,8.466458e-11,8.466458e-11
4.322804e+00,8.554093e-11,8.554093e-11,8.554093e-11,8.554093e-11,8.554093e-11
4.323247e+00,8.644073e-11,8.644073e-11,8.644073e-11,8.644073e-11,8.644073e-11
4.323690e+00,8.733015e-11,8.733015e-11,8.733015e-11,8.733015e-11,8.733015e-11
4.324133e+00,8.817409e-11,8.817409e-11,8.817409e-11,8.817409e-11,8.817409e-11
4.324576e+00,8.894031e-11,8.894031e-11,8.894031e-11,8.894031e-11,8.894031e-11
4.325019e+00,8.959931e-11,8.959931e-11,8.959931e-11,8.959931e-11,8.959931e-11
4.325462e+00,9.012719e-11,9.012719e-11,9.012719e-11,9.012719e-11,9.012719e-11
4.325905e+00,9.050972e-11,9.050972e-11,9.050972e-11,9.050972e-11,9.050972e-11
4.326348e+00,9.074135e-11,9.074135e-11,9.074135e-11,9.074135e-11,9.074135e-11
4.326791e+00,9.082670e-11,9.082670e-11,9.082670e-11,9.082670e-11,9.082670e-11
4.327234e+00,9.077937e-11,9.077937e-11,9.077937e-11,9.077937e-11,9.077937e-11
4.327677e+00,9.062040e-11,9.062040e-11,9.062040e-11,9.062040e-11,9.062040e-11
4.328120e+00,9.037680e-11,9.037680e-11,9.037680e-11,9.037680e-11,9.037680e-11
4.328563e+00,9.007761e-11,9.007761e-11,9.007761e-11,9.007761e-11,9.007761e-11
4.329006e+00,8.975499e-11,8.975499e-11,8.975499e-11,8.975499e-11,8.975499e-11
4.329449e+00,8.944073e-11,8.944073e-11,8.944073e-11,8.944073e-11,8.944073e-11
4.329892e+00,8.916262e-11,8.916262e-11,8.916262e-11,8.916262e-11,8.916262e-11
4.330335e+00,8.894572e-11,8.894572e-11,8.894572e-11,8.894572e-11,8.894572e-11
4.330778e+00,8.881170e-11,8.881170e-11,8.881170e-11,8.881170e-11,8.881170e-11
4.331221e+00,8.877791e-11,8.877791e-11,8.877791e-11,8.877791e-11,8.877791e-11
4.331665e+00,8.885499e-11,8.885499e-11,8.885499e-11,8.885499e-11,8.885499e-11
4.332108e+00,8.904763e-11,8.904763e-11,8.904763e-11,8.904763e-11,8.904763e-11
4.332551e+00,8.935458e-11,8.935458e-11,8.935458e-11,8.935458e-11,8.935458e-11
4.332994e+00,8.976652e-11,8.976652e-11,8.976652e-11,8.976652e-11,8.976652e-11
4.333437e+00,9.026746e-11,9.026746e-11,9.026746e-11,9.026746e-11,9.026746e-11
4.333880e+00,9.083576e-11,9.083576e-11,9.083576e-11,9.083576e-11,9.083576e-11
4.334323e+00,9.144467e-11,9.144467e-11,9.144467e-11,9.144467e-11,9.144467e-11
4.334766e+00,9.206220e-11,9.206220e-11,9.206220e-11,9.206220e-11,9.206220e-11
4.335209e+00,9.265587e-11,9.265587e-11,9.265587e-11,9.265587e-11,9.265587e-11
4.335652e+00,9.319528e-11,9.319528e-11,9.319528e-11,9.319528e-11,9.319528e-11
4.336095e+00,9.365166e-11,9.365166e-11,9.365166e-11,9.365166e-11,9.365166e-11
4.336538e+00,9.400176e-11,9.400176e-11,9.400176e-11,9.400176e-11,9.400176e-11
4.336981e+00,9.422899e-11,9.422899e-11,9.422899e-11,9.422899e-11,9.422899e-11
4.337424e+00,9.432515e-11,9.432515e-11,9.432515e-11,9.432515e-11,9.432515e-11
4.337867e+00,9.428915e-11,9.428915e-11,9.428915e-11,9.428915e-11,9.428915e-11
4.338310e+00,9.412643e-11,9.412643e-11,9.412643e-11,9.412643e-11,9.412643e-11
4.338753e+00,9.385205e-11,9.385205e-11,9.385205e-11,9.385205e-11,9.385205e-11
4.339196e+00,9.348695e-11,9.348695e-11,9.348695e-11,9.348695e-11,9.348695e-11
4.339639e+00,9.305560e-11,9.305560e-11,9.305560e-11,9.305560e-11,9.305560e-11
4.340082e+00,9.258706e-11,9.258706e-11,9.258706e-11,9.258706e-11,9.258706e-11
4.340525e+00,9.211372e-11,9.211372e-11,9.211372e-11,9.211372e-11,9.211372e-11
4.340968e+00,9.166896e-11,9.166896e-11,9.166896e-11,9.166896e-11,9.166896e-11
4.341412e+00,9.128390e-11,9.128390e-11,9.128390e-11,9.128390e-11,9.128390e-11
4.341855e+00,9.098627e-11,9.098627e-11,9.098627e-11,9.098627e-11,9.098627e-11
4.342298e+00,9.080020e-11,9.080020e-11,9.080020e-11,9.080020e-11,9.080020e-11
4.342741e+00,9.074390e-11,9.074390e-11,9.074390e-11,9.074390e-11,9.074390e-11
4.343184e+00,9.082767e-11,9.082767e-11,9.082767e-11,9.082767e-11,9.082767e-11
4.343627e+00,9.105344e-11,9.105344e-11,9.105344e-11,9.105344e-11,9.105344e-11
4.344070e+00,9.141743e-11,9.141743e-11,9.141743e-11,9.141743e-11,9.141743e-11
4.344513e+00,9.190975e-11,9.190975e-11,9.190975e-11,9.190975e-11,9.190975e-11
4.344956e+00,9.251582e-11,9.251582e-11,9.251582e-11,9.251582e-11,9.251582e-11
4.345399e+00,9.322074e-11,9.322074e-11,9.322074e-11,9.322074e-11,9.322074e-11
4.345842e+00,9.400967e-11,9.400967e-11,9.400967e-11,9.400967e-11,9.400967e-11
4.346285e+00,9.486953e-11,9.486953e-11,9.486953e-11,9.486953e-11,9.486953e-11
4.346728e+00,9.579077e-11,9.579077e-11,9.579077e-11,9.579077e-11,9.579077e-11
4.347171e+00,9.676580e-11,9.676580e-11,9.676580e-11,9.676580e-11,9.676580e-11
4.347614e+00,9.778858e-11,9.778858e-11,9.778858e-11,9.778858e-11,9.778858e-11
4.348057e+00,9.885453e-11,9.885453e-11,9.885453e-11,9.885453e-11,9.885453e-11
4.348500e+00,9.995619e-11,9.995619e-11,9.995619e-11,9.995619e-11,9.995619e-11
4.348943e+00,1.010824e-10,1.010824e-10,1.010824e-10,1.010824e-10,1.010824e-10
4.349386e+00,1.022175e-10,1.022175e-10,1.022175e-10,1.022175e-10,1.022175e-10
4.349829e+00,1.033388e-10,1.033388e-10,1.033388e-10,1.033388e-10,1.033388e-10
4.350272e+00,1.044195e-10,1.044195e-10,1.044195e-10,1.044195e-10,1.044195e-10
4.350716e+00,1.054306e-10,1.054306e-10,1.054306e-10,1.054306e-10,1.054306e-10
4.351159e+00,1.063422e-10,1.063422e-10,1.063422e-10,1.063422e-10,1.063422e-10
4.351602e+00,1.071261e-10,1.071261e-10,1.071261e-10,1.071261e-10,1.071261e-10
4.352045e+00,1.077583e-10,1.077583e-10,1.077583e-10,1.077583e-10,1.077583e-10
4.352488e+00,1.082222e-10,1.082222e-10,1.082222e-10,1.082222e-10,1.082222e-10
4.352931e+00,1.085090e-10,1.085090e-10,1.085090e-10,1.085090e-10,1.085090e-10
4.353374e+00,1.086189e-10,1.086189e-10,1.086189e-10,1.086189e-10,1.086189e-10
4.353817e+00,1.085591e-10,1.085591e-10,1.085591e-10,1.085591e-10,1.085591e-10
4.354260e+00,1.083447e-10,1.083447e-10,1.083447e-10,1.083447e-10,1.083447e-10
4.354703e+00,1.079977e-10,1.079977e-10,1.079977e-10,1.079977e-10,1.079977e-10
4.355146e+00,1.075432e-10,1.075432e-10,1.075432e-10,1.075432e-10,1.075432e-10
4.355589e+00,1.070106e-10,1.070106e-10,1.070106e-10,1.070106e-10,1.070106e-10
4.356032e+00,1.064301e-10,1.064301e-10,1.064301e-10,1.064301e-10,1.064301e-10
4.356475e+00,1.058311e-10,1.058311e-10,1.058311e-10,1.058311e-10,1.058311e-10
4.356918e+00,1.052417e-10,1.052417e-10,1.052417e-10,1.052417e-10,1.052417e-10
4.357361e+00,1.046863e-10,1.046863e-10,1.046863e-10,1.046863e-10,1.046863e-10
4.357804e+00,1.041860e-10,1.041860e-10,1.041860e-10,1.041860e-10,1.041860e-10
4.358247e+00,1.037554e-10,1.037554e-10,1.037554e-10,1.037554e-10,1.037554e-10
4.358690e+00,1.034033e-10,1.034033e-10,1.034033e-10,1.034033e-10,1.034033e-10
4.359133e+00,1.031334e-10,1.031334e-10,1.031334e-10,1.031334e-10,1.031334e-10
4.359576e+00,1.029413e-10,1.029413e-10,1.029413e-10,1.029413e-10,1.029413e-10
4.360019e+00,1.028189e-10,1.028189e-10,1.028189e-10,1.028189e-10,1.028189e-10
4.360463e+00,1.027537e-10,1.027537e-10,1.027537e-10,1.027537e-10,1.027537e-10
4.360906e+00,1.027293e-10,1.027293e-10,1.027293e-10,1.027293e-10,1.027293e-10
4.361349e+00,1.027289e-10,1.027289e-10,1.027289e-10,1.027289e-10,1.027289e-10
